Given Name,Amount,Position
"KAREN","298","1"
"JULIE","225","2"
"SUSAN","209","3"
"MICHELLE","186","4"
"SHARON","180","5"
"JENNIFER","159","6"
"JOANNE","152","7"
"UNNAMED","148","8"
"LISA","147","9"
"ELIZABETH","141","10"
"LEANNE","139","11"
"CATHERINE","136","12"
"MARIA","135","13"
"DEBRA","129","14"
"SANDRA","127","15"
"LINDA","124","16"
"KATHRYN","114","17"
"CHRISTINE","113","=18"
"HELEN","113","=18"
"DEBORAH","107","20"
"TRACEY","103","21"
"TRACY","102","22"
"ANGELA","98","=23"
"ROBYN","98","=23"
"JANE","93","25"
"AMANDA","92","26"
"ANNE","87","=27"
"JACQUELINE","87","=27"
"ALISON","86","=29"
"TANIA","86","=29"
"CAROLYN","83","=31"
"SUZANNE","83","=31"
"WENDY","82","33"
"BELINDA","80","34"
"VICKI","77","35"
"DONNA","76","36"
"LYNETTE","74","37"
"DIANNE","73","=38"
"MARY","73","=38"
"KERRY","71","40"
"FIONA","69","=41"
"PATRICIA","69","=41"
"HEATHER","63","43"
"ANDREA","61","44"
"ANNA","59","45"
"ANNETTE","56","46"
"CHERYL","55","47"
"BRONWYN","52","=48"
"LOUISE","52","=48"
"MARGARET","52","=48"
"CAROL","51","51"
"ANN","45","=52"
"BARBARA","45","=52"
"DENISE","45","=52"
"JUDITH","42","55"
"TERESA","41","56"
"JANET","40","57"
"CAROLINE","38","=58"
"DIANE","38","=58"
"MARIE","38","=58"
"JODIE","36","61"
"KATHLEEN","35","=62"
"MELISSA","35","=62"
"TANYA","34","64"
"JANINE","33","=65"
"SARAH","33","=65"
"TRICIA","33","=65"
"ALLISON","32","=68"
"JOSEPHINE","32","=68"
"REBECCA","32","=68"
"KATHERINE","31","=71"
"NATALIE","31","=71"
"ANITA","30","=73"
"TINA","30","=73"
"DEBBIE","29","=75"
"DIANA","29","=75"
"SONIA","29","=75"
"KATRINA","28","=78"
"ROSEMARY","28","=78"
"TRUDY","28","=78"
"SUSANNE","27","81"
"BERNADETTE","26","=82"
"CINDY","26","=82"
"GAIL","24","=84"
"JANICE","24","=84"
"YVONNE","24","=84"
"CATHRYN","23","=87"
"GLENYS","23","=87"
"LESLEY","22","=89"
"PAULA","22","=89"
"FRANCES","21","=91"
"LORRAINE","21","=91"
"MANDY","21","=91"
"MICHELE","21","=91"
"MONICA","21","=91"
"PAMELA","21","=91"
"PENELOPE","21","=91"
"ROSLYN","21","=91"
"SALLY","21","=91"
"BRENDA","20","=100"
"JO-ANNE","20","=100"
"JODY","20","=100"
"PAULINE","20","=100"
"JILLIAN","19","=104"
"LEE-ANNE","19","=104"
"LEONIE","19","=104"
"RITA","19","=104"
"ROSALIE","19","=104"
"COLLEEN","18","=109"
"MEREDITH","18","=109"
"RAELENE","18","=109"
"SONYA","18","=109"
"THERESA","18","=109"
"CARMEL","17","=114"
"CHRISTINA","17","=114"
"KARYN","17","=114"
"LYNN","17","=114"
"NICOLE","17","=114"
"SILVANA","17","=114"
"STEPHANIE","17","=114"
"IRENE","16","=121"
"KIM","16","=121"
"MELINDA","16","=121"
"VICKY","16","=121"
"ANTONIETTA","15","=125"
"FELICITY","15","=125"
"JAYNE","15","=125"
"LEEANNE","15","=125"
"MARIANNE","15","=125"
"VERONICA","15","=125"
"CARMELA","14","=131"
"CHERIE","14","=131"
"ELAINE","14","=131"
"JULIA","14","=131"
"KAY","14","=131"
"KERRI","14","=131"
"MARISA","14","=131"
