Given Name,Amount,Position
"SUSAN","310","1"
"KAREN","243","2"
"JULIE","230","3"
"DEBRA","208","4"
"JENNIFER","198","5"
"SHARON","174","6"
"CHRISTINE","160","7"
"CATHERINE","149","8"
"KATHRYN","141","=9"
"WENDY","141","=9"
"SANDRA","136","11"
"HELEN","132","=12"
"UNNAMED","132","=12"
"DEBORAH","131","14"
"ELIZABETH","125","15"
"LEANNE","121","16"
"JOANNE","119","17"
"KERRY","115","18"
"SUZANNE","113","19"
"CAROLYN","112","20"
"ANGELA","101","=21"
"JANE","101","=21"
"LYNETTE","101","=21"
"ANNE","99","=24"
"MARGARET","99","=24"
"LISA","98","=26"
"MARIA","98","=26"
"MICHELLE","98","=26"
"ROBYN","98","=26"
"VICKI","98","=26"
"HEATHER","91","31"
"TRACEY","90","32"
"DIANNE","89","33"
"AMANDA","88","34"
"ANNETTE","87","35"
"LINDA","86","36"
"JUDITH","83","37"
"CHERYL","74","38"
"PATRICIA","72","39"
"TANYA","70","40"
"TRACY","69","41"
"MARY","67","=42"
"TANIA","67","=42"
"ANNA","65","=44"
"CAROL","65","=44"
"ROSEMARY","59","46"
"ANDREA","56","=47"
"JANET","56","=47"
"DEBBIE","54","=49"
"JACQUELINE","54","=49"
"MICHELE","54","=49"
"ALISON","53","=52"
"LOUISE","53","=52"
"ANN","49","=54"
"FIONA","49","=54"
"DENISE","48","56"
"BRONWYN","46","=57"
"DIANE","46","=57"
"LEONIE","46","=57"
"KATHLEEN","45","=60"
"SUSANNE","45","=60"
"BELINDA","42","62"
"SALLY","41","63"
"BARBARA","40","64"
"JILLIAN","39","=65"
"PAMELA","39","=65"
"CAROLINE","38","=67"
"TERESA","38","=67"
"JANINE","35","=69"
"MEREDITH","35","=69"
"PAULINE","35","=69"
"DIANA","34","=72"
"RUTH","34","=72"
"CHRISTINA","33","=74"
"JOSEPHINE","33","=74"
"MARIE","33","=74"
"DONNA","32","=77"
"GAIL","32","=77"
"SHARYN","32","=77"
"KATHERINE","31","=80"
"LORRAINE","31","=80"
"ANITA","30","=82"
"JO-ANNE","30","=82"
"CINDY","29","84"
"BRENDA","27","=85"
"KERRI","27","=85"
"LESLEY","27","=85"
"SONYA","27","=85"
"BEVERLEY","26","=89"
"COLLEEN","26","=89"
"SHIRLEY","24","=91"
"VERONICA","24","=91"
"GAYNOR","23","93"
"JANICE","22","94"
"KARYN","21","95"
"KIM","20","=96"
"RAELENE","20","=96"
"ROSALIE","20","=96"
"YVONNE","20","=96"
"BERNADETTE","19","=100"
"LEEANNE","19","=100"
"TRUDY","19","=100"
"DEIDRE","17","=103"
"JEANETTE","17","=103"
"MARLENE","17","=103"
"MONICA","17","=103"
"NATALIE","17","=103"
"REBECCA","17","=103"
"SONIA","17","=103"
"CARMEL","16","=110"
"CATHRYN","16","=110"
"LEE","16","=110"
"ALEXANDRA","15","=113"
"ELAINE","15","=113"
"GILLIAN","15","=113"
"LINDY","15","=113"
"MANDY","15","=113"
"MARIANNE","15","=113"
"PENELOPE","15","=113"
"SHERYL","15","=113"
"VICKY","15","=113"
"CYNTHIA","14","=122"
"JANETTE","14","=122"
"JULIANNE","14","=122"
"MAREE","14","=122"
"MAUREEN","14","=122"
"PAULA","14","=122"
"SILVANA","14","=122"
"SYLVIA","14","=122"
"TINA","14","=122"
"ALLISON","13","=131"
"ANNE-MARIE","13","=131"
"ANTONIETTA","13","=131"
"JULIA","13","=131"
"KATRINA","13","=131"
"KAYLENE","13","=131"
"LEE-ANNE","13","=131"
"LYNDA","13","=131"
"LYNNE","13","=131"
"MELISSA","13","=131"
"RITA","13","=131"
"ROSSLYN","13","=131"
"VICTORIA","13","=131"
"VIVIENNE","13","=131"
"BEVERLY","12","=145"
"FRANCESCA","12","=145"
"GAYLE","12","=145"
"JAN","12","=145"
"JENNY","12","=145"
"KAY","12","=145"
"ROSA","12","=145"
"ROXANNE","12","=145"
"STEPHANIE","12","=145"
"THERESA","12","=145"
"VANESSA","12","=145"
"VIRGINIA","12","=145"
"ANGELINA","11","=157"
"GINA","11","=157"
"GLENDA","11","=157"
"KATHY","11","=157"
"KAYE","11","=157"
"LUCIA","11","=157"
