Given Name,Amount,Position
"ELLA","145","1"
"CHLOE","136","2"
"CHARLOTTE","131","3"
"EMILY","130","4"
"SOPHIE","108","5"
"ISABELLA","100","6"
"OLIVIA","97","7"
"JESSICA","94","8"
"MIA","89","=9"
"ZOE","89","=9"
"AMELIA","87","11"
"HANNAH","84","12"
"LILY","81","13"
"GRACE","79","14"
"JASMINE","75","=15"
"SIENNA","75","=15"
"AVA","68","=17"
"EMMA","68","=17"
"GEORGIA","68","=17"
"CAITLIN","65","=20"
"MADISON","65","=20"
"LUCY","63","22"
"RUBY","61","23"
"HOLLY","52","=24"
"SARAH","52","=24"
"CHELSEA","50","26"
"ALYSSA","46","=27"
"HAYLEY","46","=27"
"TAHLIA","46","=27"
"IMOGEN","45","=30"
"LAUREN","45","=30"
"LILLY","44","=32"
"MATILDA","44","=32"
"AMBER","41","=34"
"MADDISON","41","=34"
"AMY","40","36"
"ISABELLE","39","37"
"PAIGE","38","38"
"JADE","37","=39"
"JORJA","37","=39"
"ZARA","37","=39"
"BROOKE","34","42"
"LARA","33","43"
"KAYLA","32","44"
"ABBEY","30","=45"
"ABIGAIL","30","=45"
"ALICE","30","=45"
"ABBY","29","=48"
"DAKOTA","29","=48"
"SUMMER","29","=48"
"EBONY","28","=51"
"TAYLA","28","=51"
"ALANA","27","=53"
"BELLA","27","=53"
"ELIZA","27","=53"
"KATE","27","=53"
"MIKAYLA","27","=53"
"CHARLIZE","26","=58"
"ELIZABETH","26","=58"
"ISABEL","25","=60"
"MOLLY","25","=60"
"SKYE","25","=60"
"ASHLEE","24","=63"
"KIARA","24","=63"
"NATASHA","24","=63"
"PHOEBE","24","=63"
"ANNA","23","=67"
"BRIANNA","23","=67"
"POPPY","23","=67"
"ALICIA","22","=70"
"BIANCA","22","=70"
"ERIN","22","=70"
"LAYLA","22","=70"
"MADELINE","22","=70"
"MONIQUE","22","=70"
"SCARLETT","22","=70"
"TARA","22","=70"
"INDIANA","21","=78"
"MACKENZIE","21","=78"
"MAKAYLA","21","=78"
"BETHANY","20","=81"
"CLAUDIA","20","=81"
"GEMMA","20","=81"
"RACHEL","20","=81"
"SAMANTHA","20","=81"
"ALEXANDRA","19","=86"
"AMELIE","19","=86"
"CLAIRE","19","=86"
"MAYA","19","=86"
"PIPER","19","=86"
"SAVANNAH","19","=86"
"ASHLEIGH","18","=92"
"COURTNEY","18","=92"
"ELISE","18","=92"
"JEMMA","18","=92"
"LAURA","18","=92"
"LEILA","18","=92"
"JACINTA","17","=98"
"MEGAN","17","=98"
"STELLA","17","=98"
"TIA","17","=98"
"ANGELINA","16","=102"
"CAITLYN","16","=102"
"MADELEINE","16","=102"
"NATALIE","16","=102"
"AALIYAH","15","=106"
"ALEXIA","15","=106"
"ALEXIS","15","=106"
"CHARLIE","15","=106"
"CRYSTAL","15","=106"
"INDIA","15","=106"
"KAITLYN","15","=106"
"KATIE","15","=106"
"MACY","15","=106"
"NATALIA","15","=106"
"STEPHANIE","15","=106"
"TALIA","15","=106"
"TAYLAH","15","=106"
"TAYLOR","15","=106"
"ASHLEY","14","=120"
"EVIE","14","=120"
"GEORGINA","14","=120"
"JENNIFER","14","=120"
"JORDAN","14","=120"
"KATELYN","14","=120"
"SOFIA","14","=120"
"SOPHIA","14","=120"
"VICTORIA","14","=120"
"DAISY","13","=129"
"EVA","13","=129"
"KEIRA","13","=129"
"NIKITA","13","=129"
"ROSE","13","=129"
"TEGAN","13","=129"
"TIANA","13","=129"
"ANNALISE","12","=136"
"ASHA","12","=136"
"CHARLI","12","=136"
"DANIELLE","12","=136"
"EVE","12","=136"
"GABRIELLA","12","=136"
"GABRIELLE","12","=136"
"JASMIN","12","=136"
"MYA","12","=136"
"NICOLE","12","=136"
"SASHA","12","=136"
"ABBIE","11","=147"
"ALESSIA","11","=147"
"APRIL","11","=147"
"ELLIE","11","=147"
"KIRA","11","=147"
"MEG","11","=147"
"MICHAELA","11","=147"
"NICOLA","11","=147"
"REBECCA","11","=147"
"SHAYLA","11","=147"
"TANISHA","11","=147"
"TAYA","11","=147"
"VANESSA","11","=147"
"ANNABEL","10","=160"
"ANNABELLE","10","=160"
"ARABELLA","10","=160"
"BREE","10","=160"
"CHANTELLE","10","=160"
"CHARLEE","10","=160"
"CIARA","10","=160"
"ELEANOR","10","=160"
"EMILIA","10","=160"
"ESTHER","10","=160"
"GEORGIE","10","=160"
"HARMONY","10","=160"
"HEIDI","10","=160"
"ISLA","10","=160"
"IZABELLA","10","=160"
"KAYLEE","10","=160"
"KRYSTAL","10","=160"
"MONTANA","10","=160"
"SHAE","10","=160"
"TRINITY","10","=160"
"VIOLET","10","=160"
"WILLOW","10","=160"
"ALISHA","9","=182"
"AMITY","9","=182"
"ANASTASIA","9","=182"
"ANGEL","9","=182"
"ANGELA","9","=182"
"BONNIE","9","=182"
"BRIDGET","9","=182"
"BRIDIE","9","=182"
"EDEN","9","=182"
"ERIKA","9","=182"
"ISOBEL","9","=182"
"JAIME","9","=182"
"JEMIMA","9","=182"
"JESSIE","9","=182"
"JULIA","9","=182"
"LEAH","9","=182"
"LUCINDA","9","=182"
"PARIS","9","=182"
"TESS","9","=182"
"AIMEE","8","=201"
"AISHA","8","=201"
"DANA","8","=201"
"DESTINY","8","=201"
"EMILIE","8","=201"
"GRACIE","8","=201"
"HALLE","8","=201"
"JENNA","8","=201"
"KEELY","8","=201"
"LILLIAN","8","=201"
"MARIA","8","=201"
"NAOMI","8","=201"
"REBEKAH","8","=201"
"SHELBY","8","=201"
"ADELE","7","=215"
"CARLA","7","=215"
"CHRISTINA","7","=215"
"CLARE","7","=215"
"DANIELLA","7","=215"
"DANIKA","7","=215"
"DARCY","7","=215"
"INDIANNA","7","=215"
"KELSEY","7","=215"
"KYLA","7","=215"
"LILLI","7","=215"
"LOLA","7","=215"
"LYDIA","7","=215"
"MIAH","7","=215"
"MORGAN","7","=215"
"NINA","7","=215"
"SARA","7","=215"
"SHANIA","7","=215"
"TAMARA","7","=215"
"TEAGAN","7","=215"
"TESSA","7","=215"
"TORI","7","=215"
"ALANNAH","6","=237"
"ALIA","6","=237"
"ALYSSIA","6","=237"
"ANNIKA","6","=237"
"ARIANA","6","=237"
"ASHLYN","6","=237"
"AYLA","6","=237"
"BREANNA","6","=237"
"BROOKLYN","6","=237"
"CADENCE","6","=237"
"CARLY","6","=237"
"CASEY","6","=237"
"CELESTE","6","=237"
"CHIARA","6","=237"
"ELENA","6","=237"
"ELIANA","6","=237"
"ELISHA","6","=237"
"ELSIE","6","=237"
"FELICITY","6","=237"
"HAILEY","6","=237"
"HARRIET","6","=237"
"HOPE","6","=237"
"IVY","6","=237"
"JAYDE","6","=237"
"JORDYN","6","=237"
"JOSEPHINE","6","=237"
"KAITLIN","6","=237"
"LATISHA","6","=237"
"LIANA","6","=237"
"LILA","6","=237"
"LISA","6","=237"
"MAIA","6","=237"
"MARY","6","=237"
"MIKAELA","6","=237"
"PORTIA","6","=237"
"ROSIE","6","=237"
"SHARNI","6","=237"
"SHAYLEE","6","=237"
"SIENA","6","=237"
"SIERRA","6","=237"
"TAMIKA","6","=237"
"THALIA","6","=237"
"ALANAH","5","=279"
"ALEXA","5","=279"
"ALISSA","5","=279"
"AMALIA","5","=279"
"ANIKA","5","=279"
"ANNIE","5","=279"
"ATHENA","5","=279"
"AUDREY","5","=279"
"AYSHA","5","=279"
"BAILEY","5","=279"
"BELINDA","5","=279"
"BREEANNA","5","=279"
"BRIANA","5","=279"
"CASSANDRA","5","=279"
"CHANELLE","5","=279"
"CHEYENNE","5","=279"
"CLARA","5","=279"
"CLARISSA","5","=279"
"COCO","5","=279"
"DANIELA","5","=279"
"DEMI","5","=279"
"EDIE","5","=279"
"ELOISE","5","=279"
"FAITH","5","=279"
"GABRIELA","5","=279"
"HARPER","5","=279"
"HAYLEE","5","=279"
"HUNTER","5","=279"
"JADA","5","=279"
"JASMYN","5","=279"
"KALI","5","=279"
"KARA","5","=279"
"KEELEY","5","=279"
"KYRA","5","=279"
"LAELA","5","=279"
"LAILA","5","=279"
"LILAH","5","=279"
"LILI","5","=279"
"LILLIE","5","=279"
"LUCIA","5","=279"
"MACEY","5","=279"
"MAGGIE","5","=279"
"MAHALIA","5","=279"
"MARISSA","5","=279"
"MELISSA","5","=279"
"MELODY","5","=279"
"MICHELLE","5","=279"
"NADIA","5","=279"
"NEVE","5","=279"
"OLIVE","5","=279"
"SHAKIRA","5","=279"
"SHANNON","5","=279"
"TIFFANY","5","=279"
"ACACIA","4","=332"
"ADDISON","4","=332"
"ADELAIDE","4","=332"
"ADRIANA","4","=332"
"AIRLIE","4","=332"
"ALEISHA","4","=332"
"ALISON","4","=332"
"ALLY","4","=332"
"ALYCIA","4","=332"
"AMALI","4","=332"
"AMANDA","4","=332"
"AMAYA","4","=332"
"ANA","4","=332"
"ANJA","4","=332"
"ANNELISE","4","=332"
"BRITNEY","4","=332"
"CAMERON","4","=332"
"CARA","4","=332"
"CHANEL","4","=332"
"ELLY","4","=332"
"ELYSSA","4","=332"
"ERYN","4","=332"
"ESTELLE","4","=332"
"FREYA","4","=332"
"GISELLE","4","=332"
"HELENA","4","=332"
"HOLLIE","4","=332"
"IESHA","4","=332"
"JOANNA","4","=332"
"JOLIE","4","=332"
"KASEY","4","=332"
"KATHERINE","4","=332"
"KATRINA","4","=332"
"KIRSTY","4","=332"
"LACEY","4","=332"
"LANA","4","=332"
"LEILANI","4","=332"
"MAISIE","4","=332"
"MARIAH","4","=332"
"MARIE","4","=332"
"MARLEY","4","=332"
"MELANIE","4","=332"
"MERCEDES","4","=332"
"MILLA","4","=332"
"MILLIE","4","=332"
"NIAMH","4","=332"
"NIKKI","4","=332"
"OCEA","4","=332"
"PHOENIX","4","=332"
"RILEY","4","=332"
"SADIE","4","=332"
"SAHARA","4","=332"
"SAMARA","4","=332"
"SELENA","4","=332"
"SHANAE","4","=332"
"SKYLA","4","=332"
"STACEY","4","=332"
"TABITHA","4","=332"
"TALEAH","4","=332"
"TERESA","4","=332"
"TIARNA","4","=332"
"ZAHRA","4","=332"
"ADA","3","=394"
"ADELLE","3","=394"
"ALEX","3","=394"
"ALEXANDRIA","3","=394"
"ALIVIA","3","=394"
"ALYSHA","3","=394"
"AMALIE","3","=394"
"AMANI","3","=394"
"AMARA","3","=394"
"ANDREA","3","=394"
"ANGELICA","3","=394"
"ANITA","3","=394"
"ARMANI","3","=394"
"BAILEE","3","=394"
"BETH","3","=394"
"BILLIE","3","=394"
"BRITTANY","3","=394"
"BRONWYN","3","=394"
"CALLIE","3","=394"
"CASSIDY","3","=394"
"CATHERINE","3","=394"
"CHARLEY","3","=394"
"CHELSEY","3","=394"
"CHRISTINE","3","=394"
"CLEO","3","=394"
"DALLAS","3","=394"
