Given Name,Amount,Position
"REBECCA","246","1"
"MICHELLE","186","2"
"MELISSA","184","3"
"SARAH","183","4"
"NICOLE","179","5"
"KYLIE","166","6"
"AMANDA","148","7"
"LISA","140","8"
"KELLY","117","9"
"RACHEL","116","10"
"BELINDA","114","11"
"EMMA","111","12"
"NATALIE","97","13"
"MELANIE","96","14"
"KAREN","93","15"
"AMY","90","16"
"JOANNE","80","17"
"ALISON","78","18"
"NATASHA","76","=19"
"TANYA","76","=19"
"MEGAN","75","21"
"FIONA","74","22"
"SAMANTHA","70","23"
"KATHERINE","69","=24"
"RENEE","69","=24"
"CATHERINE","66","=26"
"JODIE","66","=26"
"DANIELLE","65","28"
"DONNA","64","29"
"NAOMI","63","30"
"JENNIFER","62","=31"
"JULIE","62","=31"
"VANESSA","62","=31"
"ANGELA","60","34"
"SALLY","58","35"
"KATE","57","=36"
"KIRSTY","57","=36"
"KIM","56","=38"
"TAMARA","56","=38"
"EMILY","53","=40"
"MARIA","53","=40"
"KATHRYN","51","42"
"JESSICA","50","43"
"LEANNE","49","=44"
"TAMMY","49","=44"
"SUSAN","45","46"
"JANE","43","47"
"ANNA","41","=48"
"LEAH","41","=48"
"LINDA","41","=48"
"RACHAEL","41","=48"
"UNNAMED","41","=48"
"KATRINA","40","=53"
"OLIVIA","40","=53"
"SHARON","40","=53"
"KRISTY","39","56"
"CLAIRE","38","57"
"KERRY","37","=58"
"TRACY","37","=58"
"BIANCA","35","=60"
"LAURA","35","=60"
"TANIA","35","=60"
"ELIZABETH","34","=63"
"HAYLEY","34","=63"
"KELLIE","34","=63"
"PAULA","34","=63"
"SIMONE","34","=63"
"STACEY","33","68"
"ANNE","32","=69"
"LOUISE","32","=69"
"NARELLE","32","=69"
"TRACEY","32","=69"
"CAROLINE","31","=73"
"HEIDI","31","=73"
"ROBYN","30","=75"
"SANDRA","30","=75"
"SONIA","30","=75"
"TINA","30","=75"
"WENDY","30","=75"
"BRONWYN","29","=80"
"HELEN","29","=80"
"KATIE","29","=80"
"ALEXANDRA","28","83"
"FELICITY","27","=84"
"JODI","27","=84"
"ANDREA","25","=86"
"SOPHIE","25","=86"
"ALLISON","24","88"
"ALICE","23","=89"
"SHANNON","23","=89"
"TARA","23","=89"
"VICTORIA","23","=89"
"ALICIA","22","=93"
"DEBORAH","22","=93"
"SUZANNE","22","=93"
"MONICA","21","=96"
"STEPHANIE","21","=96"
"CASSANDRA","20","=98"
"CHERIE","20","=98"
"GEORGINA","20","=98"
"JACQUELINE","20","=98"
"KYM","20","=98"
"LUCY","20","=98"
"CARMEN","19","=104"
"HEATHER","19","=104"
"SARA","19","=104"
"CAROLYN","18","=107"
"CHRISTINE","18","=107"
"JODY","18","=107"
"MARIE","18","=107"
"MELINDA","18","=107"
"RENAE","18","=107"
"TERESA","18","=107"
"BERNADETTE","17","=114"
"BRIONY","17","=114"
"JADE","17","=114"
"TONI","17","=114"
"CINDY","16","=118"
"JOANNA","16","=118"
"JOSEPHINE","16","=118"
"KARINA","16","=118"
"PATRICIA","16","=118"
"RUTH","16","=118"
"SONYA","16","=118"
"VICKI","16","=118"
"ZOE","16","=118"
"ANITA","15","=127"
"SHELLEY","15","=127"
"TARYN","15","=127"
"COURTNEY","14","=130"
"DEANNE","14","=130"
