Given Name,Amount,Position
"PETER","560","1"
"DAVID","418","2"
"JOHN","383","3"
"ROBERT","372","4"
"MICHAEL","363","5"
"CHRISTOPHER","241","6"
"STEPHEN","220","7"
"IAN","217","8"
"GREGORY","209","9"
"MARK","197","10"
"PAUL","193","11"
"TREVOR","187","12"
"ANTHONY","168","13"
"GEOFFREY","157","14"
"BRIAN","154","15"
"GARY","151","16"
"ANDREW","140","17"
"KEVIN","132","18"
"GRAHAM","130","19"
"RICHARD","122","20"
"PHILIP","116","21"
"KYM","113","22"
"RODNEY","112","23"
"WAYNE","110","=24"
"WILLIAM","110","=24"
"GARRY","107","26"
"JAMES","106","=27"
"PHILLIP","106","=27"
"NEIL","91","29"
"MALCOLM","90","30"
"COLIN","89","31"
"JEFFREY","87","32"
"BARRY","84","33"
"ALAN","82","34"
"BRUCE","80","35"
"KENNETH","76","36"
"STEVEN","74","37"
"BRENTON","71","=38"
"ROGER","71","=38"
"GRAEME","70","40"
"DONALD","66","41"
"RAYMOND","65","=42"
"RONALD","65","=42"
"ALLAN","54","=44"
"NEVILLE","54","=44"
"TIMOTHY","46","=46"
"UNNAMED","46","=46"
"CRAIG","45","=48"
"DENNIS","45","=48"
"GRANT","45","=48"
"DEAN","44","=51"
"THOMAS","44","=51"
"GEORGE","43","53"
"ROBIN","42","54"
"EDWARD","39","=55"
"KIM","39","=55"
"TERRY","39","=55"
"LEON","38","58"
"LESLIE","36","59"
"LINDSAY","34","60"
"RUSSELL","33","=61"
"TERENCE","33","=61"
"DARRYL","32","63"
"MARTIN","31","64"
"DARYL","30","65"
"DOUGLAS","29","=66"
"KEITH","29","=66"
"ADRIAN","28","=68"
"DESMOND","28","=68"
"GORDON","27","70"
"GLEN","26","71"
"GLENN","23","72"
"CHARLES","22","=73"
"NOEL","22","=73"
"ROSS","21","75"
"JOSEPH","20","=76"
"LAWRENCE","20","=76"
"BERNARD","19","=78"
"FRANK","19","=78"
"NICHOLAS","19","=78"
"ALLEN","17","=81"
"FRANCIS","17","=81"
"GAVIN","17","=81"
"JAN","17","=81"
"SHANE","17","=81"
"STUART","17","=81"
"WALTER","17","=81"
"ERIC","16","88"
"DANIEL","15","=89"
"TERRENCE","15","=89"
"ALEXANDER","14","=91"
"ANTONIO","14","=91"
"ARTHUR","14","=91"
"FRANCESCO","14","=91"
"FREDERICK","14","=91"
"MAXWELL","14","=91"
"MICHEAL","14","=91"
"MURRAY","14","=91"
"NORMAN","14","=91"
"PATRICK","14","=91"
"GERALD","13","=101"
"LEIGH","13","=101"
"SIMON","13","=101"
"VICTOR","13","=101"
"BRYAN","12","=105"
"DANNY","12","=105"
"HENRY","12","=105"
"IVAN","12","=105"
"SCOTT","12","=105"
"DEANE","11","=110"
"LEONARD","11","=110"
"MATTHEW","11","=110"
"REGINALD","11","=110"
"TONY","11","=110"
"WARREN","11","=110"
"CLIVE","10","=116"
"DENIS","10","=116"
"GIUSEPPE","10","=116"
"GRANTLEY","10","=116"
"JEFFERY","10","=116"
"LEE","10","=116"
"MAURICE","10","=116"
"MILTON","10","=116"
"STANLEY","10","=116"
"ALFRED","9","=125"
"BRADLEY","9","=125"
"BRETT","9","=125"
"DARRELL","9","=125"
"ERNEST","9","=125"
"HAROLD","9","=125"
"KERRY","9","=125"
"KINGSLEY","9","=125"
"LYNDON","9","=125"
"ASHLEY","8","=134"
"BRONTE","8","=134"
"DALE","8","=134"
"HOWARD","8","=134"
"NIGEL","8","=134"
"ANTONY","7","=139"
"BARRIE","7","=139"
"BRENDAN","7","=139"
"HUGH","7","=139"
"LUIGI","7","=139"
"LYNTON","7","=139"
"MARCUS","7","=139"
"PASQUALE","7","=139"
"REX","7","=139"
"ROBERTO","7","=139"
"ROMAN","7","=139"
"VINCENT","7","=139"
"ALBERT","6","=151"
"GILBERT","6","=151"
"GINO","6","=151"
"KELVIN","6","=151"
"KENT","6","=151"
"LANCE","6","=151"
"LAURENCE","6","=151"
"LESTER","6","=151"
"LLOYD","6","=151"
"LYALL","6","=151"
"MERVYN","6","=151"
"ROY","6","=151"
"SYDNEY","6","=151"
"VERNON","6","=151"
"ANGELO","5","=165"
"DEREK","5","=165"
"GERARD","5","=165"
"JACK","5","=165"
"JIMMY","5","=165"
"LARRY","5","=165"
"LEWIS","5","=165"
"MARIO","5","=165"
"RALPH","5","=165"
"SAMUEL","5","=165"
"SERGIO","5","=165"
"STANISLAW","5","=165"
"WARWICK","5","=165"
"ARNOLD","4","=178"
"BENJAMIN","4","=178"
"BEVAN","4","=178"
"CLARENCE","4","=178"
"CLAYTON","4","=178"
"CLINTON","4","=178"
"DOMENICO","4","=178"
"EDMUND","4","=178"
"FRANCO","4","=178"
"GEOFFRY","4","=178"
"GUY","4","=178"
"HARRY","4","=178"
"JON","4","=178"
"JONATHAN","4","=178"
"LEITH","4","=178"
"LEO","4","=178"
"LYLE","4","=178"
"OWEN","4","=178"
"ROLAND","4","=178"
"SHAUN","4","=178"
"STEFAN","4","=178"
"TERRANCE","4","=178"
"VAUGHAN","4","=178"
"WESLEY","4","=178"
"ALEC","3","=202"
"ALWYN","3","=202"
"ANDRE","3","=202"
"ANTON","3","=202"
"BERNHARD","3","=202"
"BRENDON","3","=202"
"BRUNO","3","=202"
"BRYCE","3","=202"
"CARL","3","=202"
"CLAUDIO","3","=202"
"DALLAS","3","=202"
"DAMIAN","3","=202"
"DINO","3","=202"
"DUNCAN","3","=202"
"EDWIN","3","=202"
"ERROL","3","=202"
"EUGENE","3","=202"
"EVAN","3","=202"
"FRANZ","3","=202"
"GIACOMO","3","=202"
"GIOVANNI","3","=202"
"GREIG","3","=202"
"HARALD","3","=202"
"HEINZ","3","=202"
"HERBERT","3","=202"
"JACOB","3","=202"
"JACOBUS","3","=202"
"JANET","3","=202"
"JIM","3","=202"
"JOHANNES","3","=202"
"JULIAN","3","=202"
"KARL","3","=202"
"LACHLAN","3","=202"
"LEIGHTON","3","=202"
"MAURO","3","=202"
"NICOLA","3","=202"
"OSCAR","3","=202"
"ROCCO","3","=202"
"RODGER","3","=202"
"RUDOLPH","3","=202"
"RYSZARD","3","=202"
"SAVERIO","3","=202"
"STEWART","3","=202"
"VAN","3","=202"
"WILFRED","3","=202"
"ALGIRDAS","2","=247"
"ANDREA","2","=247"
"ANDREAS","2","=247"
"ANDRZEJ","2","=247"
"ANGUS","2","=247"
"ANNE","2","=247"
"ANTANAS","2","=247"
"ANTONIUS","2","=247"
"BASIL","2","=247"
"BEN","2","=247"
"BERTRAM","2","=247"
"BRANKO","2","=247"
"CAREY","2","=247"
"CATHERINE","2","=247"
"CECIL","2","=247"
"CEDRIC","2","=247"
"CHADWICK","2","=247"
"CHRIS","2","=247"
"CHRISTIAAN","2","=247"
"CIRO","2","=247"
"CLIFFORD","2","=247"
"COLLIN","2","=247"
"CONSTANTINOS","2","=247"
