Given Name,Amount,Position
"MARGARET","322","1"
"HELEN","252","2"
"JUDITH","184","3"
"CHRISTINE","180","4"
"JENNIFER","172","5"
"PAMELA","171","6"
"PATRICIA","169","7"
"HEATHER","141","8"
"LORRAINE","129","9"
"JANICE","125","10"
"BARBARA","121","=11"
"ELIZABETH","121","=11"
"SANDRA","117","13"
"BEVERLEY","112","14"
"ROSEMARY","106","15"
"LYNETTE","104","16"
"JANET","100","=17"
"SUSAN","100","=17"
"DIANNE","96","19"
"JILLIAN","93","20"
"MARY","92","21"
"PAULINE","90","22"
"MARILYN","87","=23"
"SHIRLEY","87","=23"
"RAELENE","80","25"
"KAY","75","26"
"ANNE","72","=27"
"WENDY","72","=27"
"MARLENE","71","29"
"KATHLEEN","63","30"
"MAUREEN","60","31"
"JOAN","58","32"
"VALERIE","56","33"
"CAROL","54","=34"
"MARIE","54","=34"
"ELAINE","51","36"
"KAYE","49","37"
"COLLEEN","48","38"
"ANN","46","=39"
"CAROLYN","46","=39"
"GLENYS","45","=41"
"YVONNE","45","=41"
"JOSEPHINE","44","43"
"MAXINE","43","44"
"JUNE","37","45"
"JULIE","36","46"
"DENISE","35","=47"
"DIANA","35","=47"
"SUZANNE","35","=47"
"BETTY","34","50"
"DIANE","33","=51"
"DOROTHY","33","=51"
"GLORIA","33","=51"
"JEANETTE","33","=51"
"LEONIE","32","55"
"RHONDA","31","56"
"ANNETTE","30","=57"
"LESLEY","30","=57"
"RUTH","30","=57"
"BEVERLY","29","60"
"GERALDINE","27","61"
"ROBYN","26","62"
"KATHRYN","25","63"
"CATHERINE","24","=64"
"IRENE","24","=64"
"CYNTHIA","22","=66"
"JANETTE","22","=66"
"ROSALIE","22","=66"
"FRANCES","21","=69"
"MEREDITH","21","=69"
"CHERYL","20","=71"
"FAYE","20","=71"
"KAYLENE","20","=71"
"NANCY","19","74"
"CAROLE","17","=75"
"SUSANNE","17","=75"
"ALISON","16","=77"
"DAWN","16","=77"
"JOY","16","=77"
"MARION","16","=77"
"MERILYN","16","=77"
"ROSALIND","16","=77"
"ROSLYN","16","=77"
"ROSSLYN","16","=77"
"BRONWYN","15","=85"
"CARMEL","15","=85"
"FAY","15","=85"
"JOYLEEN","15","=85"
"LOIS","15","=85"
"BERYL","14","=90"
"CORALIE","14","=90"
"DEIDRE","14","=90"
"GLENDA","14","=90"
"THELMA","14","=90"
"AILEEN","13","=95"
"BRENDA","13","=95"
"CLAIRE","13","=95"
"EILEEN","13","=95"
"JACQUELINE","13","=95"
"JEAN","13","=95"
"RAYLENE","13","=95"
"VERONICA","13","=95"
"ANDREA","12","=103"
"GAIL","12","=103"
"JOYLENE","12","=103"
"MARJORIE","12","=103"
"MONICA","12","=103"
"ELLEN","11","=108"
"KAREN","11","=108"
"VALDA","11","=108"
"CAROLINE","10","=111"
"DEIRDRE","10","=111"
"DOREEN","10","=111"
"EVELYN","10","=111"
"GWENDA","10","=111"
"JOYCE","10","=111"
"LARAINE","10","=111"
"MARIA","10","=111"
"PENELOPE","10","=111"
"RONDA","10","=111"
"UNNAMED","10","=111"
"JILL","9","=122"
"LORNA","9","=122"
"NATALIE","9","=122"
"ROMA","9","=122"
"VALMA","9","=122"
"VIRGINIA","9","=122"
"VIVIENNE","9","=122"
"CORAL","8","=129"
"KAYLEEN","8","=129"
"LYNNETTE","8","=129"
"MARCIA","8","=129"
"MAVIS","8","=129"
"MIGNON","8","=129"
"PRUDENCE","8","=129"
"STEPHANIE","8","=129"
"VALMAI","8","=129"
"VICKI","8","=129"
"ADRIENNE","7","=139"
"BRONWEN","7","=139"
"DAPHNE","7","=139"
"ELEANOR","7","=139"
