Given Name,Amount,Position
"JOHN","565","1"
"ROBERT","538","2"
"PETER","508","3"
"DAVID","357","4"
"TREVOR","229","5"
"GRAHAM","221","6"
"IAN","210","7"
"BRIAN","203","8"
"MICHAEL","197","9"
"GEOFFREY","172","10"
"BARRY","170","11"
"RICHARD","164","12"
"WILLIAM","158","13"
"CHRISTOPHER","138","14"
"KEVIN","137","15"
"RONALD","132","16"
"DENNIS","128","17"
"RODNEY","119","18"
"KENNETH","117","=19"
"MALCOLM","117","=19"
"ANTHONY","116","21"
"WAYNE","112","22"
"RAYMOND","109","23"
"JEFFREY","97","24"
"PAUL","95","25"
"JAMES","92","26"
"COLIN","90","27"
"DONALD","80","=28"
"PHILIP","80","=28"
"ROGER","76","30"
"BRUCE","71","31"
"ALLAN","65","32"
"ALAN","64","33"
"BRENTON","61","=34"
"GREGORY","61","=34"
"NEVILLE","59","=36"
"TERENCE","59","=36"
"GARY","58","38"
"DARRYL","56","=39"
"LESLIE","56","=39"
"ANDREW","54","41"
"DOUGLAS","53","42"
"NEIL","46","=43"
"TERRY","46","=43"
"PHILLIP","45","45"
"ROBIN","43","46"
"DESMOND","42","=47"
"GRAEME","42","=47"
"STEPHEN","42","=47"
"DEAN","40","50"
"THOMAS","38","51"
"KEITH","35","52"
"NOEL","32","53"
"KYM","30","=54"
"MURRAY","30","=54"
"DENIS","29","=56"
"GARRY","29","=56"
"EDWARD","28","=58"
"MAXWELL","28","=58"
"DARYL","27","=60"
"LEONARD","27","=60"
"NORMAN","27","=60"
"ADRIAN","25","=63"
"ALLEN","25","=63"
"FREDERICK","25","=63"
"RUSSELL","25","=63"
"ROSS","24","67"
"ERIC","23","=68"
"LEON","23","=68"
"MARK","23","=68"
"UNNAMED","23","=68"
"WARREN","23","=68"
"CRAIG","22","=73"
"MERVYN","22","=73"
"KERRY","20","=75"
"LAURENCE","20","=75"
"GORDON","19","77"
"ARTHUR","18","=78"
"GLENN","18","=78"
"IVAN","18","=78"
"LAWRENCE","18","=78"
"GERALD","16","=82"
"GLEN","16","=82"
"REGINALD","16","=82"
"CHARLES","15","=85"
"DEANE","15","=85"
"GRANT","15","=85"
"TIMOTHY","15","=85"
"CLIVE","14","=89"
"ERNEST","14","=89"
"HAROLD","14","=89"
"LINDSAY","14","=89"
"MAURICE","14","=89"
"REX","14","=89"
"TERRENCE","14","=89"
"ALFRED","13","=96"
"FRANCIS","13","=96"
"GEORGE","13","=96"
"SYDNEY","13","=96"
"BERNARD","12","=100"
"FRANK","12","=100"
"JEFFERY","12","=100"
"LEIGH","12","=100"
"NICHOLAS","12","=100"
"RALPH","12","=100"
"CLIFFORD","11","=106"
"EDWIN","11","=106"
"GRANTLEY","11","=106"
"MARTIN","11","=106"
"PATRICK","11","=106"
"STANLEY","11","=106"
"ALEXANDER","10","=112"
"ASHLEY","10","=112"
"BARRIE","10","=112"
"BRYAN","10","=112"
"ERROL","10","=112"
"LEE","10","=112"
"STUART","10","=112"
"LYNTON","9","=119"
"ROY","9","=119"
"VICTOR","9","=119"
"CLARENCE","8","=122"
"DANIEL","8","=122"
"GAVIN","8","=122"
"HOWARD","8","=122"
"JOSEPH","8","=122"
"KINGSLEY","8","=122"
"MAX","8","=122"
"MILTON","8","=122"
"SIMON","8","=122"
"VERNON","8","=122"
