Given Name,Amount,Position
"MATTHEW","414","1"
"MICHAEL","329","2"
"DANIEL","328","3"
"CHRISTOPHER","253","4"
"ANDREW","234","5"
"DAVID","224","6"
"JAMES","222","7"
"BENJAMIN","220","8"
"LUKE","219","9"
"ADAM","213","10"
"JOSHUA","191","11"
"THOMAS","165","12"
"RYAN","157","13"
"NICHOLAS","154","14"
"SCOTT","149","15"
"SAMUEL","135","16"
"TIMOTHY","132","17"
"JASON","124","18"
"MARK","122","19"
"BRADLEY","119","20"
"NATHAN","117","21"
"PAUL","115","22"
"AARON","112","=23"
"STEVEN","112","=23"
"PETER","108","25"
"SHANE","103","26"
"SIMON","99","27"
"ANTHONY","97","28"
"ALEXANDER","85","29"
"ROBERT","81","30"
"JOHN","77","31"
"ASHLEY","76","32"
"WILLIAM","70","33"
"BRETT","66","34"
"CRAIG","64","35"
"JUSTIN","61","36"
"SHAUN","59","37"
"MATHEW","56","38"
"DYLAN","53","39"
"SEAN","52","40"
"RICHARD","51","41"
"ADRIAN","48","=42"
"JOEL","48","=42"
"JOSEPH","48","=42"
"STEPHEN","48","=42"
"TYSON","48","=42"
"BRENDAN","46","47"
"TRAVIS","45","48"
"JARRAD","42","49"
"LACHLAN","41","50"
"JAKE","39","=51"
"JAMIE","39","=51"
"LEIGH","39","=51"
"TODD","39","=51"
"SAM","38","55"
"BEN","37","=56"
"TROY","37","=56"
"JONATHAN","36","=58"
"PATRICK","36","=58"
"CAMERON","35","=60"
"DAMIEN","35","=60"
"DARREN","34","62"
"DALE","32","=63"
"KYLE","32","=63"
"TRENT","32","=63"
"JONATHON","31","=66"
"LEE","31","=66"
"TRISTAN","31","=66"
"PHILLIP","30","=69"
"STUART","30","=69"
"ALEX","29","71"
"SHANNON","28","72"
"GREGORY","27","=73"
"JESSE","27","=73"
"JORDAN","27","=73"
"LIAM","25","=76"
"PHILIP","25","=76"
"RHYS","25","=76"
"DION","24","=79"
"MITCHELL","24","=79"
"BEAU","23","=81"
"DANNY","23","=81"
"KEVIN","23","=81"
"CLINTON","22","=84"
"IAN","22","=84"
"JACOB","22","=84"
"WAYNE","22","=84"
"ALAN","21","=88"
"COREY","21","=88"
"JARED","21","=88"
"KANE","21","=88"
"RUSSELL","20","92"
"BRAD","19","=93"
"CHAD","19","=93"
"GARY","19","=93"
"HEATH","19","=93"
"REECE","19","=93"
"TOM","19","=93"
"BRENTON","18","=99"
