Given Name,Amount,Position
"MATTHEW","440","1"
"DANIEL","329","2"
"MICHAEL","312","3"
"JOSHUA","291","4"
"THOMAS","241","5"
"JAMES","238","6"
"ANDREW","229","=7"
"CHRISTOPHER","229","=7"
"BENJAMIN","220","9"
"NICHOLAS","196","10"
"LUKE","172","11"
"SAMUEL","166","12"
"DAVID","164","13"
"NATHAN","159","14"
"ADAM","158","15"
"RYAN","147","16"
"SCOTT","129","17"
"JASON","115","18"
"ALEXANDER","111","19"
"TIMOTHY","109","20"
"BRADLEY","107","21"
"AARON","99","22"
"JAKE","97","23"
"MARK","91","24"
"PETER","87","25"
"SIMON","84","26"
"JOHN","81","27"
"ANTHONY","78","=28"
"SHANE","78","=28"
"DYLAN","77","30"
"STEVEN","72","=31"
"WILLIAM","72","=31"
"ROBERT","71","33"
"BRETT","67","34"
"PAUL","65","35"
"ASHLEY","63","=36"
"STEPHEN","63","=36"
"JACK","60","38"
"JAMIE","59","39"
"ALEX","58","40"
"CRAIG","55","=41"
"SEAN","55","=41"
"SHAUN","55","=41"
"TODD","54","44"
"JOEL","52","45"
"PATRICK","51","46"
"JUSTIN","50","47"
"CAMERON","49","48"
"TYSON","48","49"
"RHYS","47","=50"
"SAM","47","=50"
"TROY","47","=50"
"LACHLAN","46","53"
"JARRAD","44","54"
"DALE","43","=55"
"JOSEPH","43","=55"
"MATHEW","41","57"
"ADRIAN","40","=58"
"RICHARD","40","=58"
"LIAM","36","60"
"COREY","35","61"
"JACOB","34","=62"
"JESSE","34","=62"
"JONATHON","33","=64"
"TRAVIS","33","=64"
"TRENT","33","=64"
"JORDAN","31","67"
"BEN","30","=68"
"PHILLIP","30","=68"
"DAMIEN","29","70"
"DARREN","28","=71"
"KYLE","28","=71"
"MITCHELL","28","=71"
"BRENDAN","27","=74"
"JONATHAN","27","=74"
"ZACHARY","27","=74"
"HAYDEN","26","=77"
"STUART","26","=77"
"TRISTAN","26","=77"
"CALLUM","25","=80"
"KANE","25","=80"
"ANGUS","24","=82"
"STEFAN","24","=82"
"EDWARD","22","=84"
"JARED","22","=84"
"JAY","22","=84"
"DANNY","21","=87"
"LEIGH","21","=87"
"GREGORY","20","=89"
"IAN","20","=89"
"JEREMY","20","=89"
"MARTIN","20","=89"
"SHANNON","20","=89"
"GEORGE","19","=94"
"JARRED","19","=94"
"BEAU","18","=96"
"LEWIS","18","=96"
"DAMIAN","17","=98"
"LUCAS","17","=98"
"MATT","17","=98"
"MAX","17","=98"
"PHILIP","17","=98"
"RUSSELL","17","=98"
"DOUGLAS","16","=104"
"KIERAN","16","=104"
"LEE","16","=104"
"OLIVER","16","=104"
"BRENTON","15","=108"
"BRODIE","15","=108"
"DION","15","=108"
"MARC","15","=108"
"REECE","15","=108"
"COLIN","14","=113"
"ELLIOT","14","=113"
"GAVIN","14","=113"
"KARL","14","=113"
"KEVIN","14","=113"
"RICKY","14","=113"
"TYRONE","14","=113"
"WAYNE","14","=113"
"ALAN","13","=121"
"CHRISTIAN","13","=121"
"DOMINIC","13","=121"
"EVAN","13","=121"
"GARY","13","=121"
"HAMISH","13","=121"
"HEATH","13","=121"
"HENRY","13","=121"
"KENNETH","13","=121"
"TONY","13","=121"
"TYLER","13","=121"
"ALISTAIR","12","=132"
"CHAD","12","=132"
"CHARLES","12","=132"
"DWAYNE","12","=132"
"GLEN","12","=132"
"JARRYD","12","=132"
"JED","12","=132"
"ROSS","12","=132"
"TOBY","12","=132"
"BRADEN","11","=141"
"BRIAN","11","=141"
"BROCK","11","=141"
"DEAN","11","=141"
"KRISTIAN","11","=141"
"STEWART","11","=141"
"BRAD","10","=147"
"CARL","10","=147"
"ELLIOTT","10","=147"
"JARROD","10","=147"
"LEVI","10","=147"
"OWEN","10","=147"
"TOBIAS","10","=147"
"TOM","10","=147"
"VINCENT","10","=147"
"BRANDON","9","=156"
"BRENDON","9","=156"
"BRYCE","9","=156"
"CODY","9","=156"
"DILLON","9","=156"
"GARETH","9","=156"
"KEITH","9","=156"
"KYM","9","=156"
"ROHAN","9","=156"
"RORY","9","=156"
"TERRY","9","=156"
"AIDAN","8","=167"
"ALLAN","8","=167"
"BLAKE","8","=167"
"CALEB","8","=167"
"CLINTON","8","=167"
"JACKSON","8","=167"
