Given Name,Amount,Position
"MARGARET","346","1"
"HELEN","258","2"
"CHRISTINE","250","3"
"JUDITH","231","4"
"PATRICIA","195","5"
"PAMELA","186","6"
"JENNIFER","183","7"
"ELIZABETH","151","8"
"BARBARA","146","=9"
"SANDRA","146","=9"
"HEATHER","141","11"
"LORRAINE","138","12"
"DIANNE","133","13"
"JANET","125","14"
"MARY","123","15"
"BEVERLEY","120","=16"
"LYNETTE","120","=16"
"SUSAN","118","18"
"ROSEMARY","112","19"
"RAELENE","110","20"
"JANICE","106","21"
"JILLIAN","100","22"
"PAULINE","98","23"
"KATHLEEN","87","24"
"MARILYN","82","25"
"ANNE","80","26"
"CAROL","78","=27"
"WENDY","78","=27"
"SHIRLEY","75","29"
"JOAN","71","30"
"CAROLYN","66","31"
"DENISE","64","32"
"MARLENE","61","33"
"MAUREEN","57","=34"
"SUZANNE","57","=34"
"JULIE","56","=36"
"KAYE","56","=36"
"ANN","55","=38"
"MARIE","55","=38"
"KAY","54","40"
"COLLEEN","52","=41"
"YVONNE","52","=41"
"GLORIA","51","43"
"DIANE","50","=44"
"DOROTHY","50","=44"
"JOSEPHINE","50","=44"
"ELAINE","46","47"
"MAXINE","45","48"
"JEANETTE","39","49"
"JUNE","37","50"
"LEONIE","36","51"
"CHERYL","35","=52"
"KATHRYN","35","=52"
"LESLEY","35","=52"
"ROBYN","35","=52"
"ANNETTE","33","=56"
"CYNTHIA","33","=56"
"FAY","32","58"
"BETTY","31","=59"
"FRANCES","31","=59"
"RUTH","31","=59"
"VALERIE","31","=59"
"DAWN","29","=63"
"JANETTE","29","=63"
"RHONDA","29","=63"
"GLENYS","28","=66"
"MEREDITH","28","=66"
"BRENDA","27","=68"
"GERALDINE","27","=68"
"ROSLYN","27","=68"
"SUSANNE","27","=68"
"BEVERLY","25","=72"
"DIANA","25","=72"
"ROSALIE","25","=72"
"VERONICA","23","75"
"CAROLE","22","=76"
"CATHERINE","22","=76"
"CLAIRE","22","=76"
"IRENE","20","=79"
"JACQUELINE","20","=79"
"JANE","20","=79"
"JOYLENE","20","=79"
"JOY","19","=83"
"JOYLEEN","19","=83"
"BRONWYN","18","=85"
"JEAN","18","=85"
"KAYLENE","18","=85"
"KAREN","17","=88"
"LOIS","17","=88"
"SHARON","17","=88"
"ALISON","16","=91"
"CARMEL","16","=91"
"MARION","16","=91"
"ROSSLYN","16","=91"
"UNNAMED","16","=91"
"VICKI","16","=91"
"DEIDRE","15","=97"
"FAYE","15","=97"
"GILLIAN","15","=97"
"GLENDA","15","=97"
"GAYNOR","14","=101"
"JANIS","14","=101"
