Given Name,Amount,Position
"MICHELLE","366","1"
"JOANNE","217","2"
"KYLIE","201","3"
"AMANDA","190","4"
"KAREN","187","5"
"JODIE","183","6"
"LISA","180","7"
"JULIE","161","8"
"REBECCA","155","9"
"RACHEL","154","10"
"UNNAMED","149","11"
"TANIA","148","12"
"SUSAN","147","13"
"MELISSA","141","14"
"SHARON","136","15"
"SAMANTHA","131","=16"
"TANYA","131","=16"
"NICOLE","128","18"
"FIONA","121","19"
"CATHERINE","107","20"
"ANGELA","106","21"
"ALISON","98","22"
"TRACEY","96","23"
"NATALIE","90","24"
"SARAH","89","25"
"MARIA","88","26"
"DONNA","87","=27"
"KATHRYN","87","=27"
"KERRY","86","29"
"LEANNE","82","30"
"BELINDA","81","31"
"JENNIFER","78","32"
"JANE","77","33"
"TRACY","76","34"
"SANDRA","73","35"
"LINDA","71","36"
"HELEN","70","37"
"NATASHA","68","38"
"JACQUELINE","67","39"
"ELIZABETH","65","40"
"VANESSA","64","41"
"SALLY","63","=42"
"WENDY","63","=42"
"MEGAN","62","44"
"LOUISE","61","45"
"ANNA","58","=46"
"DEBORAH","58","=46"
"DEBRA","57","48"
"HEATHER","56","49"
"CAROLYN","54","=50"
"EMMA","54","=50"
"ROBYN","53","=52"
"SUZANNE","53","=52"
"KATHERINE","52","=54"
"KELLY","52","=54"
"MELANIE","52","=54"
"DANIELLE","50","=57"
"PATRICIA","50","=57"
"TAMMY","49","59"
"CHRISTINE","48","=60"
"KIM","48","=60"
"KATRINA","47","=62"
"VICKI","47","=62"
"PAULA","45","=64"
"SONIA","45","=64"
"CHERYL","43","66"
"SONYA","42","67"
"TINA","41","68"
"ANNE","40","=69"
"KIRSTY","40","=69"
"JO-ANNE","38","71"
"ALLISON","37","=72"
"TERESA","37","=72"
"ANNETTE","36","74"
"RACHAEL","35","=75"
"SIMONE","35","=75"
"NAOMI","34","=77"
"TRICIA","34","=77"
"ALEXANDRA","33","=79"
"CAROLINE","33","=79"
"MARY","33","=79"
"MICHELE","32","82"
"ANITA","31","=83"
"CAROL","31","=83"
"JOANNA","31","=83"
"BRONWYN","30","=86"
"JANINE","30","=86"
"JULIA","30","=86"
"DIANNE","29","=89"
"GEORGINA","29","=89"
"KYM","29","=89"
"TAMARA","29","=89"
"CINDY","28","=93"
"KATHLEEN","28","=93"
"LEAH","28","=93"
"KATE","27","96"
"ANN","26","=97"
"JOSEPHINE","26","=97"
"JUDITH","26","=97"
"TIFFANY","26","=97"
"ANDREA","25","=101"
"BARBARA","25","=101"
"KELLIE","25","=101"
"KERRIE","25","=101"
"VICTORIA","25","=101"
"CHARMAINE","24","=106"
"JUSTINE","24","=106"
"KERRI","24","=106"
"MANDY","24","=106"
"NARELLE","24","=106"
"DENISE","23","=111"
"MARGARET","23","=111"
"CHERIE","22","=113"
"DEBBIE","22","=113"
"MARIE","22","=113"
"TRUDY","22","=113"
"DEANNE","21","=117"
"JODI","21","=117"
"MELINDA","21","=117"
"PENELOPE","21","=117"
"PETA","21","=117"
"STEPHANIE","20","=122"
"TONI","20","=122"
