Given Name,Amount,Position
"JESSICA","308","1"
"SARAH","272","2"
"REBECCA","215","3"
"MELISSA","174","4"
"AMANDA","144","=5"
"LAUREN","144","=5"
"KATE","135","7"
"LISA","129","8"
"EMMA","128","9"
"AMY","122","10"
"NICOLE","113","11"
"KYLIE","109","12"
"ERIN","104","13"
"RENEE","103","14"
"RACHEL","102","15"
"LAURA","97","16"
"KELLY","96","17"
"MEGAN","87","=18"
"MICHELLE","87","=18"
"HAYLEY","86","20"
"DANIELLE","85","21"
"KIMBERLEY","80","22"
"EMILY","78","=23"
"NATALIE","78","=23"
"SAMANTHA","72","25"
"ALICIA","69","26"
"NATASHA","64","27"
"STACEY","61","28"
"ANGELA","58","=29"
"JENNIFER","58","=29"
"KATIE","55","31"
"KIRSTY","54","32"
"BELINDA","53","=33"
"JADE","53","=33"
"CARLY","50","=35"
"KATHERINE","50","=35"
"LEAH","50","=35"
"BROOKE","49","=38"
"ELIZABETH","49","=38"
"ALEXANDRA","47","=40"
"KRISTY","47","=40"
"TARA","47","=40"
"VANESSA","47","=40"
"ANNA","46","=44"
"CATHERINE","46","=44"
"STEPHANIE","46","=44"
"LOUISE","45","47"
"SALLY","43","48"
"BIANCA","42","=49"
"HANNAH","42","=49"
"CLAIRE","41","=51"
"KIMBERLY","41","=51"
"ALISON","40","53"
"COURTNEY","39","=54"
"JOANNE","39","=54"
"MELANIE","38","=56"
"TAMARA","38","=56"
"VICTORIA","38","=56"
"ALANA","37","=59"
"DONNA","37","=59"
"CRYSTAL","36","=61"
"SARA","36","=61"
"CASSANDRA","35","=63"
"SOPHIE","35","=63"
"CANDICE","33","=65"
"KRYSTAL","33","=65"
"HEIDI","32","=67"
"JULIA","32","=67"
"RACHAEL","32","=67"
"RENAE","32","=67"
"JODIE","31","=71"
"KATHRYN","31","=71"
"HOLLY","30","=73"
"JACQUELINE","30","=73"
"ALICE","29","=75"
"JASMINE","29","=75"
"KIM","29","=75"
"TANYA","29","=75"
"KATRINA","28","=79"
"LEANNE","28","=79"
"SKYE","28","=79"
"SUSAN","28","=79"
"ZOE","27","83"
"KERRY","26","=84"
"LUCY","26","=84"
"RHIANNON","26","=84"
"CHRISTINE","25","=87"
"KAREN","25","=87"
"ANDREA","24","=89"
"TEGAN","24","=89"
"NAOMI","23","=91"
"OLIVIA","23","=91"
"AMELIA","22","=93"
"FIONA","22","=93"
"GEMMA","22","=93"
"GEORGINA","22","=93"
"ANITA","21","=97"
"CHLOE","21","=97"
"HELEN","21","=97"
"JULIE","21","=97"
"KELLIE","21","=97"
"AMBER","20","=102"
"CHELSEA","20","=102"
"JANE","20","=102"
"KAYLA","20","=102"
"THI","20","=102"
"TRACY","20","=102"
"ABBY","19","=108"
"NADIA","19","=108"
"SHANNON","19","=108"
"SIMONE","19","=108"
"CARA","18","=112"
"LINDA","18","=112"
"PETA","18","=112"
"CARLA","17","=115"
"CELESTE","17","=115"
"KRISTEN","17","=115"
"MARIE","17","=115"
"TINA","17","=115"
"AIMEE","16","=120"
"BRONWYN","16","=120"
"JEMMA","16","=120"
"JOANNA","16","=120"
"ROBYN","16","=120"
"SHELLEY","16","=120"
"ANNE","15","=126"
"JANELLE","15","=126"
"JESSIE","15","=126"
"PAULA","15","=126"
"TAMMY","15","=126"
"BONNIE","14","=131"
"CARMEN","14","=131"
"CHERIE","14","=131"
"EBONY","14","=131"
"HEATHER","14","=131"
"JENNA","14","=131"
"KRYSTLE","14","=131"
"MARIA","14","=131"
"REBEKAH","14","=131"
"TERESA","14","=131"
"ALLISON","13","=141"
"CHANTEL","13","=141"
"CHANTELLE","13","=141"
"KARA","13","=141"
"KIRBY","13","=141"
"MEAGAN","13","=141"
"ADELE","12","=147"
"BRIONY","12","=147"
"CASEY","12","=147"
"DANA","12","=147"
"GABRIELLE","12","=147"
"JACINTA","12","=147"
"KATHLEEN","12","=147"
"LUCINDA","12","=147"
"MARISSA","12","=147"
"MARY","12","=147"
"MONICA","12","=147"
"MONIQUE","12","=147"
"NARELLE","12","=147"
"PRUDENCE","12","=147"
"SANDRA","12","=147"
"SASHA","12","=147"
"TRACEY","12","=147"
"CAROLINE","11","=164"
"CHARLENE","11","=164"
"CHERYL","11","=164"
"DEBORAH","11","=164"
"KARINA","11","=164"
"KIRA","11","=164"
"KRISTIN","11","=164"
"RUTH","11","=164"
"SUZANNE","11","=164"
"CHRISTINA","10","=173"
"CLARE","10","=173"
"CORINNE","10","=173"
"ELISE","10","=173"
"ELLEN","10","=173"
"FELICITY","10","=173"
"GEORGIA","10","=173"
"KARLA","10","=173"
"KENDALL","10","=173"
"KERRI","10","=173"
"LEONIE","10","=173"
"NIKKI","10","=173"
"PAMELA","10","=173"
"PENELOPE","10","=173"
"TANIA","10","=173"
"WENDY","10","=173"
"ALEXIS","9","=189"
"ALISHA","9","=189"
"ASHLEIGH","9","=189"
"ASHLEY","9","=189"
"BERNADETTE","9","=189"
"BETH","9","=189"
"CARLIE","9","=189"
"DEBRA","9","=189"
"ELIZA","9","=189"
"JANA","9","=189"
"JASMIN","9","=189"
"JUSTINE","9","=189"
"LANA","9","=189"
"MICHAELA","9","=189"
"ROXANNE","9","=189"
"TONI","9","=189"
"ADRIANA","8","=205"
"ANNE-MARIE","8","=205"
"BETHANY","8","=205"
"BRIDGET","8","=205"
"CAITLIN","8","=205"
"CHANTAL","8","=205"
"CHRISTIE","8","=205"
"ESTHER","8","=205"
"HALEY","8","=205"
"JAMIE","8","=205"
"JODI","8","=205"
"KARLI","8","=205"
"KIRSTEN","8","=205"
"KRISTIE","8","=205"
"LARA","8","=205"
"LARISSA","8","=205"
"LYDIA","8","=205"
"MIRANDA","8","=205"
"PATRICIA","8","=205"
"ROSEMARY","8","=205"
"SHARNA","8","=205"
"SHARON","8","=205"
"SHEREE","8","=205"
"STELLA","8","=205"
"TESSA","8","=205"
"TIFFANY","8","=205"
"UNNAMED","8","=205"
"ALYSSA","7","=232"
"CINDY","7","=232"
"DEANNA","7","=232"
"DEBBIE","7","=232"
"DENISE","7","=232"
"GENEVIEVE","7","=232"
"JAIME","7","=232"
"JOSEPHINE","7","=232"
"LISA-MARIE","7","=232"
"LUISA","7","=232"
"MIRIAM","7","=232"
