Given Name,Amount,Position
"DAVID","601","1"
"MICHAEL","466","2"
"ANDREW","449","3"
"PAUL","423","4"
"PETER","388","5"
"MARK","321","6"
"DARREN","302","7"
"JOHN","281","8"
"ANTHONY","239","9"
"ROBERT","237","10"
"STEPHEN","231","11"
"UNNAMED","227","12"
"CRAIG","199","13"
"CHRISTOPHER","192","=14"
"STEVEN","192","=14"
"UNNAMED","147","16"
"SHANE","146","17"
"RICHARD","141","18"
"GREGORY","133","19"
"SCOTT","126","20"
"SIMON","120","21"
"JAMES","118","22"
"TIMOTHY","112","23"
"BRETT","110","=24"
"WAYNE","110","=24"
"GRANT","107","26"
"IAN","106","27"
"BRENTON","104","28"
"GARY","97","29"
"GEOFFREY","69","30"
"KEVIN","68","31"
"KYM","66","32"
"BRIAN","64","33"
"PHILLIP","62","34"
"PHILIP","61","35"
"GAVIN","60","=36"
"MATTHEW","60","=36"
"DARRYL","58","=38"
"TREVOR","58","=38"
"WILLIAM","58","=38"
"COLIN","57","41"
"DEAN","56","42"
"SHAUN","54","43"
"ADRIAN","51","=44"
"NICHOLAS","51","=44"
"GRAHAM","50","=46"
"MARTIN","50","=46"
"SEAN","50","=46"
"GEORGE","49","49"
"ALAN","46","=50"
"STUART","46","=50"
"DANIEL","45","52"
"GARRY","43","53"
"ANTONIO","42","54"
"THOMAS","41","55"
"RODNEY","40","=56"
"ROGER","40","=56"
"BARRY","39","58"
"NEIL","38","59"
"GIUSEPPE","37","=60"
"JAMIE","37","=60"
"MALCOLM","37","=60"
"JEFFREY","35","63"
"ADAM","34","64"
"DALE","33","=65"
"JASON","33","=65"
"KENNETH","33","=65"
"TONY","33","=65"
"BRUCE","32","69"
"GLENN","31","=70"
"MICHEAL","31","=70"
"ROBERTO","31","=70"
"RICKY","30","73"
"RUSSELL","29","74"
"DIMITRIOS","28","=75"
"JOSEPH","28","=75"
"RONALD","28","=75"
"ROBIN","27","78"
"BENJAMIN","26","=79"
"BRADLEY","26","=79"
"FRANK","26","=79"
"NIGEL","26","=79"
"WARREN","26","=79"
"ALLAN","25","84"
"DONALD","24","=85"
"PATRICK","24","=85"
"JONATHAN","23","=87"
"RAYMOND","23","=87"
"DARYL","22","=89"
"ERIC","22","=89"
"GLEN","22","=89"
"DEREK","21","92"
"JONATHON","20","93"
"ALEXANDER","19","=94"
"GRAEME","19","=94"
"TROY","19","=94"
"DAMIAN","18","=97"
"FRANCESCO","18","=97"
"GIOVANNI","18","=97"
"JUSTIN","18","=97"
"KEITH","18","=97"
"TODD","18","=97"
"ANTONY","17","=103"
"DARRIN","17","=103"
"DOMENICO","17","=103"
"EDWARD","17","=103"
"ANGELO","16","=107"
"LEE","16","=107"
"ROY","16","=107"
"SAMUEL","16","=107"
"SHAYNE","16","=107"
"VINCENZO","16","=107"
"CHARLES","15","=113"
"DENNIS","15","=113"
"DOUGLAS","15","=113"
"MARIO","15","=113"
"DWAYNE","14","=117"
"LESLIE","14","=117"
"STEWART","14","=117"
"BRUNO","13","=120"
"JULIAN","13","=120"
"VINCENT","13","=120"
"CARMINE","12","=123"
"DARRYN","12","=123"
"FRANCIS","12","=123"
"GORDON","12","=123"
"GUY","12","=123"
"KIM","12","=123"
"NEVILLE","12","=123"
"NICOLA","12","=123"
"PASQUALE","12","=123"
"SALVATORE","12","=123"
"ASHLEY","11","=133"
"ATHANASIOS","11","=133"
"LEIGH","11","=133"
"MARCUS","11","=133"
"PANAGIOTIS","11","=133"
"ROCCO","11","=133"
"ALLEN","10","=139"
"CARL","10","=139"
"CLINTON","10","=139"
"DENIS","10","=139"
"DION","10","=139"
"LEON","10","=139"
"LINDSAY","10","=139"
"LUKE","10","=139"
"MICHAEL","10","=139"
"TERRY","10","=139"
"ALBERT","9","=149"
"ANDREW","9","=149"
"BRENDAN","9","=149"
"CONSTANTINOS","9","=149"
"DANNY","9","=149"
"DAVID","9","=149"
"DESMOND","9","=149"
"GERARD","9","=149"
"LUIGI","9","=149"
"LYNDON","9","=149"
"RORY","9","=149"
"STAVROS","9","=149"
"WALTER","9","=149"
"ANASTASIOS","8","=162"
"ANDREA","8","=162"
"ANTHONY","8","=162"
"BERNARD","8","=162"
"BRYAN","8","=162"
"DAMIEN","8","=162"
"DINO","8","=162"
"FRANCO","8","=162"
"GEORGIOS","8","=162"
"GRANTLEY","8","=162"
"IOANNIS","8","=162"
"IVAN","8","=162"
"KAREN","8","=162"
"MARC","8","=162"
"MATHEW","8","=162"
"NOEL","8","=162"
"NORMAN","8","=162"
"PIETRO","8","=162"
"ROSS","8","=162"
"SCOTT","8","=162"
"VASILIOS","8","=162"
"VICTOR","8","=162"
"ANDREAS","7","=184"
"CHRISTOS","7","=184"
"CLAUDIO","7","=184"
"CLAYTON","7","=184"
"CON","7","=184"
"DARREN","7","=184"
"KARL","7","=184"
"LAWRENCE","7","=184"
"LEO","7","=184"
"PAUL","7","=184"
"RODERICK","7","=184"
"ROHAN","7","=184"
"AARON","6","=196"
"ADRIANO","6","=196"
"ALDO","6","=196"
"ANGUS","6","=196"
"ANTON","6","=196"
"BILL","6","=196"
"BROOK","6","=196"
"CHRISTIAN","6","=196"
"DOMINIC","6","=196"
"DUANE","6","=196"
"DUNCAN","6","=196"
"GERALD","6","=196"
"GINO","6","=196"
"HUGH","6","=196"
"KELVIN","6","=196"
"MARK","6","=196"
"MICHELE","6","=196"
"MICHELLE","6","=196"
"PETER","6","=196"
"STEVE","6","=196"
"ANTONIOS","5","=216"
"ARTHUR","5","=216"
"BARRIE","5","=216"
"CHRIS","5","=216"
"COSIMO","5","=216"
"CRAIG","5","=216"
"DEBORAH","5","=216"
"ERROL","5","=216"
"FREDERICK","5","=216"
"GREG","5","=216"
"HARRY","5","=216"
"HAYDN","5","=216"
"IAIN","5","=216"
"ILARIO","5","=216"
"JAMES","5","=216"
"JEFFERY","5","=216"
"JENNIFER","5","=216"
"JIM","5","=216"
"JIMMY","5","=216"
"JOHN","5","=216"
"KINGSLEY","5","=216"
"LEANNE","5","=216"
"LEONARD","5","=216"
"MARCO","5","=216"
"NICK","5","=216"
"RALPH","5","=216"
"SHAWN","5","=216"
"STELIOS","5","=216"
"SUZANNE","5","=216"
"TERENCE","5","=216"
"THEODOROS","5","=216"
"TRACY","5","=216"
"TRENT","5","=216"
"ALEXANDROS","4","=249"
"ANDRE","4","=249"
"ANTE","4","=249"
"BYRON","4","=249"
"CAMERON","4","=249"
"CHRISTOPHER","4","=249"
"DAMON","4","=249"
"DARIN","4","=249"
"DARRELL","4","=249"
"DARYLE","4","=249"
"DAVIDE","4","=249"
"ELIZABETH","4","=249"
"ENRICO","4","=249"
"FERDINANDO","4","=249"
"FLAVIO","4","=249"
"FOTIOS","4","=249"
"GARETH","4","=249"
"GARTH","4","=249"
"HAMISH","4","=249"
"HEATH","4","=249"
"HOWARD","4","=249"
"IAN","4","=249"
"JON","4","=249"
"KERRY","4","=249"
"KYM","4","=249"
"LANCE","4","=249"
"LARRY","4","=249"
"LAURENCE","4","=249"
"LEONARDO","4","=249"
"LEWIS","4","=249"
"LYNTON","4","=249"
"MANFRED","4","=249"
"MAXWELL","4","=249"
"MILTON","4","=249"
"MURRAY","4","=249"
"PANTELIS","4","=249"
"PAOLO","4","=249"
"PELLEGRINO","4","=249"
"QUENTIN","4","=249"
"RAFFAELE","4","=249"
"RANDALL","4","=249"
"RENATO","4","=249"
"ROBERT","4","=249"
"ROBIN","4","=249"
"ROMAN","4","=249"
"SANDRO","4","=249"
"SHANE","4","=249"
"SUSAN","4","=249"
"TOM","4","=249"
"TROY","4","=249"
"VITO","4","=249"
"WARWICK","4","=249"
"WENDY","4","=249"
"ALBERTO","3","=302"
"ALBINO","3","=302"
"ALFRED","3","=302"
"ALISTER","3","=302"
"ANITA","3","=302"
"ANNETTE","3","=302"
"ANTONINO","3","=302"
"APOSTOLOS","3","=302"
"BEVAN","3","=302"
"BOYD","3","=302"
"BRENT","3","=302"
"BRETT","3","=302"
"BRONTE","3","=302"
"CARLO","3","=302"
"CARMELO","3","=302"
"CLEMENT","3","=302"
"CLIFFORD","3","=302"
"DARREL","3","=302"
"DEBRA","3","=302"
"DERRICK","3","=302"
"DIETER","3","=302"
"DIRK","3","=302"
"EDWIN","3","=302"
"ELIAS","3","=302"
"ELIO","3","=302"
"ENZO","3","=302"
"ERIC","3","=302"
"ERNESTO","3","=302"
"EUGENIO","3","=302"
"EVANGELOS","3","=302"
"GRAHAM","3","=302"
"GRANT","3","=302"
"GRIGORIOS","3","=302"
"HANS","3","=302"
"HARALAMBOS","3","=302"
"HARALAMPOS","3","=302"
"IVO","3","=302"
"JEREMY","3","=302"
"JOANNE","3","=302"
"JODY","3","=302"
"JOEL","3","=302"
"JOSE","3","=302"
"KENTON","3","=302"
"KONSTANTINOS","3","=302"
"KURT","3","=302"
"LAMBROS","3","=302"
"LEROY","3","=302"
"LINCOLN","3","=302"
"LINDA","3","=302"
"LISA","3","=302"
"LOUIS","3","=302"
"MANUEL","3","=302"
"MARIA","3","=302"
"MARKUS","3","=302"
"MARTYN","3","=302"
"MICHAL","3","=302"
"MILES","3","=302"
"NATHAN","3","=302"
"NICHOLAOS","3","=302"
"NICKOLAOS","3","=302"
"NICKOLAS","3","=302"
"NICOLINO","3","=302"
"NIKOLA","3","=302"
"NITA","3","=302"
"ORLANDO","3","=302"
"OWEN","3","=302"
"PATRICIA","3","=302"
"PETAR","3","=302"
"RAYMOND","3","=302"
"REGINALD","3","=302"
"RODGER","3","=302"
"ROLAND","3","=302"
"ROMEO","3","=302"
"RONALD","3","=302"
"RORY","3","=302"
"ROY","3","=302"
"SHAUNE","3","=302"
"SPIRIDON","3","=302"
"STANLEY","3","=302"
"STEFANO","3","=302"
"STEPHAN","3","=302"
"STEPHEN","3","=302"
"TANIA","3","=302"
"TOMISLAV","3","=302"
"ALASTAIR","2","=386"
"ALEC","2","=386"
"ALISTAIR","2","=386"
"ALLISON","2","=386"
"AMINE","2","=386"
"AMOS","2","=386"
"ANDREA","2","=386"
"ANDRIS","2","=386"
"ANTONI","2","=386"
"ANTONIUS","2","=386"
"ARGIRIOS","2","=386"
"ARMANDO","2","=386"
"ARON","2","=386"
"AURELIO","2","=386"
"BADEN","2","=386"
"BENITO","2","=386"
"BRENDON","2","=386"
"BRENTON","2","=386"
"CAROLYN","2","=386"
"CASSANDRA","2","=386"
"CHARLTON","2","=386"
"CLAUDE","2","=386"
"CLYDE","2","=386"
"COREY","2","=386"
"CORRADO","2","=386"
"CRAIGH","2","=386"
"CRISTOPHER","2","=386"
"D'ARCY","2","=386"
"DALLAS","2","=386"
"DANE","2","=386"
"DANIEL","2","=386"
"DARIO","2","=386"
"DARRAN","2","=386"
"DARRON","2","=386"
"DARYN","2","=386"
"DEAN","2","=386"
"DEBBIE","2","=386"
"DERICK","2","=386"
"DIAMANTIS","2","=386"
"DIANNE","2","=386"
"DIGBY","2","=386"
"DON","2","=386"
"DONATO","2","=386"
"DREW","2","=386"
"DUANE","2","=386"
"DUANNE","2","=386"
"EDDY","2","=386"
"EDMUND","2","=386"
"EFSTATHIOS","2","=386"
"EMILIO","2","=386"
"ERKKI","2","=386"
"ERNEST","2","=386"
"EUGENE","2","=386"
"EVAN","2","=386"
"EZIO","2","=386"
"FRANC","2","=386"
"GAETANO","2","=386"
"GIORGIO","2","=386"
"GREGORY","2","=386"
"GUISEPPE","2","=386"
"HAROLD","2","=386"
"HAYDEN","2","=386"
"HUGO","2","=386"
"IRWIN","2","=386"
"JACK","2","=386"
"JAIME","2","=386"
"JAIMIE","2","=386"
"JASON","2","=386"
"JEFF","2","=386"
"JOHNATHAN","2","=386"
"JOHNNY","2","=386"
"JOSEF","2","=386"
"JUDITH","2","=386"
"JULIE","2","=386"
"KATRINA","2","=386"
"KELLY","2","=386"
"KENT","2","=386"
"KERRIN","2","=386"
"KIETH","2","=386"
"KIM","2","=386"
"KINGSTON","2","=386"
"KIRK","2","=386"
"KYLE","2","=386"
"LACHLAN","2","=386"
"LAMBERTUS","2","=386"
"LARRY","2","=386"
"LARS","2","=386"
"LEEANNE","2","=386"
"LEITH","2","=386"
"LEONIDAS","2","=386"
"LIAM","2","=386"
"LINDON","2","=386"
"LIONEL","2","=386"
"LORENZO","2","=386"
"LORIS","2","=386"
"MARIANNE","2","=386"
"MARKO","2","=386"
"MAURICE","2","=386"
"MAURIZIO","2","=386"
"MERVYN","2","=386"
"MILAN","2","=386"
"NICHOLAS","2","=386"
"NICOLAOS","2","=386"
"NICOLE","2","=386"
"NIKOLAOS","2","=386"
"OSCAR","2","=386"
"PANAGIOTI","2","=386"
"PANAGIOTIS","2","=386"
"PANAYIS","2","=386"
"PASQUALINA","2","=386"
"PINO","2","=386"
"RAGIB","2","=386"
"RALF","2","=386"
"RAY","2","=386"
"REECE","2","=386"
"RICCARDO","2","=386"
"RICHIE","2","=386"
"RITCHARD","2","=386"
"ROBYN","2","=386"
"ROWLAND","2","=386"
"SAVERIO","2","=386"
"SAVVAS","2","=386"
"SEAN","2","=386"
"SERGIO","2","=386"
"SHARON","2","=386"
"SHAWN","2","=386"
"SHELDON","2","=386"
"SHERYL","2","=386"
"SILVIO","2","=386"
"SIMON","2","=386"
"SPIROS","2","=386"
"STELIO","2","=386"
"STEVEN","2","=386"
"TERRANCE","2","=386"
"TERRENCE","2","=386"
"TIMMY","2","=386"
"TIMOTHEOS","2","=386"
"TOMMASO","2","=386"
"TRAVIS","2","=386"
"TREVOR","2","=386"
"UNNMAED","2","=386"
"VASSILIOS","2","=386"
"VAUGHN","2","=386"
"VERNON","2","=386"
"VICKI","2","=386"
"VITTORIO","2","=386"
"WADE","2","=386"
"WAYNE","2","=386"
"WERNER","2","=386"
"ZANE","2","=386"
"ABELE","1","=536"
"ACHILLEUS","1","=536"
"ADAM","1","=536"
"ADEM","1","=536"
"ADOLLORATA","1","=536"
"ADRIAN","1","=536"
"AGELOS","1","=536"
"AGOSTINO","1","=536"
"AHILLEAS","1","=536"
"AIDEN","1","=536"
"AIMILIOS","1","=536"
"AKBAR","1","=536"
"ALAN","1","=536"
"ALARICK","1","=536"
"ALBANO","1","=536"
"ALBERT","1","=536"
"ALEKSANDER","1","=536"
"ALESANDRO","1","=536"
"ALESSANDRO","1","=536"
"ALEX","1","=536"
"ALEXANDA","1","=536"
"ALFREDO","1","=536"
"ALISE","1","=536"
"ALISTAIR","1","=536"
"ALLAN","1","=536"
"ALLEN","1","=536"
"ALLISTER","1","=536"
"AMALIA","1","=536"
"AMANDA","1","=536"
"AMEDEO","1","=536"
"AMINE","1","=536"
"ANASTASIUS","1","=536"
"ANDRES","1","=536"
"ANDRIJ","1","=536"
"ANDRIY","1","=536"
