Given Name,Amount,Position
"SOPHIE","154","1"
"ELLA","153","=2"
"MIA","153","=2"
"EMILY","136","4"
"CHARLOTTE","131","5"
"CHLOE","116","6"
"LILY","114","7"
"OLIVIA","105","8"
"ISABELLA","101","9"
"SIENNA","97","10"
"AMELIA","92","=11"
"HANNAH","92","=11"
"JESSICA","76","13"
"GEORGIA","75","=14"
"RUBY","75","=14"
"AVA","74","16"
"LUCY","70","17"
"GRACE","69","18"
"MADISON","68","19"
"IMOGEN","66","20"
"EMMA","65","21"
"CHELSEA","63","=22"
"JASMINE","63","=22"
"JADE","58","24"
"ZOE","57","25"
"HAYLEY","56","=26"
"HOLLY","56","=26"
"MATILDA","52","28"
"SARAH","49","29"
"AMY","47","=30"
"CAITLIN","47","=30"
"KAYLA","46","=32"
"MADDISON","46","=32"
"SCARLETT","45","34"
"AMBER","43","35"
"TAHLIA","42","36"
"ISABELLE","41","37"
"SOPHIA","40","38"
"LILLY","37","=39"
"TAYLA","37","=39"
"MACKENZIE","36","41"
"LARA","35","=42"
"LAYLA","35","=42"
"BROOKE","34","=44"
"SUMMER","34","=44"
"ZARA","34","=44"
"MOLLY","33","47"
"DAKOTA","32","=48"
"LAUREN","32","=48"
"MIKAYLA","31","50"
"ABIGAIL","30","=51"
"AMELIE","30","=51"
"ABBY","29","=53"
"ALICIA","29","=53"
"ERIN","29","=53"
"ALYSSA","28","=56"
"KATE","28","=56"
"KEIRA","28","=56"
"PAIGE","28","=56"
"BRIANNA","27","60"
"ANNA","26","=61"
"ELIZA","26","=61"
"MONIQUE","26","=61"
"ADDISON","25","=64"
"ANNABELLE","25","=64"
"CHARLI","25","=64"
"CLAIRE","25","=64"
"ELIZABETH","25","=64"
"POPPY","25","=64"
"ALICE","23","=70"
"ISABEL","23","=70"
"KIARA","23","=70"
"AALIYAH","22","=73"
"ABBEY","22","=73"
"EBONY","22","=73"
"EVIE","22","=73"
"MAYA","22","=73"
"CHARLIE","21","=78"
"JEMMA","21","=78"
"LEAH","21","=78"
"SKYE","21","=78"
"STELLA","21","=78"
"ALEXIS","20","=83"
"BELLA","20","=83"
"BETHANY","20","=83"
"GEMMA","20","=83"
"MADELEINE","20","=83"
"SAVANNAH","20","=83"
"ALEXANDRA","19","=89"
"CAITLYN","19","=89"
"EVELYN","19","=89"
"KATIE","19","=89"
"REBECCA","19","=89"
"STEPHANIE","19","=89"
"ASHLEIGH","18","=95"
"BIANCA","18","=95"
"KAITLYN","18","=95"
"LAURA","18","=95"
"MADELINE","18","=95"
"PHOEBE","18","=95"
"VICTORIA","18","=95"
"LOLA","17","=102"
"NATALIE","17","=102"
"RACHEL","17","=102"
"TIA","17","=102"
"ASHLEE","16","=106"
"JASMIN","16","=106"
"JORJA","16","=106"
"SAMANTHA","16","=106"
"ANASTASIA","15","=110"
"EDEN","15","=110"
"SOFIA","15","=110"
"ALEXIA","14","=113"
"ANNABEL","14","=113"
"ASHA","14","=113"
"GABRIELLE","14","=113"
"ISLA","14","=113"
"KAYLEE","14","=113"
"KIRA","14","=113"
"MAKAYLA","14","=113"
"NATASHA","14","=113"
"ROSE","14","=113"
"TARA","14","=113"
"ABBIE","13","=124"
"ALISHA","13","=124"
"FELICITY","13","=124"
"INDIANA","13","=124"
"TAYA","13","=124"
"ALANNAH","12","=129"
"ALEISHA","12","=129"
"COURTNEY","12","=129"
"DANIELLE","12","=129"
"EVA","12","=129"
"GRACIE","12","=129"
"KATELYN","12","=129"
"LEILA","12","=129"
"MARY","12","=129"
"NICOLE","12","=129"
"SASHA","12","=129"
"TALIA","12","=129"
"TAYAH","12","=129"
"TAYLOR","12","=129"
"ALANA","11","=143"
"ANGELINA","11","=143"
"BRIDGET","11","=143"
"CHANTELLE","11","=143"
"CHIARA","11","=143"
"CLAUDIA","11","=143"
"EVE","11","=143"
"JACINTA","11","=143"
"KAITLIN","11","=143"
"KEELEY","11","=143"
"KRYSTAL","11","=143"
"MAGGIE","11","=143"
"MICHELLE","11","=143"
"PIPER","11","=143"
"TAYLAH","11","=143"
"APRIL","10","=158"
"CHRISTINA","10","=158"
"DANIELLA","10","=158"
"ELLIE","10","=158"
"HALLE","10","=158"
"HOPE","10","=158"
"LANA","10","=158"
"NIAMH","10","=158"
"RILEY","10","=158"
"SHAYLA","10","=158"
"TEGAN","10","=158"
"ALESSIA","9","=169"
"ASHLEY","9","=169"
"BILLIE","9","=169"
"BREANNA","9","=169"
"DAISY","9","=169"
"ELEANOR","9","=169"
"ELISE","9","=169"
"ELOISE","9","=169"
"EMELIA","9","=169"
"GABRIELLA","9","=169"
"HAYLEE","9","=169"
"HOLLIE","9","=169"
"INDIA","9","=169"
"ISOBEL","9","=169"
"IVY","9","=169"
"JENNA","9","=169"
"LILA","9","=169"
"MARIA","9","=169"
"MEGAN","9","=169"
"MORGAN","9","=169"
"RHIANNA","9","=169"
"SARA","9","=169"
"TIANA","9","=169"
"WILLOW","9","=169"
"ALEXA","8","=193"
"AUDREY","8","=193"
"AYLA","8","=193"
"BONNIE","8","=193"
"CIARA","8","=193"
"GEORGINA","8","=193"
"JEMIMA","8","=193"
"LILLIAN","8","=193"
"MIKAELA","8","=193"
"MONTANA","8","=193"
"NADIA","8","=193"
"SAHARA","8","=193"
"ANGEL","7","=205"
"ANGELA","7","=205"
"ANNIE","7","=205"
"BREE","7","=205"
"BROOKLYN","7","=205"
"CASSANDRA","7","=205"
"CHARLIZE","7","=205"
"CRYSTAL","7","=205"
"EDIE","7","=205"
"ELENI","7","=205"
"ERICA","7","=205"
"FAITH","7","=205"
"FREYA","7","=205"
"HARRIET","7","=205"
"JAZMIN","7","=205"
"KATRINA","7","=205"
"KIANA","7","=205"
"KIRRA","7","=205"
"LUCINDA","7","=205"
"MACY","7","=205"
"MADELYN","7","=205"
"MISCHA","7","=205"
"MOLLIE","7","=205"
"SHANIA","7","=205"
"TAMIKA","7","=205"
"TANISHA","7","=205"
"ZAHRA","7","=205"
"ALEESHA","6","=232"
"ALEXANDRIA","6","=232"
"ALISSA","6","=232"
"ALLEGRA","6","=232"
"AMARA","6","=232"
"ANGELICA","6","=232"
"ARABELLA","6","=232"
"BAILEE","6","=232"
"BRIDIE","6","=232"
"CARLA","6","=232"
"CASSIDY","6","=232"
"ERIKA","6","=232"
"ESTHER","6","=232"
"EVANGELINE","6","=232"
"GEORGIE","6","=232"
"HEIDI","6","=232"
"IZABELLA","6","=232"
"JADA","6","=232"
"JAYLA","6","=232"
"JORDYN","6","=232"
"KYLA","6","=232"
"LAILA","6","=232"
"LILI","6","=232"
"LYLA","6","=232"
"MARISSA","6","=232"
"MARLEY","6","=232"
"MICHAELA","6","=232"
"MILLY","6","=232"
"MONICA","6","=232"
"NICOLA","6","=232"
"NIKITA","6","=232"
"NINA","6","=232"
"REGAN","6","=232"
"RIHANNA","6","=232"
"ROSIE","6","=232"
"SCARLET","6","=232"
"SERENITY","6","=232"
"SHAE","6","=232"
"SHANAE","6","=232"
"SHAYLEE","6","=232"
"SIERRA","6","=232"
"TEAGAN","6","=232"
"TIARNA","6","=232"
"TRINITY","6","=232"
"AIMEE","5","=276"
"AIRLIE","5","=276"
"AISHA","5","=276"
"ALANAH","5","=276"
"AMALI","5","=276"
"AMALIA","5","=276"
"AMAYA","5","=276"
"AMITY","5","=276"
"ANNALISE","5","=276"
"CHARLISE","5","=276"
"CLARA","5","=276"
"CLEO","5","=276"
"ELLE","5","=276"
