Given Name,Amount,Position
"OLIVER","150","1"
"JACK","147","2"
"ETHAN","142","3"
"WILLIAM","133","4"
"LUCAS","122","5"
"NOAH","121","6"
"TYLER","119","7"
"LIAM","116","8"
"JACOB","115","9"
"LACHLAN","108","10"
"MAX","104","=11"
"RILEY","104","=11"
"JAMES","98","13"
"THOMAS","94","14"
"CHARLIE","91","15"
"COOPER","84","16"
"JOSHUA","83","17"
"BLAKE","81","=18"
"SAMUEL","81","=18"
"ALEXANDER","78","20"
"OSCAR","76","21"
"JAYDEN","73","=22"
"MASON","73","=22"
"JACKSON","69","24"
"BENJAMIN","65","=25"
"HARRISON","65","=25"
"HENRY","65","=25"
"LEVI","61","28"
"HARRY","58","=29"
"ISAAC","58","=29"
"LOGAN","58","=29"
"XAVIER","57","32"
"JORDAN","55","33"
"DANIEL","54","34"
"CONNOR","52","35"
"HUNTER","51","=36"
"SEBASTIAN","51","=36"
"BRODIE","50","=38"
"JAKE","50","=38"
"AIDEN","48","40"
"CALEB","47","41"
"DYLAN","46","42"
"ELI","44","=43"
"LUKE","44","=43"
"ANGUS","43","=45"
"ASHTON","43","=45"
"HAYDEN","43","=45"
"OWEN","43","=45"
"MITCHELL","42","49"
"CALLUM","41","=50"
"HUDSON","41","=50"
"ARCHIE","40","=52"
"ELIJAH","40","=52"
"ZACHARY","40","=52"
"NATE","39","=55"
"RYAN","39","=55"
"RYDER","39","=55"
"SETH","39","=55"
"AUSTIN","38","=59"
"HAMISH","38","=59"
"JAXON","38","=59"
"CODY","37","62"
"BAILEY","36","=63"
"MATTHEW","36","=63"
"TYSON","36","=63"
"PATRICK","35","66"
"ARCHER","34","67"
"ALEX","32","=68"
"CHASE","32","=68"
"FINN","32","=68"
"NATHAN","32","=68"
"NICHOLAS","32","=68"
"DECLAN","31","=73"
"JOEL","31","=73"
"LEO","31","=73"
"DARCY","30","=76"
"EDWARD","30","=76"
"FLYNN","30","=76"
"JOSEPH","30","=76"
"BROCK","29","=80"
"LINCOLN","29","=80"
"MICHAEL","29","=80"
"JETT","28","83"
"ADAM","27","=84"
"ANTHONY","27","=84"
"KAI","27","=84"
"TOBY","26","87"
"CHARLES","25","=88"
"LUCA","25","=88"
"GEORGE","24","=90"
"HARVEY","24","=90"
"JASPER","24","=90"
"JESSE","24","=90"
"CAMERON","23","=94"
"EVAN","23","=94"
"SAM","23","=94"
"CHRISTIAN","22","=97"
"KADE","22","=97"
"LOUIS","22","=97"
"BRAXTON","21","=100"
"DAVID","21","=100"
"AXEL","20","=102"
"JOHN","20","=102"
"ROBERT","20","=102"
"ZAC","20","=102"
"CHRISTOPHER","19","=106"
"DOMINIC","19","=106"
"HARLEY","19","=106"
"HUGO","19","=106"
"JAMIE","19","=106"
"AIDAN","18","=111"
"BRODY","18","=111"
"JASON","18","=111"
"KOBY","18","=111"
"MARCUS","18","=111"
"PHOENIX","18","=111"
"RORY","18","=111"
"BEAU","17","=118"
"GABRIEL","17","=118"
"JONATHAN","17","=118"
"JUDE","17","=118"
"KOBE","17","=118"
"PETER","17","=118"
"TATE","17","=118"
"AARON","16","=125"
"FELIX","16","=125"
"CASEY","15","=127"
"ELLIOT","15","=127"
"JAI","15","=127"
"LEON","15","=127"
"LEWIS","15","=127"
"NATHANIEL","15","=127"
"EZEKIEL","14","=133"
"FLETCHER","14","=133"
"JAY","14","=133"
"JULIAN","14","=133"
"KAIDEN","14","=133"
"TRISTAN","14","=133"
"ALI","13","=139"
"BRANDON","13","=139"
"CARTER","13","=139"
"JUSTIN","13","=139"
"TIMOTHY","13","=139"
"ZANE","13","=139"
"ANDREW","12","=145"
"ASHER","12","=145"
"AYDEN","12","=145"
"CRUZ","12","=145"
"EAMON","12","=145"
"HUGH","12","=145"
"NASH","12","=145"
"SEAN","12","=145"
"BRADLEY","11","=153"
"BRYCE","11","=153"
"CURTIS","11","=153"
"DEAN","11","=153"
"KANE","11","=153"
"ORLANDO","11","=153"
"RHYS","11","=153"
"SAXON","11","=153"
"TAJ","11","=153"
"TOBIAS","11","=153"
"ZAK","11","=153"
"ARI","10","=164"
"BILLY","10","=164"
"BYRON","10","=164"
"COBY","10","=164"
"COHEN","10","=164"
"ERIC","10","=164"
"HARPER","10","=164"
"JACE","10","=164"
"JED","10","=164"
"JEREMY","10","=164"
"JET","10","=164"
"KADEN","10","=164"
"KOBI","10","=164"
"LOCHLAN","10","=164"
"MILES","10","=164"
"NED","10","=164"
"REUBEN","10","=164"
"SPENCER","10","=164"
"TAYLOR","10","=164"
"WYATT","10","=164"
"ZAVIER","10","=164"
"ARYAN","9","=185"
"CAMPBELL","9","=185"
"DANTE","9","=185"
"ISAIAH","9","=185"
"JADEN","9","=185"
"JYE","9","=185"
"KAYDEN","9","=185"
"MARK","9","=185"
"MOHAMMED","9","=185"
"NICOLAS","9","=185"
"PARKER","9","=185"
"ROCCO","9","=185"
"RYLAN","9","=185"
"SIDNEY","9","=185"
"TOM","9","=185"
"WILL","9","=185"
"ZANDER","9","=185"
"AMIR","8","=202"
"ANDY","8","=202"
"DAMON","8","=202"
"JAIDEN","8","=202"
"JAKOB","8","=202"
"JARVIS","8","=202"
"JAXSON","8","=202"
"JONAH","8","=202"
"KODY","8","=202"
"LUKAS","8","=202"
"MARLEY","8","=202"
"MUHAMMAD","8","=202"
"OLLIE","8","=202"
"PAUL","8","=202"
"STEFAN","8","=202"
"VINCENT","8","=202"
"ZACK","8","=202"
"ZAYDEN","8","=202"
"ANTONIO","7","=220"
"ASTON","7","=220"
"BEN","7","=220"
"BENTLEY","7","=220"
"BODHI","7","=220"
"BOSTON","7","=220"
"DION","7","=220"
"EDDIE","7","=220"
"ELLIOTT","7","=220"
"EMMETT","7","=220"
"EWAN","7","=220"
"FREDERICK","7","=220"
"JENSEN","7","=220"
"JOSIAH","7","=220"
"KALEB","7","=220"
"KEVIN","7","=220"
"KRISH","7","=220"
"LAWRENCE","7","=220"
"LUKA","7","=220"
"MARCO","7","=220"
"MAXWELL","7","=220"
"NIKOLAS","7","=220"
"PRESTON","7","=220"
"ROMAN","7","=220"
"TAIT","7","=220"
"XANDER","7","=220"
"ABBAS","6","=246"
"ALBERT","6","=246"
"ANDRE","6","=246"
"ARMAAN","6","=246"
"BRAYDEN","6","=246"
"CALE","6","=246"
"CALVIN","6","=246"
"COLBY","6","=246"
"DANE","6","=246"
"DIMITRI","6","=246"
"FRASER","6","=246"
"HEATH","6","=246"
"JOSH","6","=246"
"KYRAN","6","=246"
"MARKO","6","=246"
"MASSIMO","6","=246"
"MICAH","6","=246"
"MYLES","6","=246"
"QUINN","6","=246"
"RIVER","6","=246"
"ROHAN","6","=246"
"STEVEN","6","=246"
"THEODORE","6","=246"
"TOMMY","6","=246"
"TRAVIS","6","=246"
"VALENTINO","6","=246"
"AARAV","5","=272"
"ABEL","5","=272"
"ADEN","5","=272"
"ALESSIO","5","=272"
"ANTON","5","=272"
"ARLO","5","=272"
"ATTICUS","5","=272"
"CAELAN","5","=272"
"CARLO","5","=272"
"CHACE","5","=272"
"DAN","5","=272"
"DIGBY","5","=272"
"DUSTIN","5","=272"
"EMERSON","5","=272"
"EMILIO","5","=272"
"FERGUS","5","=272"
"FRANK","5","=272"
"GIUSEPPE","5","=272"
"GRAYSON","5","=272"
"JAX","5","=272"
"JENSON","5","=272"
"KAELAN","5","=272"
"KIAN","5","=272"
"KYLE","5","=272"
"LEROY","5","=272"
"MATHEW","5","=272"
"MAXIMILLIAN","5","=272"
"MOHAMMAD","5","=272"
"OSKAR","5","=272"
"QUADE","5","=272"
"RAFFERTY","5","=272"
"REECE","5","=272"
"RICHARD","5","=272"
"SCOTT","5","=272"
"SILAS","5","=272"
"SONNY","5","=272"
"STEPHEN","5","=272"
"TAITE","5","=272"
"TYRONE","5","=272"
"ZACH","5","=272"
"ZIGGY","5","=272"
"ACE","4","=313"
"ALFRED","4","=313"
"ALISTAIR","4","=313"
"ARTHUR","4","=313"
"ARYA","4","=313"
"BAXTER","4","=313"
"BODIE","4","=313"
"BOWEN","4","=313"
"CADEN","4","=313"
"CHAD","4","=313"
"COREY","4","=313"
"CORMAC","4","=313"
"DALLAS","4","=313"
"DAMIAN","4","=313"
"DAMIEN","4","=313"
"DANNY","4","=313"
"DENVER","4","=313"
"DEXTER","4","=313"
"EMMANUEL","4","=313"
"FRANCESCO","4","=313"
"FRANCIS","4","=313"
"GURNOOR","4","=313"
"ISHAAN","4","=313"
"IZAAK","4","=313"
"JARRAH","4","=313"
"JOBE","4","=313"
"JOE","4","=313"
"JOHNNY","4","=313"
"JONATHON","4","=313"
"JORDY","4","=313"
"JUDD","4","=313"
"KEANU","4","=313"
"KEITH","4","=313"
"KINGSTON","4","=313"
"KNOX","4","=313"
"KOBIE","4","=313"
"KYAN","4","=313"
"KYE","4","=313"
"LEIGHTON","4","=313"
"LENNY","4","=313"
"LEONARDO","4","=313"
"LORENZO","4","=313"
"MACKENZIE","4","=313"
"MAXIMUS","4","=313"
"MINH","4","=313"
"RAFAEL","4","=313"
"RAYMOND","4","=313"
"REMY","4","=313"
"RONAN","4","=313"
"RUSSELL","4","=313"
"RYLEY","4","=313"
"SEB","4","=313"
"SHAUN","4","=313"
"SID","4","=313"
"SIMON","4","=313"
"SOLOMON","4","=313"
"TANNER","4","=313"
"TOMAS","4","=313"
"TY","4","=313"
"TYLOR","4","=313"
"VINCENZO","4","=313"
"YASH","4","=313"
"YUVRAJ","4","=313"
"ZACHARIAH","4","=313"
"ZAKK","4","=313"
"AARUSH","3","=378"
"ABDULLAH","3","=378"
"ADDISON","3","=378"
"ADRIANO","3","=378"
"AIDYN","3","=378"
"AJAY","3","=378"
"ALASTAIR","3","=378"
"ALFIE","3","=378"
"ASH","3","=378"
"AUGUSTUS","3","=378"
"BALIN","3","=378"
"BANJO","3","=378"
"BENJI","3","=378"
"BLADE","3","=378"
"BLAZE","3","=378"
"BOHDI","3","=378"
"BROOKLYN","3","=378"
"BRYN","3","=378"
"CAIN","3","=378"
"CALLAN","3","=378"
"CHAISE","3","=378"
"CLAYTON","3","=378"
"COEN","3","=378"
"COLE","3","=378"
"CRISTIANO","3","=378"
"DAYNE","3","=378"
"DENG","3","=378"
"DEV","3","=378"
"DIEGO","3","=378"
"DOMENICO","3","=378"
"DOUGLAS","3","=378"
"DRAKE","3","=378"
"EDDY","3","=378"
"ELIAS","3","=378"
"ELISHA","3","=378"
"EMANUEL","3","=378"
"ERIK","3","=378"
"EUAN","3","=378"
"FINLAY","3","=378"
"FIONN","3","=378"
"FREDERIK","3","=378"
"GAGE","3","=378"
"GRIFFIN","3","=378"
"GUS","3","=378"
"HUSSAIN","3","=378"
"HUXLEY","3","=378"
"IBRAHIM","3","=378"
"INDIANA","3","=378"
"IOANNIS","3","=378"
"IVAN","3","=378"
"JAGGER","3","=378"
"JAK","3","=378"
"JAMISON","3","=378"
"JARRAD","3","=378"
"JARROD","3","=378"
"JEFFREY","3","=378"
"JETHRO","3","=378"
"JIMMY","3","=378"
"KAEL","3","=378"
"KALE","3","=378"
"KEENAN","3","=378"
"KHANG","3","=378"
"KOOPER","3","=378"
"KRISTIAN","3","=378"
"LARS","3","=378"
"LAWSON","3","=378"
"LEIGH","3","=378"
"LEONARD","3","=378"
"LOUIE","3","=378"
"LUCCA","3","=378"
"MAISON","3","=378"
"MAJOK","3","=378"
"MALACHI","3","=378"
"MALAKAI","3","=378"
"MATTEO","3","=378"
"MAVERICK","3","=378"
"MAXIMILIAN","3","=378"
"MILAN","3","=378"
"MOHAMAD","3","=378"
"NEIL","3","=378"
"OAKLEY","3","=378"
"OM","3","=378"
"OMAR","3","=378"
"PHILIP","3","=378"
"RAPHAEL","3","=378"
"REEF","3","=378"
"REID","3","=378"
"ROWAN","3","=378"
"RUDRA","3","=378"
"RYLEE","3","=378"
"SANTINO","3","=378"
"SHANNON","3","=378"
"STANLEY","3","=378"
"SULLIVAN","3","=378"
"SYLAS","3","=378"
"TAYTE","3","=378"
"THEO","3","=378"
"TONY","3","=378"
"TROY","3","=378"
"TYRESE","3","=378"
"VICTOR","3","=378"
"WILSON","3","=378"
"WINSTON","3","=378"
"XZAVIER","3","=378"
"ZACKARY","3","=378"
"ZAIN","3","=378"
"ZAYD","3","=378"
"ZAYNE","3","=378"
"ZION","3","=378"
"AADITYA","2","=487"
"AARYAN","2","=487"
"ABDULAZIZ","2","=487"
"ABDULRAHMAN","2","=487"
"ABRAHAM","2","=487"
"ABUBAKAR","2","=487"
"ADITYA","2","=487"
"ADRIAN","2","=487"
"AHMED","2","=487"
"AKIRA","2","=487"
"ALEC","2","=487"
"ALEKSA","2","=487"
"ALEKSANDAR","2","=487"
"ALEXEY","2","=487"
"ALEXZANDER","2","=487"
"ALVIN","2","=487"
"AMEER","2","=487"
"AMOS","2","=487"
"ANASTASIOS","2","=487"
"ANDREAS","2","=487"
"ANDREI","2","=487"
"ANGAD","2","=487"
"ANGELO","2","=487"
"ANGOK","2","=487"
"ANWAR","2","=487"
"APOSTOLOS","2","=487"
"ARAN","2","=487"
"ARCHIBALD","2","=487"
"ARES","2","=487"
"ARJUN","2","=487"
"ASHA","2","=487"
"ASHLEY","2","=487"
"ASHWIN","2","=487"
"ATEM","2","=487"
"ATHAN","2","=487"
"AUGUSTINE","2","=487"
"AVIJOT","2","=487"
"AYAN","2","=487"
"AYDAN","2","=487"
"AYJAY","2","=487"
"AYUSH","2","=487"
"BARON","2","=487"
"BENOIT","2","=487"
"BENYAMIN","2","=487"
"BILAL","2","=487"
"BLAIR","2","=487"
"BOSCO","2","=487"
"BOYD","2","=487"
"BRADEN","2","=487"
"BRENNAN","2","=487"
"BRYCEN","2","=487"
"BRYSON","2","=487"
"BUDDY","2","=487"
"CADE","2","=487"
"CAIDEN","2","=487"
"CALLEN","2","=487"
"CALUM","2","=487"
"CAMDEN","2","=487"
"CARLOS","2","=487"
"CASH","2","=487"
"CASPER","2","=487"
"CHAEL","2","=487"
"CHANCE","2","=487"
"CHARLEY","2","=487"
"CHAYCE","2","=487"
"CHAYSE","2","=487"
"CHESTER","2","=487"
"CHRISTOS","2","=487"
