Given Name,Amount,Position
"DAVID","623","1"
"MARK","487","2"
"PETER","482","3"
"MICHAEL","460","4"
"ANDREW","442","5"
"PAUL","358","6"
"JOHN","292","7"
"ROBERT","291","8"
"STEPHEN","277","9"
"ANTHONY","250","10"
"CHRISTOPHER","213","11"
"STEVEN","204","12"
"GREGORY","187","13"
"RICHARD","185","=14"
"UNNAMED","185","=14"
"CRAIG","155","16"
"IAN","150","17"
"UNNAMED","133","18"
"WAYNE","132","19"
"DARREN","127","20"
"BRENTON","125","21"
"GRANT","111","22"
"JAMES","107","23"
"TREVOR","103","24"
"TIMOTHY","101","25"
"GARY","100","26"
"KYM","95","27"
"PHILIP","90","28"
"GRAHAM","82","29"
"SCOTT","81","30"
"KEVIN","78","=31"
"SHANE","78","=31"
"BRETT","77","33"
"BRIAN","76","34"
"GEOFFREY","72","=35"
"WILLIAM","72","=35"
"JEFFREY","70","37"
"NEIL","62","38"
"MARTIN","59","39"
"GAVIN","58","40"
"ANTONIO","57","41"
"ROGER","56","42"
"DEAN","55","43"
"MALCOLM","52","44"
"BARRY","50","=45"
"DARRYL","50","=45"
"PHILLIP","50","=45"
"ADRIAN","49","=48"
"SIMON","49","=48"
"COLIN","47","50"
"NICHOLAS","46","=51"
"TONY","46","=51"
"MATTHEW","45","53"
"ALAN","44","54"
"DARYL","42","=55"
"GEORGE","42","=55"
"RONALD","42","=55"
"GRAEME","40","58"
"RAYMOND","39","59"
"BRUCE","36","=60"
"GIUSEPPE","36","=60"
"MICHEAL","36","=60"
"RICKY","35","63"
"DANIEL","33","=64"
"GARRY","33","=64"
"GLENN","33","=64"
"THOMAS","33","=64"
"ADAM","31","=68"
"ALLAN","31","=68"
"TERRY","31","=68"
"WARREN","30","71"
"EDWARD","29","72"
"DONALD","28","=73"
"KENNETH","28","=73"
"LESLIE","28","=73"
"ALEXANDER","27","=76"
"JOSEPH","27","=76"
"NEVILLE","27","=76"
"RUSSELL","27","=76"
"ROBERTO","26","80"
"ANGELO","25","=81"
"DEREK","25","=81"
"MARIO","25","=81"
"NIGEL","25","=81"
"SHAUN","24","85"
"DALE","23","=86"
"JONATHAN","23","=86"
"PATRICK","23","=86"
"DOMENICO","22","=89"
"DOUGLAS","22","=89"
"FRANCESCO","22","=89"
"KIM","22","=89"
"DIMITRIOS","21","=93"
"ERIC","21","=93"
"NOEL","21","=93"
"RODNEY","21","=93"
"DENNIS","20","=97"
"KEITH","20","=97"
"STUART","20","=97"
"ALLEN","19","=100"
"BRADLEY","19","=100"
"GIOVANNI","19","=100"
"SEAN","19","=100"
"LEON","18","=104"
"ROBIN","18","=104"
"ASHLEY","17","=106"
"DARRYN","17","=106"
"FRANK","17","=106"
"VINCENZO","17","=106"
"CHARLES","16","=110"
"FRANCIS","16","=110"
"GLEN","16","=110"
"JAMIE","16","=110"
"DANNY","15","=114"
"PETER","15","=114"
"ANTONY","14","=116"
"BRYAN","14","=116"
"FRANCO","14","=116"
"GUY","14","=116"
"KINGSLEY","14","=116"
"MICHAEL","14","=116"
"PANAGIOTIS","14","=116"
"LUIGI","13","=123"
"NORMAN","13","=123"
"PIETRO","13","=123"
"BRENDAN","12","=126"
"BRONTE","12","=126"
"BRUNO","12","=126"
"DAMIAN","12","=126"
"MARK","12","=126"
"ROCCO","12","=126"
"ROSS","12","=126"
"VICTOR","12","=126"
"WALTER","12","=126"
"DARRELL","11","=135"
"GORDON","11","=135"
"IVAN","11","=135"
"JASON","11","=135"
"PASQUALE","11","=135"
"RANDALL","11","=135"
"SALVATORE","11","=135"
"VINCENT","11","=135"
"ARTHUR","10","=143"
"DESMOND","10","=143"
"HARRY","10","=143"
"JUSTIN","10","=143"
"MARC","10","=143"
"ROY","10","=143"
"TROY","10","=143"
"ATHANASIOS","9","=150"
"CHRISTOS","9","=150"
"GINO","9","=150"
"GRANTLEY","9","=150"
"JIM","9","=150"
"LEE","9","=150"
"LEIGH","9","=150"
"LINDSAY","9","=150"
"PAOLO","9","=150"
"PAUL","9","=150"
"RALPH","9","=150"
"SHAYNE","9","=150"
"WESLEY","9","=150"
"BENJAMIN","8","=163"
"CAMERON","8","=163"
"DINO","8","=163"
"DWAYNE","8","=163"
"JOHN","8","=163"
"MAURO","8","=163"
"MURRAY","8","=163"
"NICOLA","8","=163"
