Given Name,Amount,Position
"REBECCA","241","1"
"SARAH","190","2"
"KELLY","177","3"
"LISA","166","4"
"KYLIE","165","5"
"NICOLE","158","6"
"MICHELLE","155","7"
"MELISSA","149","8"
"AMANDA","120","9"
"BELINDA","103","10"
"AMY","93","11"
"EMMA","90","12"
"MELANIE","89","13"
"RACHEL","87","14"
"ALISON","82","=15"
"KATE","82","=15"
"NATALIE","82","=15"
"JOANNE","81","18"
"NATASHA","77","=19"
"SAMANTHA","77","=19"
"TANYA","77","=19"
"SALLY","74","22"
"KRISTY","73","23"
"DANIELLE","66","=24"
"KIRSTY","66","=24"
"RENEE","66","=24"
"CATHERINE","65","=27"
"JESSICA","65","=27"
"MEGAN","65","=27"
"ANGELA","64","=30"
"JODIE","64","=30"
"KAREN","63","=32"
"OLIVIA","63","=32"
"VANESSA","61","34"
"DONNA","57","=35"
"JENNIFER","57","=35"
"KERRY","56","37"
"NAOMI","54","38"
"FIONA","52","39"
"ELIZABETH","50","=40"
"KATHERINE","50","=40"
"TAMARA","49","42"
"LEAH","48","43"
"TAMMY","47","44"
"JULIE","45","45"
"SHARON","42","46"
"ANNA","41","=47"
"EMILY","41","=47"
"KELLIE","40","=49"
"TRACY","40","=49"
"BIANCA","39","=51"
"BROOKE","39","=51"
"JACQUELINE","39","=51"
"KIM","39","=51"
"JANE","38","=55"
"LEANNE","38","=55"
"RACHAEL","38","=55"
"LOUISE","37","58"
"KATHRYN","36","59"
"LAURA","35","=60"
"TRACEY","35","=60"
"CASSANDRA","34","=62"
"TANIA","34","=62"
"HEIDI","33","=64"
"KATRINA","33","=64"
"SUSAN","33","=64"
"HAYLEY","32","67"
"HELEN","31","68"
"NARELLE","30","=69"
"PAULA","30","=69"
"UNNAMED","30","=69"
"CHRISTINE","28","=72"
"JULIA","28","=72"
"SANDRA","28","=72"
"ANITA","27","=75"
"CLAIRE","27","=75"
"LINDA","27","=75"
"MARIA","26","78"
"ALICIA","25","=79"
"GEORGINA","25","=79"
"SARA","25","=79"
"CAROLINE","24","=82"
"KATIE","24","=82"
"SIMONE","24","=82"
"WENDY","24","=82"
"ALEXANDRA","23","=86"
"JADE","23","=86"
"LUCY","23","=86"
"DEBORAH","22","=89"
"RENAE","22","=89"
"SHELLEY","22","=89"
"SONIA","22","=89"
"STACEY","22","=89"
"SUZANNE","22","=89"
"TINA","22","=89"
"BRONWYN","21","=96"
"KARINA","21","=96"
"LAUREN","21","=96"
"ROBYN","20","=99"
"SHEREE","20","=99"
"NADIA","19","=101"
"SHANNON","19","=101"
"STEPHANIE","19","=101"
"VICTORIA","19","=101"
"AMELIA","18","=105"
"ANDREA","18","=105"
