Given Name,Amount,Position
"MATTHEW","403","1"
"MICHAEL","334","2"
"DAVID","321","3"
"DANIEL","298","4"
"BENJAMIN","289","5"
"ANDREW","261","6"
"MARK","226","=7"
"PAUL","226","=7"
"ADAM","223","9"
"JASON","216","10"
"SIMON","176","11"
"SCOTT","171","12"
"SHANE","167","13"
"CHRISTOPHER","162","14"
"STEVEN","157","15"
"JAMES","143","16"
"PETER","142","17"
"CRAIG","135","18"
"BRETT","127","19"
"ANTHONY","124","=20"
"NATHAN","124","=20"
"TIMOTHY","119","22"
"ROBERT","117","23"
"JOHN","116","24"
"LUKE","109","25"
"JUSTIN","98","26"
"DARREN","93","27"
"SAMUEL","87","28"
"TROY","85","29"
"ADRIAN","84","30"
"BRADLEY","83","31"
"AARON","82","32"
"NICHOLAS","75","33"
"TRAVIS","72","34"
"STEPHEN","71","35"
"JAMIE","69","36"
"SHAUN","66","37"
"DAMIEN","64","38"
"RICHARD","60","=39"
"RYAN","60","=39"
"ASHLEY","58","=41"
"GREGORY","58","=41"
"WAYNE","56","43"
"JEREMY","55","44"
"THOMAS","52","45"
"DAMIAN","51","=46"
"JOSHUA","51","=46"
"MATHEW","49","=48"
"UNNAMED","49","=48"
"RUSSELL","46","50"
"SHANNON","45","51"
"ALEXANDER","44","=52"
"COREY","44","=52"
"WILLIAM","43","54"
"GRANT","42","=55"
"LEE","42","=55"
"BRENTON","40","57"
"SEAN","38","58"
"LEIGH","37","59"
"KYM","36","=60"
"NIGEL","36","=60"
"TODD","36","=60"
"GEORGE","34","=63"
"PHILIP","34","=63"
"PHILLIP","33","65"
"JOSEPH","32","66"
"STUART","31","67"
"BEN","30","=68"
"CAMERON","30","=68"
"CHAD","30","=68"
"JEFFREY","30","=68"
"JARROD","29","=72"
"JONATHAN","29","=72"
"MARTIN","29","=72"
"CLINTON","28","=75"
"WADE","28","=75"
"ALAN","25","=77"
"TOBY","25","=77"
"TRENT","25","=77"
"CHRISTIAN","24","=80"
"DEREK","24","=80"
"GAVIN","24","=80"
"TREVOR","24","=80"
"GARY","23","=84"
"LEON","23","=84"
"IAN","22","86"
"GLEN","21","87"
"BRENDAN","20","=88"
"DALE","20","=88"
"GRAHAM","20","=88"
"HEATH","20","=88"
"KEVIN","20","=88"
"MARCUS","20","=88"
"DEAN","19","=94"
"HAMISH","19","=94"
"JARRAD","19","=94"
"MICHEAL","19","=94"
"BRAD","18","=98"
"BRIAN","18","=98"
"MARC","18","=98"
"DARYL","17","=101"
"GLENN","17","=101"
"JACOB","17","=101"
"RAYMOND","17","=101"
"COLIN","16","=105"
"EDWARD","16","=105"
"JAY","16","=105"
"JONATHON","16","=105"
"TONY","16","=105"
"ALLAN","15","=110"
"BARRY","15","=110"
"CHARLES","15","=110"
"KEITH","15","=110"
"CLAYTON","14","=114"
"DANNY","14","=114"
"DION","14","=114"
"KENNETH","14","=114"
"KRISTIAN","14","=114"
"PATRICK","14","=114"
"SAM","14","=114"
"WESLEY","14","=114"
"ANTONIO","13","=122"
"CLINT","13","=122"
"GEOFFREY","13","=122"
"JARED","13","=122"
"NEIL","13","=122"
"ROGER","13","=122"
"DARRYL","12","=128"
"GIOVANNI","12","=128"
"KIM","12","=128"
"LACHLAN","12","=128"
"ROBIN","12","=128"
"RONALD","12","=128"
"BRYAN","11","=134"
"CARL","11","=134"
"DOUGLAS","11","=134"
"EVAN","11","=134"
"HAYDEN","11","=134"
"JOEL","11","=134"
"KANE","11","=134"
"MALCOLM","11","=134"
"ROCCO","11","=134"
"RODNEY","11","=134"
"VINCENT","11","=134"
"VINCENZO","11","=134"
"BRUCE","10","=146"
"DENNIS","10","=146"
"DOMENICO","10","=146"
"DONALD","10","=146"
"DUNCAN","10","=146"
"DYLAN","10","=146"
"GARRY","10","=146"
"KARL","10","=146"
"RANDALL","10","=146"
"TERRY","10","=146"
"TRISTAN","10","=146"
"JESSE","9","=157"
"JULIAN","9","=157"
"ROHAN","9","=157"
"ROSS","9","=157"
"DAMON","8","=161"
"DIMITRIOS","8","=161"
"GARETH","8","=161"
"LUCAS","8","=161"
"NATHANIEL","8","=161"
"SHAWN","8","=161"
"STEWART","8","=161"
"TOM","8","=161"
"WARREN","8","=161"
"ALISTAIR","7","=170"
"CHRIS","7","=170"
"DESMOND","7","=170"
"DWAYNE","7","=170"
"ERIC","7","=170"
