Given Name,Amount,Position
"MICHELLE","290","1"
"KAREN","275","2"
"SUSAN","201","3"
"LISA","185","4"
"JULIE","169","5"
"SHARON","159","6"
"TANIA","152","7"
"AMANDA","144","8"
"JOANNE","138","9"
"UNNAMED","127","10"
"ANGELA","125","=11"
"LEANNE","125","=11"
"MARIA","123","13"
"JODIE","119","14"
"TRACEY","117","15"
"CATHERINE","115","16"
"JANE","109","17"
"HELEN","107","18"
"SANDRA","97","19"
"TRACY","96","20"
"WENDY","91","21"
"FIONA","90","22"
"DEBRA","88","23"
"JENNIFER","87","24"
"ALISON","85","=25"
"CHRISTINE","85","=25"
"ELIZABETH","85","=25"
"KATHRYN","85","=25"
"LINDA","84","=29"
"TANYA","84","=29"
"DONNA","83","31"
"JACQUELINE","81","32"
"DEBORAH","80","=33"
"PAULA","80","=33"
"CAROLYN","79","35"
"SUZANNE","76","36"
"REBECCA","74","=37"
"VICKI","74","=37"
"KERRY","73","39"
"ROBYN","72","40"
"LOUISE","71","=41"
"TERESA","71","=41"
"BELINDA","68","=43"
"SAMANTHA","68","=43"
"DIANNE","64","45"
"MELISSA","63","46"
"HEATHER","62","47"
"PATRICIA","60","48"
"ANNA","59","=49"
"SARAH","59","=49"
"CHERYL","58","=51"
"KYLIE","58","=51"
"MARY","54","53"
"ANNE","53","54"
"ANN","50","=55"
"ANNETTE","50","=55"
"KATRINA","50","=55"
"SALLY","47","58"
"BRONWYN","46","59"
"VANESSA","43","60"
"MICHELE","42","=61"
"NICOLE","42","=61"
"STEPHANIE","42","=61"
"NATALIE","41","64"
"DENISE","40","=65"
"SONYA","40","=65"
"ANDREA","39","=67"
"DIANA","39","=67"
"JUDITH","39","=67"
"KATHERINE","38","70"
"LYNETTE","37","71"
"MARGARET","36","72"
"CAROLINE","34","=73"
"KIM","34","=73"
"RACHEL","34","=73"
"KATHLEEN","32","=76"
"SONIA","32","=76"
"ALLISON","31","=78"
"TINA","31","=78"
"TRICIA","31","=78"
"JANET","30","81"
"DEBBIE","28","=82"
"MARIE","28","=82"
"TIFFANY","28","=82"
"LEE-ANNE","27","85"
"CHERIE","26","=86"
"JANINE","26","=86"
"SIMONE","26","=86"
"KELLY","25","=89"
"LYNDA","25","=89"
"ANITA","24","=91"
"BARBARA","24","=91"
"JILLIAN","24","=91"
"LEAH","24","=91"
"LEONIE","24","=91"
"CAROL","23","=96"
"JO-ANNE","23","=96"
"JOSEPHINE","23","=96"
"PENELOPE","23","=96"
"EMMA","22","=100"
"KYM","22","=100"
"MEGAN","22","=100"
"TRUDY","22","=100"
"DANIELLE","21","=104"
"KERRI","21","=104"
"RUTH","21","=104"
"SHARYN","21","=104"
"VICKY","21","=104"
"JULIE-ANNE","20","=109"
"KIRSTY","20","=109"
"VERONICA","20","=109"
"ALEXANDRA","19","=112"
"HEIDI","19","=112"
"JAYNE","19","=112"
"MELANIE","19","=112"
"NAOMI","19","=112"
"ROSEMARY","19","=112"
"VICTORIA","19","=112"
"CATHRYN","18","=119"
"CHRISTINA","18","=119"
"MANDY","18","=119"
"NICOLA","18","=119"
"PAMELA","18","=119"
"RACHAEL","18","=119"
"SUSANNE","18","=119"
"BERNADETTE","17","=126"
"GEORGINA","17","=126"
"JULIA","17","=126"
"TAMARA","17","=126"
"YVONNE","17","=126"
"ANN-MARIE","16","=131"
"CINDY","16","=131"
"JODI","16","=131"
"JODY","16","=131"
"KARYN","16","=131"
"KATHY","16","=131"
"MELINDA","16","=131"
"BRENDA","15","=138"
"CASSANDRA","15","=138"
"KIRSTEN","15","=138"
"LESLEY","15","=138"
"LUCIA","15","=138"
"MEREDITH","15","=138"
"ROSA","15","=138"
"TAMMY","15","=138"
"YVETTE","15","=138"
"ANTONIETTA","14","=147"
"GAIL","14","=147"
"KAY","14","=147"
"LORRAINE","14","=147"
"MONIQUE","14","=147"
"RITA","14","=147"
"COLLEEN","13","=153"
"DIANE","13","=153"
"INGRID","13","=153"
"JEANETTE","13","=153"
"MONICA","13","=153"
"PAULINE","13","=153"
"ROSANNA","13","=153"
"SOPHIA","13","=153"
"ANASTASIA","12","=161"
"DESPINA","12","=161"
"ERICA","12","=161"
"FELICITY","12","=161"
"GEORGIA","12","=161"
"LEE-ANN","12","=161"
"SARA","12","=161"
"THERESA","12","=161"
"ANNABEL","11","=169"
"CATERINA","11","=169"
"DEANNE","11","=169"
"JUDY","11","=169"
"KATE","11","=169"
"LAURA","11","=169"
"MARINA","11","=169"
"NINA","11","=169"
"SHAREE","11","=169"
"SONJA","11","=169"
"TRUDI","11","=169"
"ALICE","10","=180"
"APRIL","10","=180"
"CARMELA","10","=180"
"CHARMAINE","10","=180"
"ELAINE","10","=180"
"GABRIELLE","10","=180"
"IRENE","10","=180"
"JULIANNE","10","=180"
"LYNN","10","=180"
"MARIANNE","10","=180"
"NANCY","10","=180"
"TONI","10","=180"
"ANNE-MARIE","9","=192"
"ANTONIA","9","=192"
"CLAIRE","9","=192"
"CYNTHIA","9","=192"
"GIUSEPPINA","9","=192"
"KERRIE","9","=192"
"LARA","9","=192"
"LEEANNE","9","=192"
"MARDI","9","=192"
"NATASHA","9","=192"
"PHILIPPA","9","=192"
"ROSALIE","9","=192"
"ROSLYN","9","=192"
"VIRGINIA","9","=192"
"BEVERLEY","8","=206"
"DEIDRE","8","=206"
"ESTHER","8","=206"
"HELENA","8","=206"
"JANETTE","8","=206"
"JO-ANN","8","=206"
"KAYLENE","8","=206"
"KERRYN","8","=206"
"KRISTINE","8","=206"
"LINDY","8","=206"
"LORETTA","8","=206"
"MARILYN","8","=206"
"MARISA","8","=206"
"MICHAELA","8","=206"
"PETRA","8","=206"
"SHELLEY","8","=206"
"SHEREE","8","=206"
"SHIRLEY","8","=206"
"STACEY","8","=206"
"SYLVIA","8","=206"
"ALICIA","7","=226"
"ANTHEA","7","=226"
"BEVERLY","7","=226"
"BRIDGET","7","=226"
"EMILY","7","=226"
"EVELYN","7","=226"
"GILLIAN","7","=226"
"JANICE","7","=226"
"JENNY","7","=226"
"KAYE","7","=226"
"LINA","7","=226"
"LOUISA","7","=226"
"LUCY","7","=226"
"MAUREEN","7","=226"
"NADIA","7","=226"
"NADINE","7","=226"
"NARELLE","7","=226"
"ROXANNE","7","=226"
"SELINA","7","=226"
"SILVANA","7","=226"
"STELLA","7","=226"
"THERESE","7","=226"
"TONIA","7","=226"
"ANGELINA","6","=249"
"CARLA","6","=249"
"CARMEN","6","=249"
"CHARMAIN","6","=249"
"DANIELA","6","=249"
"DARLENE","6","=249"
"DINA","6","=249"
"EKATERINI","6","=249"
"ELLEN","6","=249"
"FRANCESCA","6","=249"
"JACINTA","6","=249"
"JACQUELYN","6","=249"
"JEAN","6","=249"
"JOANNA","6","=249"
"JOYLENE","6","=249"
"JULIE-ANN","6","=249"
"KARIN","6","=249"
"KARINA","6","=249"
"KATERINA","6","=249"
"KRISTEN","6","=249"
"KRISTINA","6","=249"
"LILIANA","6","=249"
"LYNNE","6","=249"
"MONIKA","6","=249"
"PRISCILLA","6","=249"
"RHONDA","6","=249"
"ROSSLYN","6","=249"
"SHARLENE","6","=249"
"SOFIA","6","=249"
"THEODORA","6","=249"
"TONYA","6","=249"
"VESNA","6","=249"
"VIKKI","6","=249"
"ADRIANA","5","=282"
"ANNA-MARIA","5","=282"
"AUDRA","5","=282"
"CATHRINE","5","=282"
"CATHY","5","=282"
"CHERYLE","5","=282"
"CLARE","5","=282"
"CONCETTINA","5","=282"
"CORALIE","5","=282"
"DAWN","5","=282"
"DEIRDRE","5","=282"
"DIMITRA","5","=282"
"DOROTHY","5","=282"
"ELENA","5","=282"
"FRANCA","5","=282"
"GAYNOR","5","=282"
"GINA","5","=282"
"GIOVANNA","5","=282"
"GLENYS","5","=282"
"KATINA","5","=282"
"KIMBERLEY","5","=282"
"KIMBERLY","5","=282"
"KRISTIN","5","=282"
"LEE","5","=282"
"LUISA","5","=282"
"NICOLETTE","5","=282"
"NITA","5","=282"
"PATRIZIA","5","=282"
"PEGGY","5","=282"
"RAELENE","5","=282"
"ROSE","5","=282"
"SALLY-ANNE","5","=282"
"SHERYL","5","=282"
"SOPHIE","5","=282"
"SUSANNAH","5","=282"
"TAMMIE","5","=282"
"TRINA","5","=282"
"VERA","5","=282"
"VERITY","5","=282"
"(NOT","4","=321"
"ASSUNTA","4","=321"
"BRIONY","4","=321"
"CARMEL","4","=321"
"CAROLE","4","=321"
"CRISTINA","4","=321"
"DEANNA","4","=321"
"DOMENICA","4","=321"
"DORA","4","=321"
"EDITH","4","=321"
"ELEANOR","4","=321"
"EVAGELIA","4","=321"
"FLEUR","4","=321"
"FOTINI","4","=321"
"GAYE","4","=321"
"GAYLE","4","=321"
"GAYLENE","4","=321"
"GERALDINE","4","=321"
"GLENDA","4","=321"
"GRAZIELLA","4","=321"
"HAYLEY","4","=321"
