Given Name,Amount,Position
"MATTHEW","467","1"
"MICHAEL","375","2"
"JASON","349","3"
"DAVID","304","4"
"ANDREW","296","5"
"MARK","263","6"
"PAUL","256","7"
"DANIEL","251","8"
"BENJAMIN","239","9"
"ADAM","223","10"
"SCOTT","212","11"
"SIMON","185","12"
"CHRISTOPHER","178","13"
"SHANE","170","14"
"CRAIG","156","15"
"ANTHONY","145","16"
"DARREN","144","=17"
"PETER","144","=17"
"ROBERT","132","19"
"JAMES","128","20"
"NATHAN","115","21"
"JOHN","114","22"
"BRETT","111","=23"
"TIMOTHY","111","=23"
"STEVEN","110","25"
"TROY","99","26"
"DAMIEN","98","=27"
"JUSTIN","98","=27"
"ADRIAN","94","29"
"NICHOLAS","90","30"
"STEPHEN","87","31"
"UNNAMED","71","32"
"RICHARD","69","33"
"GREGORY","68","34"
"DAMIAN","65","35"
"JAMIE","64","=36"
"SHAUN","64","=36"
"BRADLEY","63","38"
"WAYNE","62","39"
"AARON","61","40"
"BRENTON","59","41"
"JOSHUA","58","=42"
"SAMUEL","58","=42"
"SEAN","56","44"
"THOMAS","54","45"
"LEE","52","=46"
"MATHEW","52","=46"
"TRAVIS","52","=46"
"JEREMY","50","=49"
"LUKE","50","=49"
"ASHLEY","48","51"
"STUART","47","52"
"KYM","46","53"
"NIGEL","45","54"
"MARTIN","43","55"
"WILLIAM","41","56"
"GRANT","40","57"
"TODD","38","58"
"GAVIN","37","59"
"IAN","36","=60"
"RYAN","36","=60"
"COREY","35","62"
"LEIGH","34","63"
"BRIAN","32","64"
"KEVIN","31","65"
"JONATHAN","30","66"
"SHANNON","28","67"
"CAMERON","26","=68"
"PHILIP","26","=68"
"PHILLIP","26","=68"
"DION","25","=71"
"HEATH","25","=71"
"CHAD","24","=73"
"CLINTON","24","=73"
"GEORGE","24","=73"
"ALEXANDER","23","=76"
"BRENDAN","23","=76"
"DANNY","22","=78"
"JOSEPH","22","=78"
"TONY","22","=78"
"ALAN","21","=81"
"DAMON","21","=81"
"DEREK","21","=81"
"GARY","21","=81"
"MARCUS","21","=81"
"MICHEAL","21","=81"
"DALE","20","=87"
"JEFFREY","20","=87"
"RUSSELL","20","=87"
"ALLAN","19","=90"
"GEOFFREY","19","=90"
"GREG","19","=90"
"LEON","19","=90"
"PATRICK","19","=90"
"GLEN","18","=95"
"JARROD","18","=95"
"JONATHON","18","=95"
"KANE","18","=95"
"KRISTIAN","18","=95"
"RODNEY","18","=95"
"TREVOR","18","=95"
"HAMISH","17","102"
"CHRISTIAN","16","=103"
"COLIN","16","=103"
"DEAN","16","=103"
"EDWARD","16","=103"
"JARRAD","16","=103"
"LACHLAN","16","=103"
"SAM","16","=103"
"MARC","15","110"
"BARRY","14","=111"
"BRUCE","14","=111"
"DARYL","14","=111"
"DIMITRIOS","14","=111"
