Given Name,Amount,Position
"PETER","512","1"
"ROBERT","498","2"
"JOHN","490","3"
"DAVID","389","4"
"MICHAEL","228","5"
"IAN","214","6"
"TREVOR","205","7"
"GRAHAM","204","8"
"BRIAN","186","9"
"GEOFFREY","161","10"
"STEPHEN","149","11"
"WILLIAM","143","12"
"ANTHONY","137","=13"
"KEVIN","137","=13"
"CHRISTOPHER","129","15"
"RICHARD","128","16"
"GREGORY","126","17"
"PAUL","121","18"
"DENNIS","117","=19"
"JAMES","117","=19"
"PHILIP","109","21"
"WAYNE","107","22"
"BARRY","99","=23"
"RODNEY","99","=23"
"COLIN","96","25"
"RONALD","95","26"
"ANDREW","94","27"
"KENNETH","93","28"
"JEFFREY","91","=29"
"PHILLIP","91","=29"
"MALCOLM","89","31"
"GARY","84","32"
"ALAN","83","33"
"DONALD","82","34"
"RAYMOND","79","35"
"BRUCE","78","36"
"ALLAN","71","=37"
"NEVILLE","71","=37"
"BRENTON","68","39"
"DESMOND","66","40"
"NEIL","65","41"
"ROGER","62","42"
"GARRY","61","43"
"DARRYL","60","44"
"DEAN","53","45"
"LESLIE","52","46"
"GRAEME","48","=47"
"THOMAS","48","=47"
"MARK","47","49"
"STEVEN","46","50"
"GEORGE","45","51"
"GRANT","44","=52"
"ROBIN","44","=52"
"DOUGLAS","40","54"
"TERENCE","39","55"
"ADRIAN","37","=56"
"KEITH","37","=56"
"KYM","37","=56"
"TERRY","35","59"
"DENIS","34","60"
"EDWARD","32","=61"
"MURRAY","32","=61"
"ROSS","31","63"
"GORDON","29","=64"
"RUSSELL","29","=64"
"GLEN","25","=66"
"MAXWELL","25","=66"
"NOEL","25","=66"
"ERIC","24","=69"
"FRANCIS","24","=69"
"LEON","24","=69"
"LEONARD","24","=69"
"MARTIN","24","=69"
"CHARLES","23","=74"
"LINDSAY","23","=74"
"WARREN","23","=74"
"ARTHUR","22","77"
"DARYL","21","=78"
"TIMOTHY","21","=78"
"PATRICK","19","=80"
"REGINALD","19","=80"
"ALLEN","18","=82"
"NICHOLAS","18","=82"
"DANIEL","17","=84"
"TERRENCE","17","=84"
"ASHLEY","16","=86"
"VICTOR","16","=86"
"BRYAN","15","=88"
"GERALD","15","=88"
"LAURENCE","15","=88"
"LAWRENCE","15","=88"
"ALEXANDER","14","=92"
"FREDERICK","14","=92"
"GAVIN","14","=92"
"HAROLD","14","=92"
"JEFFERY","14","=92"
"JOSEPH","14","=92"
"MAURICE","14","=92"
"CRAIG","13","=99"
"NORMAN","13","=99"
"ROMAN","13","=99"
"BERNARD","12","=102"
"GLENN","12","=102"
"IVAN","11","=104"
"MILTON","11","=104"
"STANLEY","11","=104"
"DEANE","10","=107"
"FRANK","10","=107"
"GRANTLEY","10","=107"
"HOWARD","10","=107"
"MERVYN","10","=107"
"REX","10","=107"
"STUART","10","=107"
"TONY","10","=107"
"ALBERT","9","=115"
"ALFRED","9","=115"
"DANNY","9","=115"
"LARRY","9","=115"
"LEE","9","=115"
"ROLAND","9","=115"
"ROY","9","=115"
"SIMON","9","=115"
"SYDNEY","9","=115"
"VINCENT","9","=115"
"DARRELL","8","=125"
"KERRY","8","=125"
"LEIGH","8","=125"
"LYNTON","8","=125"
"OWEN","8","=125"
"STEWART","8","=125"
"UNNAMED","8","=125"
"EDWIN","7","=132"
"GILBERT","7","=132"
"JAN","7","=132"
"JOSEF","7","=132"
"KIM","7","=132"
"LYNDON","7","=132"
"NIGEL","7","=132"
