Given Name,Amount,Position
"DAVID","476","1"
"ANDREW","452","2"
"PAUL","412","3"
"MICHAEL","408","4"
"JASON","407","5"
"MARK","399","6"
"DARREN","312","7"
"MATTHEW","281","8"
"PETER","256","9"
"CRAIG","249","10"
"CHRISTOPHER","234","11"
"SCOTT","229","12"
"SIMON","222","13"
"SHANE","205","14"
"ROBERT","198","=15"
"STEVEN","198","=15"
"ANTHONY","190","17"
"JOHN","178","18"
"RICHARD","169","19"
"STEPHEN","161","20"
"JAMES","149","21"
"ADAM","148","22"
"TIMOTHY","143","23"
"JUSTIN","139","24"
"UNNAMED","131","25"
"BENJAMIN","130","26"
"BRETT","128","27"
"JAMIE","117","28"
"GREGORY","114","29"
"DANIEL","110","30"
"NICHOLAS","109","31"
"BRENTON","105","32"
"TROY","103","33"
"DAMIEN","95","=34"
"WAYNE","95","=34"
"ADRIAN","87","36"
"STUART","69","37"
"IAN","64","38"
"GAVIN","61","39"
"MARTIN","56","=40"
"SHAUN","56","=40"
"DEAN","54","=42"
"KYM","54","=42"
"SEAN","53","44"
"PHILIP","52","45"
"AARON","49","=46"
"GARY","49","=46"
"GRANT","49","=46"
"BRIAN","48","=49"
"COREY","48","=49"
"WILLIAM","48","=49"
"BRADLEY","47","=52"
"THOMAS","47","=52"
"JEFFREY","45","54"
"DAMIAN","44","55"
"PHILLIP","43","56"
"ASHLEY","41","=57"
"DARRYL","41","=57"
"GRAHAM","41","=57"
"SAMUEL","41","=57"
"DEREK","40","=61"
"GEOFFREY","40","=61"
"GEORGE","39","=63"
"GLENN","39","=63"
"NIGEL","37","65"
"KEVIN","36","66"
"DALE","35","67"
"PATRICK","33","68"
"ANTONIO","32","=69"
"BRUCE","32","=69"
"TODD","32","=69"
"TONY","31","=72"
"TREVOR","31","=72"
"GLEN","30","=74"
"ROGER","30","=74"
"HEATH","27","=76"
"JONATHAN","27","=76"
"NEIL","27","=76"
"RUSSELL","27","=76"
"JEREMY","26","80"
"COLIN","25","=81"
"JOSEPH","25","=81"
"LUKE","25","=81"
"MARCUS","25","=81"
"ALEXANDER","24","=85"
"NATHAN","24","=85"
"BARRY","23","=87"
"DARYL","23","=87"
"LEE","23","=87"
"ALAN","22","=90"
"BRENDAN","22","=90"
"MALCOLM","22","=90"
"MATHEW","22","=90"
"RAYMOND","22","=90"
"DENNIS","21","=95"
"KENNETH","21","=95"
"RICKY","21","=95"
"RODNEY","21","=95"
"TRENT","21","=95"
"VINCENZO","21","=95"
"GIUSEPPE","20","=101"
"JONATHON","20","=101"
"TRAVIS","20","=101"
"ALLAN","19","=104"
"KEITH","19","=104"
"JULIAN","18","=106"
"LACHLAN","18","=106"
"LEIGH","18","=106"
"WARREN","18","=106"
"CHARLES","17","=110"
"FRANCESCO","17","=110"
"MICHEAL","17","=110"
"ROBERTO","17","=110"
"DOUGLAS","16","=114"
"ROBIN","16","=114"
"DWAYNE","15","=116"
"KARL","15","=116"
"SHAYNE","15","=116"
"ANGELO","14","=119"
"CHRISTOS","14","=119"
"CLINTON","14","=119"
"DUNCAN","14","=119"
"EDWARD","14","=119"
"GIOVANNI","14","=119"
"HAMISH","14","=119"
"MARCO","14","=119"
"STEFAN","14","=119"
"TERRY","14","=119"
"DIMITRIOS","13","=129"
"DION","13","=129"
"DONALD","13","=129"
"GRAEME","13","=129"
"JOSHUA","13","=129"
"RONALD","13","=129"
"STEWART","13","=129"
"ANTONY","12","=136"
"ARTHUR","12","=136"
"DAMON","12","=136"
"DANNY","12","=136"
"DARRIN","12","=136"
"ERIC","12","=136"
"MARC","12","=136"
"ROSS","12","=136"
"ATHANASIOS","11","=144"
"BRENDON","11","=144"
"CAMERON","11","=144"
"GARRY","11","=144"
"GERARD","11","=144"
"STEVE","11","=144"
"CARL","10","=150"
"DUANE","10","=150"
"FRANK","10","=150"
"JARROD","10","=150"
"LEON","10","=150"
"MURRAY","10","=150"
"ROY","10","=150"
"SHANNON","10","=150"
"ALISTAIR","9","=158"
"CARLO","9","=158"
"JIMMY","9","=158"
"PASQUALE","9","=158"
"WADE","9","=158"
"ALLEN","8","=163"
"ANASTASIOS","8","=163"
"ANGUS","8","=163"
"CON","8","=163"
"DOMENICO","8","=163"
"FRANCIS","8","=163"
"JAYSON","8","=163"
"KRISTIAN","8","=163"
"LAWRENCE","8","=163"
"LUIGI","8","=163"
"NICOLA","8","=163"
"NOEL","8","=163"
"PANAGIOTIS","8","=163"
"TRISTAN","8","=163"
"ANTONIOS","7","=177"
"CHRISTIAN","7","=177"
"DARRELL","7","=177"
"GARTH","7","=177"
"GORDON","7","=177"
"IVAN","7","=177"
"KIM","7","=177"
"LIONEL","7","=177"
"LUCAS","7","=177"
"LYNDON","7","=177"
"MARCELLO","7","=177"
"MARIO","7","=177"
"NICOLAS","7","=177"
"PAOLO","7","=177"
"RANDALL","7","=177"
"SALVATORE","7","=177"
"TOBY","7","=177"
"VASILIOS","7","=177"
"ANTON","6","=195"
"BEVAN","6","=195"
"BRANDON","6","=195"
"BRUNO","6","=195"
"CHRIS","6","=195"
"CLAUDIO","6","=195"
"DESMOND","6","=195"
"DINO","6","=195"
"GEORGIOS","6","=195"
"HAYDEN","6","=195"
"IAIN","6","=195"
"KINGSLEY","6","=195"
"LIAM","6","=195"
"LINCOLN","6","=195"
"LINDSAY","6","=195"
"MAURO","6","=195"
"MICHELE","6","=195"
"ROCCO","6","=195"
"ROLAND","6","=195"
"RYAN","6","=195"
"SHAWN","6","=195"
"VINCENT","6","=195"
"ANDREAS","5","=217"
"ANTONINO","5","=217"
"BARRIE","5","=217"
"BEN","5","=217"
"BERNARD","5","=217"
