Given Name,Amount,Position
"MARGARET","341","1"
"HELEN","209","2"
"JUDITH","189","3"
"PATRICIA","186","4"
"PAMELA","160","5"
"ELIZABETH","153","6"
"JENNIFER","149","7"
"BARBARA","147","8"
"LORRAINE","143","9"
"CHRISTINE","135","10"
"BEVERLEY","114","11"
"JANICE","107","=12"
"SANDRA","107","=12"
"LYNETTE","106","14"
"JILLIAN","98","15"
"JANET","97","16"
"MARY","96","17"
"HEATHER","94","18"
"SHIRLEY","93","19"
"RAELENE","81","20"
"ROSEMARY","78","21"
"PAULINE","77","22"
"WENDY","73","23"
"MARLENE","69","24"
"DIANNE","68","=25"
"KAY","68","=25"
"MAXINE","65","27"
"JOAN","62","28"
"KATHLEEN","60","=29"
"KAYE","60","=29"
"COLLEEN","58","31"
"SUSAN","53","32"
"GLORIA","52","33"
"MAUREEN","51","34"
"MARILYN","49","35"
"MARIE","47","36"
"ELAINE","46","37"
"JOSEPHINE","45","38"
"LEONIE","44","39"
"ANNE","43","=40"
"VALERIE","43","=40"
"ANN","42","=42"
"JEANETTE","42","=42"
"CAROLYN","41","=44"
"YVONNE","41","=44"
"DIANA","40","46"
"RHONDA","36","47"
"BEVERLY","35","48"
"DOROTHY","34","49"
"DIANE","33","=50"
"JANETTE","33","=50"
"JULIE","33","=50"
"FRANCES","31","=53"
"SUZANNE","31","=53"
"GLENYS","30","55"
"LESLEY","29","56"
"BETTY","28","=57"
"JUNE","28","=57"
"DENISE","27","59"
"CAROL","26","=60"
"KAYLENE","26","=60"
"BRENDA","25","=62"
"RUTH","25","=62"
"IRENE","24","=64"
"MEREDITH","24","=64"
"ROSSLYN","24","=64"
"RAYLENE","23","=67"
"ROSALIE","23","=67"
"VERONICA","23","=67"
"CYNTHIA","22","=70"
"JOY","22","=70"
"JOYLEEN","21","72"
"ANNETTE","20","73"
"DAWN","18","=74"
"GERALDINE","18","=74"
"MARION","18","=74"
"ALISON","17","=77"
"GLENDA","17","=77"
"CATHERINE","16","=79"
"EILEEN","16","=79"
"JOYCE","16","=79"
"CAROLE","15","=82"
"FAY","15","=82"
"KATHRYN","15","=82"
