Given Name,Amount,Position
"MATTHEW","369","1"
"DANIEL","290","2"
"JOSHUA","282","3"
"JAMES","278","4"
"MICHAEL","276","5"
"THOMAS","247","6"
"CHRISTOPHER","225","7"
"BENJAMIN","206","8"
"SAMUEL","202","9"
"LUKE","198","10"
"JAKE","170","11"
"NICHOLAS","166","12"
"ANDREW","155","13"
"RYAN","139","14"
"ALEXANDER","138","15"
"ADAM","130","16"
"DAVID","129","17"
"NATHAN","125","18"
"BRADLEY","120","19"
"JACK","108","20"
"SCOTT","107","21"
"AARON","105","22"
"TIMOTHY","98","23"
"ANTHONY","96","24"
"DYLAN","95","25"
"STEVEN","89","26"
"CAMERON","79","27"
"WILLIAM","75","28"
"JESSE","68","29"
"JASON","67","=30"
"JUSTIN","67","=30"
"JOEL","66","=32"
"LACHLAN","66","=32"
"JORDAN","65","=34"
"MARK","65","=34"
"PETER","64","36"
"ROBERT","63","37"
"RHYS","62","38"
"JOHN","60","39"
"SIMON","59","40"
"PATRICK","57","41"
"JOSEPH","56","=42"
"STEPHEN","56","=42"
"SAM","54","44"
"SHANE","53","45"
"SEAN","52","46"
"CRAIG","51","47"
"ALEX","49","=48"
"JAMIE","49","=48"
"HAYDEN","48","=50"
"JACOB","48","=50"
"COREY","44","=52"
"SHAUN","44","=52"
"MITCHELL","42","=54"
"PAUL","42","=54"
"BRETT","41","=56"
"KYLE","41","=56"
"MATHEW","41","=56"
"ASHLEY","40","=59"
"DALE","40","=59"
"LIAM","40","=59"
"TRAVIS","39","62"
"STEFAN","35","63"
"CALLUM","33","=64"
"TODD","33","=64"
"REECE","31","=66"
"TYSON","31","=66"
"JARRAD","30","68"
"BEN","29","=69"
"HARLEY","29","=69"
"KANE","29","=69"
"ADRIAN","28","=72"
"ANGUS","28","=72"
"BRODIE","28","=72"
"PHILLIP","28","=72"
"TRENT","28","=72"
"EDWARD","27","77"
"BLAKE","26","=78"
"DAMIEN","26","=78"
"SHANNON","26","=78"
"BEAU","25","=81"
"OLIVER","25","=81"
"JONATHON","24","=83"
"KIERAN","24","=83"
"STUART","24","=83"
"TAYLOR","24","=83"
"TROY","24","=83"
"JEREMY","23","88"
"HARRISON","22","=89"
"JONATHAN","22","=89"
"KEVIN","22","=89"
"RICHARD","22","=89"
"ZACHARY","22","=89"
"GEORGE","21","=94"
"JARED","21","=94"
"MAX","21","=94"
"ETHAN","20","=97"
"MATT","20","=97"
"CHRISTIAN","19","=99"
"RICKY","19","=99"
"VINCENT","19","=99"
"HENRY","18","=102"
"JAY","18","=102"
"HAMISH","17","=104"
"MARCUS","17","=104"
"RUSSELL","17","=104"
"TOM","17","=104"
"MARTIN","16","=108"
"TOBY","16","=108"
"TYLER","16","=108"
"AIDAN","15","=111"
"BRENDAN","15","=111"
"CHARLES","15","=111"
"LEIGH","15","=111"
"LEWIS","15","=111"
"TRISTAN","15","=111"
"DARCY","14","=117"
"DARREN","14","=117"
"DEAN","14","=117"
"JACKSON","14","=117"
"JULIAN","14","=117"
"KARL","14","=117"
"PHILIP","14","=117"
"WADE","14","=117"
"BRYCE","13","=125"
"DANNY","13","=125"
"GAVIN","13","=125"
"JAYDEN","13","=125"
"TONY","13","=125"
"BRIAN","12","=130"
"DION","12","=130"
"DWAYNE","12","=130"
"IAN","12","=130"
"LEE","12","=130"
"ROWAN","12","=130"
"ALLAN","11","=136"
"BROCK","11","=136"
