Given Name,Amount,Position
"MATTHEW","402","1"
"DANIEL","350","2"
"MICHAEL","293","3"
"JOSHUA","265","4"
"BENJAMIN","246","5"
"CHRISTOPHER","244","6"
"JAMES","242","7"
"THOMAS","228","8"
"LUKE","219","9"
"SAMUEL","196","10"
"NICHOLAS","187","11"
"ANDREW","180","12"
"NATHAN","159","13"
"RYAN","149","14"
"ALEXANDER","146","15"
"DAVID","141","16"
"SCOTT","132","17"
"ADAM","131","18"
"BRADLEY","114","19"
"AARON","112","20"
"JACK","100","=21"
"TIMOTHY","100","=21"
"DYLAN","93","23"
"STEVEN","86","24"
"JAKE","85","25"
"WILLIAM","83","26"
"ANTHONY","82","27"
"CAMERON","80","=28"
"JOHN","80","=28"
"MARK","79","30"
"JASON","78","31"
"PETER","72","32"
"JUSTIN","71","=33"
"SEAN","71","=33"
"RHYS","61","=35"
"SIMON","61","=35"
"ASHLEY","59","=37"
"PAUL","59","=37"
"JAMIE","58","=39"
"SHAUN","58","=39"
"ROBERT","56","=41"
"STEPHEN","56","=41"
"BRETT","52","43"
"PATRICK","50","44"
"JOSEPH","48","=45"
"SHANE","48","=45"
"JORDAN","47","47"
"CRAIG","46","=48"
"LACHLAN","46","=48"
"JESSE","44","=50"
"SAM","44","=50"
"JACOB","42","52"
"EDWARD","41","53"
"ADRIAN","40","=54"
"ALEX","40","=54"
"TYSON","40","=54"
"LIAM","37","=57"
"MATHEW","37","=57"
"KYLE","36","59"
"JARRAD","35","=60"
"RICHARD","35","=60"
"COREY","34","=62"
"TODD","34","=62"
"CALLUM","33","=64"
"DALE","33","=64"
"ANGUS","32","=66"
"JOEL","32","=66"
"TROY","32","=66"
"BEN","30","=69"
"MITCHELL","30","=69"
"TRISTAN","30","=69"
"DAMIEN","29","72"
"BRENDAN","28","=73"
"HAYDEN","28","=73"
"TRAVIS","28","=73"
"REECE","27","76"
"JARED","26","=77"
"JONATHAN","26","=77"
"JONATHON","26","=77"
"GEORGE","25","80"
"BLAKE","24","=81"
"TRENT","24","=81"
"BEAU","22","=83"
"KANE","22","=83"
"MATT","22","=83"
"STEFAN","22","=83"
"STUART","22","=83"
"TOM","22","=83"
"BRAD","21","=89"
"DARREN","21","=89"
"OLIVER","21","=89"
"CHRISTIAN","20","=92"
"MARC","20","=92"
"PHILLIP","20","=92"
"ZACHARY","20","=92"
"DION","19","=96"
"JEREMY","19","=96"
"LEE","19","=96"
"WAYNE","19","=96"
"HENRY","18","=100"
"MARCUS","18","=100"
"BRENTON","17","=102"
"CHAD","17","=102"
"HAMISH","17","=102"
"JULIAN","17","=102"
"TYLER","17","=102"
"BRODIE","16","=107"
"TONY","16","=107"
"ETHAN","15","=109"
"KARL","15","=109"
"KIERAN","15","=109"
"LEIGH","15","=109"
"LEWIS","15","=109"
"PHILIP","15","=109"
"CALLAN","14","=115"
"JACKSON","14","=115"
"JAY","14","=115"
"MARTIN","14","=115"
"MICHEAL","14","=115"
"RAYMOND","14","=115"
"RUSSELL","14","=115"
"ALLAN","13","=122"
"DAMIAN","13","=122"
"DANNY","13","=122"
"DOUGLAS","13","=122"
"JARRED","13","=122"
"ROHAN","13","=122"
"ROSS","13","=122"
"ZAC","13","=122"
