Given Name,Amount,Position
"ELLA","131","1"
"CHARLOTTE","129","2"
"RUBY","127","3"
"CHLOE","125","4"
"MIA","122","5"
"LILY","115","6"
"EMILY","109","7"
"ISABELLA","107","8"
"SOPHIE","104","9"
"OLIVIA","100","10"
"SIENNA","99","11"
"AMELIA","95","12"
"GRACE","93","13"
"AVA","90","14"
"ZOE","76","15"
"HANNAH","63","=16"
"LUCY","63","=16"
"JESSICA","59","18"
"LILLY","57","19"
"JASMINE","55","=20"
"MATILDA","55","=20"
"SCARLETT","55","=20"
"EMMA","54","23"
"MADISON","53","24"
"CHELSEA","52","=25"
"MADDISON","52","=25"
"ISLA","51","27"
"EVA","45","=28"
"GEORGIA","45","=28"
"SOPHIA","45","=28"
"IMOGEN","44","31"
"ISABELLE","42","32"
"LAYLA","40","33"
"HOLLY","38","34"
"SUMMER","36","35"
"AMBER","34","=36"
"MAYA","34","=36"
"ALYSSA","33","=38"
"MIKAYLA","33","=38"
"TAHLIA","33","=38"
"JADE","32","=41"
"PHOEBE","32","=41"
"ZARA","32","=41"
"AMY","30","=44"
"BELLA","30","=44"
"IVY","30","=44"
"PAIGE","30","=44"
"ELIZA","29","48"
"ABIGAIL","28","=49"
"EVIE","28","=49"
"SARAH","28","=49"
"WILLOW","28","=49"
"ADDISON","27","=53"
"ALEXIS","27","=53"
"CAITLIN","27","=53"
"CHARLI","26","=56"
"HARPER","26","=56"
"KAYLA","26","=56"
"ABBY","25","=59"
"ALICE","25","=59"
"CLAIRE","25","=59"
"MOLLY","25","=59"
"SAVANNAH","25","=59"
"EBONY","24","64"
"ANNABELLE","23","=65"
"LARA","23","=65"
"MACKENZIE","23","=65"
"SOFIA","23","=65"
"HAYLEY","22","=69"
"ISABEL","22","=69"
"LOLA","22","=69"
"POPPY","22","=69"
"SKYE","22","=69"
"TAYLA","22","=69"
"ASHA","21","=75"
"ERIN","21","=75"
"KIARA","21","=75"
"LEILA","21","=75"
"AALIYAH","20","=79"
"BIANCA","20","=79"
"EVELYN","20","=79"
"MADELINE","20","=79"
"NATALIE","20","=79"
"ROSE","20","=79"
"STELLA","20","=79"
"TAYLOR","20","=79"
"TIANA","20","=79"
"GEMMA","19","=88"
"KAYLEE","19","=88"
"LACEY","19","=88"
"LAUREN","19","=88"
"SAMANTHA","19","=88"
"DAKOTA","18","=93"
"ELOISE","18","=93"
"ISOBEL","18","=93"
"LEAH","18","=93"
"LILA","18","=93"
"PEYTON","18","=93"
"SHAYLA","18","=93"
"STEPHANIE","18","=93"
"TALIA","18","=93"
"GABRIELLA","17","=102"
"GRACIE","17","=102"
"ANNA","16","=104"
"CHARLIZE","16","=104"
"ELIZABETH","16","=104"
"LILLIAN","16","=104"
"MADELEINE","16","=104"
"MAGGIE","16","=104"
"MONIQUE","16","=104"
"ABBEY","15","=111"
"AMELIE","15","=111"
"ELISE","15","=111"
"HEIDI","15","=111"
"KATE","15","=111"
"LILAH","15","=111"
"TAYLAH","15","=111"
"ABBIE","14","=118"
"ALANA","14","=118"
"ALICIA","14","=118"
"APRIL","14","=118"
"BETHANY","14","=118"
"MARY","14","=118"
"MILLA","14","=118"
"NADIA","14","=118"
"ALEXANDRA","13","=126"
"DAISY","13","=126"
"INDIA","13","=126"
"IZABELLA","13","=126"
"LAURA","13","=126"
"LEXI","13","=126"
"MARLEY","13","=126"
"MYA","13","=126"
"VIOLET","13","=126"
"ALANNAH","12","=135"
"ANNABEL","12","=135"
"ARABELLA","12","=135"
"BRIANNA","12","=135"
"ELLIE","12","=135"
"ESTHER","12","=135"
"EVE","12","=135"
"JEMMA","12","=135"
"KATIE","12","=135"
"LYLA","12","=135"
"OLIVE","12","=135"
"PIPER","12","=135"
"REBECCA","12","=135"
"ADELE","11","=148"
"ANASTASIA","11","=148"
"ANGELINA","11","=148"
"AUDREY","11","=148"
"BROOKE","11","=148"
"BROOKLYN","11","=148"
"CHARLIE","11","=148"
"ELSIE","11","=148"
"GABRIELLE","11","=148"
"GEORGINA","11","=148"
"INDIANA","11","=148"
"KEIRA","11","=148"
"KIRA","11","=148"
"MIKAELA","11","=148"
"MILA","11","=148"
"TAYA","11","=148"
"VICTORIA","11","=148"
"ZAHRA","11","=148"
"ALESSIA","10","=166"
"ALLEGRA","10","=166"
"ANGEL","10","=166"
"ASHLEE","10","=166"
"CHARLEE","10","=166"
"CLAUDIA","10","=166"
"COURTNEY","10","=166"
"ELENA","10","=166"
"EMILIA","10","=166"
"MACY","10","=166"
"MAKAYLA","10","=166"
"MIRANDA","10","=166"
"SARA","10","=166"
"SIENA","10","=166"
"SKYLA","10","=166"
"ASHLEIGH","9","=181"
"ASHLEY","9","=181"
"AYLA","9","=181"
"BONNIE","9","=181"
"CAITLYN","9","=181"
"DANIELLE","9","=181"
"GEORGIE","9","=181"
"GISELLE","9","=181"
"HAILEY","9","=181"
"JADA","9","=181"
"JAYLA","9","=181"
"JORDAN","9","=181"
"KAITLYN","9","=181"
"LUCINDA","9","=181"
"MEGAN","9","=181"
"NEVAEH","9","=181"
"PENELOPE","9","=181"
"RACHEL","9","=181"
"SASHA","9","=181"
"TARA","9","=181"
"TORI","9","=181"
"AMAYA","8","=202"
"ANNIE","8","=202"
"ARIANA","8","=202"
"AURORA","8","=202"
"BREE","8","=202"
"BRIDGET","8","=202"
"DARCY","8","=202"
"DELILAH","8","=202"
"EDEN","8","=202"
"FELICITY","8","=202"
"GENEVIEVE","8","=202"
"HOPE","8","=202"
"JORJA","8","=202"
"LEXIE","8","=202"
"MICHAELA","8","=202"
"NATALIA","8","=202"
"NIKITA","8","=202"
"TAYAH","8","=202"
"TILLY","8","=202"
"ADA","7","=221"
"ALISHA","7","=221"
"ANGELA","7","=221"
"ANNIKA","7","=221"
"ARIA","7","=221"
"ASHLYN","7","=221"
"BAILEY","7","=221"
"BILLIE","7","=221"
"EVANGELINE","7","=221"
"INDIANNA","7","=221"
"INDY","7","=221"
"JAYDA","7","=221"
"JEMIMA","7","=221"
"JENNY","7","=221"
"KASEY","7","=221"
"LAILA","7","=221"
"MAHLI","7","=221"
"MARIA","7","=221"
"NAOMI","7","=221"
"SCARLET","7","=221"
"TIA","7","=221"
"AIMEE","6","=242"
"AIRLIE","6","=242"
"ALIYAH","6","=242"
"AMITY","6","=242"
"ANABELLE","6","=242"
"ANIKA","6","=242"
"CARLA","6","=242"
"CHRISTINA","6","=242"
"EDIE","6","=242"
"ELYSE","6","=242"
"EMILIE","6","=242"
"HARMONY","6","=242"
"HAYLEE","6","=242"
"JAIDA","6","=242"
"JASMIN","6","=242"
"JULIET","6","=242"
"KEELEY","6","=242"
"KIRRA","6","=242"
"LIANA","6","=242"
"LILLIANA","6","=242"
"LUCIA","6","=242"
"MAIA","6","=242"
"MALI","6","=242"
"MELODY","6","=242"
"MILEY","6","=242"
"MILLIE","6","=242"
"NICOLE","6","=242"
"PORTIA","6","=242"
"QUINN","6","=242"
"RUBI","6","=242"
"SAHARA","6","=242"
"SAVANNA","6","=242"
"TABITHA","6","=242"
