Given Name,Amount,Position
"DANIEL","259","1"
"JOSHUA","253","2"
"MATTHEW","238","3"
"JAMES","219","4"
"THOMAS","194","5"
"SAMUEL","185","6"
"JACK","182","7"
"DYLAN","180","8"
"NICHOLAS","172","9"
"JAKE","155","10"
"MICHAEL","148","11"
"BENJAMIN","145","12"
"NATHAN","134","13"
"LUKE","132","=14"
"RYAN","132","=14"
"BRADLEY","121","16"
"CHRISTOPHER","116","=17"
"LACHLAN","116","=17"
"JORDAN","115","19"
"ALEXANDER","113","20"
"LIAM","112","21"
"JACOB","99","22"
"MITCHELL","93","23"
"TYSON","86","24"
"CAMERON","85","=25"
"WILLIAM","85","=25"
"ANDREW","84","27"
"JESSE","82","28"
"ANTHONY","81","29"
"ADAM","77","30"
"AARON","74","31"
"ZACHARY","68","32"
"PATRICK","62","33"
"BRANDON","60","=34"
"JOSEPH","60","=34"
"COREY","59","=36"
"HARRISON","59","=36"
"HAYDEN","59","=36"
"DAVID","58","39"
"ETHAN","57","40"
"BLAKE","56","41"
"CALEB","53","42"
"JASON","52","=43"
"JAYDEN","52","=43"
"JOEL","52","=43"
"TYLER","51","46"
"SCOTT","50","=47"
"TIMOTHY","50","=47"
"ALEX","49","=49"
"RILEY","49","=49"
"BRODIE","48","51"
"JOHN","47","52"
"HENRY","45","53"
"MARK","44","54"
"CODY","42","55"
"CALLUM","41","56"
"KYLE","40","57"
"PETER","39","58"
"JAMIE","38","59"
"SEAN","37","=60"
"SHANE","37","=60"
"HAMISH","36","62"
"CONNOR","35","=63"
"ROBERT","35","=63"
"STEVEN","35","=63"
"TRAVIS","34","66"
"OLIVER","33","=67"
"RHYS","33","=67"
"SAM","31","69"
"JONATHAN","30","70"
"ASHLEY","29","71"
"JACKSON","28","=72"
"LUCAS","28","=72"
"HARRY","27","74"
"JUSTIN","26","75"
"EDWARD","25","=76"
"KANE","25","=76"
"AIDAN","24","=78"
"GEORGE","24","=78"
"REECE","24","=78"
"STEFAN","24","=78"
"TRENT","24","=78"
"ADRIAN","23","=83"
"BEN","23","=83"
"ISAAC","23","=83"
"JARRAD","23","=83"
"ANGUS","22","=87"
"CHRISTIAN","22","=87"
"DALE","22","=87"
"TROY","22","=87"
"BRAYDEN","21","=91"
"BRETT","21","=91"
"STEPHEN","21","=91"
"AUSTIN","20","=94"
"JARROD","20","=94"
"MATHEW","20","=94"
"DARCY","19","=97"
"JAY","19","=97"
"SHAUN","19","=97"
"BAILEY","18","=100"
"BROCK","18","=100"
"JEREMY","18","=100"
"PAUL","18","=100"
"BRODY","17","104"
"AIDEN","16","=105"
"BRENDAN","16","=105"
"JED","16","=105"
"JONATHON","16","=105"
"LEWIS","16","=105"
"MARCUS","16","=105"
"TAYLOR","16","=105"
"BRYCE","15","=112"
"JAIDEN","15","=112"
"JARED","15","=112"
"SEBASTIAN","15","=112"
"SIMON","15","=112"
"BRADEN","14","=117"
"CURTIS","14","=117"
"DOUGLAS","14","=117"
"FRASER","14","=117"
"KEVIN","14","=117"
"MARC","14","=117"
"RICHARD","14","=117"
"SHANNON","14","=117"
"TOM","14","=117"
"TRISTAN","14","=117"
"DAMIEN","13","=127"
"JULIAN","13","=127"
"TODD","13","=127"
"ZAC","13","=127"
"ALEC","12","=131"
"DAMIAN","12","=131"
"DILLON","12","=131"
"ERIC","12","=131"
"OWEN","12","=131"
"BRAD","11","=136"
"CRAIG","11","=136"
"DOMINIC","11","=136"
"ELIJAH","11","=136"
"HARLEY","11","=136"
"LOUIS","11","=136"
"MASON","11","=136"
"MAX","11","=136"
"NATHANIEL","11","=136"
"PHILLIP","11","=136"
"ANTONIO","10","=146"
"BRIAN","10","=146"
"DECLAN","10","=146"
"JARRED","10","=146"
"KURT","10","=146"
"LEIGH","10","=146"
"OSCAR","10","=146"
"BILLY","9","=153"
"CHARLIE","9","=153"
"DAMON","9","=153"
"HUGH","9","=153"
"ISAIAH","9","=153"
"JAKOB","9","=153"
"JORDON","9","=153"
"LOGAN","9","=153"
"RICKY","9","=153"
"RORY","9","=153"
"TOBY","9","=153"
"BEAU","8","=164"
"BRENTON","8","=164"
"CASEY","8","=164"
"CORY","8","=164"
"DANNY","8","=164"
"DION","8","=164"
"ELLIOTT","8","=164"
"KAYNE","8","=164"
"KEEGAN","8","=164"
"KEITH","8","=164"
"MAXWELL","8","=164"
"VINCENT","8","=164"
"ANTONY","7","=176"
"ASHLEIGH","7","=176"
"BRENT","7","=176"
"CHAD","7","=176"
"DOMENIC","7","=176"
"DREW","7","=176"
"JAI","7","=176"
"JAKEB","7","=176"
"JOSH","7","=176"
"KAINE","7","=176"
"KURTIS","7","=176"
"LAWRENCE","7","=176"
"MATT","7","=176"
"RAYMOND","7","=176"
"ZACHARIAH","7","=176"
"BRADY","6","=191"
"BRAYDON","6","=191"
"COOPER","6","=191"
"DARREN","6","=191"
"ELLIOT","6","=191"
"JESSIE","6","=191"
"JOSEF","6","=191"
"JYE","6","=191"
"KAIN","6","=191"
"KALEB","6","=191"
"KYE","6","=191"
"LOCHLAN","6","=191"
"MICHEAL","6","=191"
"MINH","6","=191"
"NED","6","=191"
"NIKOLAS","6","=191"
"NOAH","6","=191"
"REUBEN","6","=191"
"TOMAS","6","=191"
"TONY","6","=191"
"TREY","6","=191"
"WADE","6","=191"
"ZACHERY","6","=191"
"ZAK","6","=191"
"ALLAN","5","=215"
"AMOS","5","=215"
"BRAEDEN","5","=215"
"CALLAN","5","=215"
"CHARLES","5","=215"
"CLAYTON","5","=215"
"CONOR","5","=215"
"DARIAN","5","=215"
"DEAN","5","=215"
"FERGUS","5","=215"
"FRANK","5","=215"
"GAVIN","5","=215"
"GREGORY","5","=215"
"JACE","5","=215"
"JAXON","5","=215"
"JOSIAH","5","=215"
"KIERAN","5","=215"
"LEE","5","=215"
"LEON","5","=215"
"LEVI","5","=215"
"NICOLAS","5","=215"
"PHILIP","5","=215"
"ROBBIE","5","=215"
"STEWART","5","=215"
"TREVOR","5","=215"
"TYRONE","5","=215"
"VAN","5","=215"
"WYATT","5","=215"
"ZACH","5","=215"
"ZACK","5","=215"
"ADEN","4","=245"
"ALBERT","4","=245"
"ANASTASIOS","4","=245"
"BILL","4","=245"
"BRAIDEN","4","=245"
"BRENDEN","4","=245"
"BRENDON","4","=245"
"CAIN","4","=245"
"CARL","4","=245"
"CARTER","4","=245"
"COBY","4","=245"
"COLIN","4","=245"
"DARIEN","4","=245"
"DARIUS","4","=245"
"DWAYNE","4","=245"
"EVAN","4","=245"
"EWAN","4","=245"
"GARY","4","=245"
"GEORDIE","4","=245"
"GIANNI","4","=245"
"GIUSEPPE","4","=245"
"GLENN","4","=245"
"GUY","4","=245"
"JARRYD","4","=245"
"JON","4","=245"
"KAI","4","=245"
"KALE","4","=245"
"KODY","4","=245"
"LEROY","4","=245"
"LLOYD","4","=245"
"LUCA","4","=245"
"MARCO","4","=245"
"MARIO","4","=245"
"MARTIN","4","=245"
"MITCHEL","4","=245"
"MORGAN","4","=245"
"MYLES","4","=245"
"NELSON","4","=245"
"NICK","4","=245"
"ROSS","4","=245"
"STEVE","4","=245"
"STUART","4","=245"
"TATE","4","=245"
"TOBIAS","4","=245"
"TRAE","4","=245"
"VICTOR","4","=245"
"VINCENZO","4","=245"
"WESLEY","4","=245"
"ALEXANDROS","3","=293"
"ANDRE","3","=293"
"ANTON","3","=293"
"ARON","3","=293"
"AYDEN","3","=293"
"BRODI","3","=293"
"CAELAN","3","=293"
"CALVIN","3","=293"
"CAMPBELL","3","=293"
"CARLO","3","=293"
"CHRIS","3","=293"
"COHEN","3","=293"
"CORBIN","3","=293"
"DARBY","3","=293"
"DEREK","3","=293"
"DEVLIN","3","=293"
"DIETER","3","=293"
"DIMITRIOS","3","=293"
"DUC","3","=293"
"DYLLON","3","=293"
"ELI","3","=293"
"FINN","3","=293"
"FRANCESCO","3","=293"
"GERARD","3","=293"
"HAYDON","3","=293"
"HEATH","3","=293"
"HOANG","3","=293"
"HUGO","3","=293"
"IVAN","3","=293"
"JAIDON","3","=293"
"JALEN","3","=293"
"JASPER","3","=293"
"JAYDON","3","=293"
"JAYE","3","=293"
"JAYSON","3","=293"
"JEFFREY","3","=293"
"JEROME","3","=293"
"JETHRO","3","=293"
"JIM","3","=293"
"JOE","3","=293"
"JOHNATHAN","3","=293"
"JOHNNY","3","=293"
"JONTY","3","=293"
"KEIRAN","3","=293"
"KENNETH","3","=293"
"KIEREN","3","=293"
"KIRBY","3","=293"
"KONSTANTINOS","3","=293"
"KRISTIAN","3","=293"
"KRISTOFER","3","=293"
"LAYNE","3","=293"
"LEONARD","3","=293"
"LINDSAY","3","=293"
"LORENZO","3","=293"
"LUIS","3","=293"
"LUKA","3","=293"
"MARLEY","3","=293"
"MATIN","3","=293"
"MAXIM","3","=293"
"MAXIMILIAN","3","=293"
"MICAH","3","=293"
"NATHANAEL","3","=293"
"NICKOLAS","3","=293"
"NICOLA","3","=293"
"QUINN","3","=293"
"QUOC","3","=293"
"RANDALL","3","=293"
"RHETT","3","=293"
"RODNEY","3","=293"
"SHAYDEN","3","=293"
"SHELDON","3","=293"
"STAVROS","3","=293"
"THIEN","3","=293"
"TOMMY","3","=293"
"TY","3","=293"
"WARREN","3","=293"
"WAYNE","3","=293"
"XAVIER","3","=293"
"YANNI","3","=293"
"ZACKARY","3","=293"
"ADRIANO","2","=373"
"AINSLIE","2","=373"
"ALAN","2","=373"
"ALESSANDRO","2","=373"
"ALFREDO","2","=373"
"ALI","2","=373"
"ALISTAIR","2","=373"
"ALLEN","2","=373"
"ANASTASI","2","=373"
"ANDY","2","=373"
"ANGELO","2","=373"
"ANTONI","2","=373"
"APOSTOLOS","2","=373"
"ARIE","2","=373"
"ARNOLD","2","=373"
"ARRON","2","=373"
"ARTHUR","2","=373"
"ASHTON","2","=373"
"ASTON","2","=373"
"BARRY","2","=373"
"BAYDEN","2","=373"
"BOBBY","2","=373"
"BRADYN","2","=373"
"BRANDAN","2","=373"
"BRANDEN","2","=373"
"BRENNAN","2","=373"
"BRIGHTON","2","=373"
"BROK","2","=373"
"BRUCE","2","=373"
"BRYAN","2","=373"
"BYRON","2","=373"
"CALLEN","2","=373"
"CALUM","2","=373"
"CARMEN","2","=373"
"CARMINE","2","=373"
"CHI","2","=373"
"CHRISTOS","2","=373"
"CLAUDIO","2","=373"
"CLAY","2","=373"
"CLINTON","2","=373"
"CODEY","2","=373"
"COEN","2","=373"
"COHAN","2","=373"
"CURTLEY","2","=373"
"DAKOTA","2","=373"
"DAN","2","=373"
"DANE","2","=373"
"DARRIEN","2","=373"
"DARYL","2","=373"
"DAVIDE","2","=373"
"DAVIN","2","=373"
"DAYLE","2","=373"
"DEJAN","2","=373"
"DESMOND","2","=373"
"DIGBY","2","=373"
"DILLAN","2","=373"
"DINO","2","=373"
"DUNCAN","2","=373"
"EAMON","2","=373"
"EARL","2","=373"
"ELIAS","2","=373"
"EMANUEL","2","=373"
"EMERSON","2","=373"
"EMIL","2","=373"
"EMILIO","2","=373"
"EMMANUEL","2","=373"
"ERROL","2","=373"
"EVANGELOS","2","=373"
"FABIAN","2","=373"
"FRAZER","2","=373"
"GABRIEL","2","=373"
"GAGE","2","=373"
"GARETH","2","=373"
"GEOFFREY","2","=373"
"GIANCARLO","2","=373"
"GIORGIO","2","=373"
"GIOVANNI","2","=373"
"GRANT","2","=373"
"HAIDEN","2","=373"
"HAYDN","2","=373"
"HENRI","2","=373"
"HUNTER","2","=373"
"HUU","2","=373"
"IZAK","2","=373"
"JADON","2","=373"
"JAE","2","=373"
"JAEDYN","2","=373"
"JAK","2","=373"
"JARRAH","2","=373"
"JARRETT","2","=373"
"JAYCOB","2","=373"
"JAYDN","2","=373"
"JEDD","2","=373"
"JETT","2","=373"
"JOHNNIE","2","=373"
"JONAH","2","=373"
"KADE","2","=373"
"KADEN","2","=373"
"KAEL","2","=373"
"KAILAN","2","=373"
"KAILIN","2","=373"
"KALEN","2","=373"
"KAMERON","2","=373"
"KARAN","2","=373"
"KARL","2","=373"
"KASEY","2","=373"
"KEAN","2","=373"
"KEANU","2","=373"
"KEENAN","2","=373"
"KELVIN","2","=373"
"KIM","2","=373"
"KIRK","2","=373"
"KOBI","2","=373"
"KODI","2","=373"
"KOSTANTINOS","2","=373"
"KRISTOPHER","2","=373"
"KYALL","2","=373"
"KYM","2","=373"
"LANCE","2","=373"
"LAURENCE","2","=373"
"LAWSON","2","=373"
"LUIGI","2","=373"
"MAC","2","=373"
"MACE","2","=373"
"MACKENZIE","2","=373"
"MADISON","2","=373"
"MALACHI","2","=373"
"MANUEL","2","=373"
"MAURICE","2","=373"
"MURRAY","2","=373"
"NATHANIAL","2","=373"
"NICKY","2","=373"
"NIKOLAOS","2","=373"
"PANAGIOTIS","2","=373"
"PANAYIOTIS","2","=373"
"PIERCE","2","=373"
"PIETRO","2","=373"
"REID","2","=373"
"RIAN","2","=373"
"ROBIN","2","=373"
"ROMAN","2","=373"
"ROWAN","2","=373"
"RUBEN","2","=373"
"RUPERT","2","=373"
"RUSSELL","2","=373"
"SALAH","2","=373"
"SALVATORE","2","=373"
"SAXON","2","=373"
"SEAMUS","2","=373"
"SHAWN","2","=373"
"SHEA","2","=373"
"SIDNEY","2","=373"
"STAMATI","2","=373"
"STANLEY","2","=373"
"STEFANO","2","=373"
"TAN","2","=373"
"TAYLER","2","=373"
"TED","2","=373"
"THOMPSON","2","=373"
"TYLA","2","=373"
"VASILIOS","2","=373"
"YIANNIS","2","=373"
"ZACARY","2","=373"
"ZACHARIA","2","=373"
"ZACHARIE","2","=373"
"ZAKARY","2","=373"
"ZEPHYR","2","=373"
"ABDUL","1","=540"
"ABDURRAHMAN","1","=540"
"ABOLHASAN","1","=540"
"ABRAHAM","1","=540"
"ABRAM","1","=540"
"ADDISON","1","=540"
"ADEL","1","=540"
"ADEM","1","=540"
"ADIEN","1","=540"
"ADRIEN","1","=540"
"ADY","1","=540"
"AEDAN","1","=540"
"AEDANN","1","=540"
"AERTON","1","=540"
"AHMAD","1","=540"
"AHMED","1","=540"
"AIDON","1","=540"
"AISTON","1","=540"
"AJAY","1","=540"
"AKAR","1","=540"
"ALASDAIR","1","=540"
"ALASTAIR","1","=540"
"ALDREN","1","=540"
"ALED","1","=540"
"ALEJANDRO","1","=540"
"ALEKSA","1","=540"
"ALEKSANDAR","1","=540"
"ALEKSANDR","1","=540"
"ALEXANDA","1","=540"
"ALEXANDRE","1","=540"
"ALEXIS","1","=540"
"ALICE","1","=540"
"ALISTAIRE","1","=540"
"ALISTER","1","=540"
"ALWYN","1","=540"
"AMECHAI","1","=540"
"AMEER","1","=540"
"AMON","1","=540"
"ANDRE'","1","=540"
"ANDREAS","1","=540"
"ANGAS","1","=540"
"ANNO","1","=540"
"ANTE","1","=540"
"ANTONIS","1","=540"
"AQIL","1","=540"
"ARAGORN","1","=540"
"ARIC","1","=540"
"ARLAND","1","=540"
"ARMAN","1","=540"
"ARMANDO","1","=540"
"ARMIN","1","=540"
"ARTURO","1","=540"
"ASCOTT","1","=540"
"ASHLEA","1","=540"
"ATHANASIOS","1","=540"
"ATTILIO","1","=540"
"AUJER","1","=540"
"AUSTEN","1","=540"
"AVOP","1","=540"
"AXEL","1","=540"
"AYDAN","1","=540"
"AYDIN","1","=540"
"AYDON","1","=540"
"BADEN","1","=540"
"BAEDON","1","=540"
"BAELY","1","=540"
"BAKHTIAR","1","=540"
"BANJO","1","=540"
"BAO","1","=540"
"BARNABY","1","=540"
"BASIL","1","=540"
"BATU","1","=540"
"BAYDON","1","=540"
"BAYLEE","1","=540"
"BAYLEY","1","=540"
"BELAL","1","=540"
"BENITO","1","=540"
"BENJAMEN","1","=540"
"BENN","1","=540"
"BERNARDINO","1","=540"
"BEVAN","1","=540"
"BILLY-JO","1","=540"
"BJAY","1","=540"
"BLAINE","1","=540"
"BLAIR","1","=540"
"BLAYNE","1","=540"
"BOAZ","1","=540"
"BODHI","1","=540"
"BOE","1","=540"
"BONAR","1","=540"
"BONNER","1","=540"
"BOUKE","1","=540"
"BOWDI","1","=540"
"BOWE","1","=540"
"BRADEY","1","=540"
"BRADIE","1","=540"
"BRADLEIGH","1","=540"
"BRADLY","1","=540"
"BRAETIN","1","=540"
"BRAIDAN","1","=540"
"BRANDYN","1","=540"
"BRANNAN","1","=540"
"BREYDON","1","=540"
"BRICE","1","=540"
"BROC","1","=540"
"BRODEY","1","=540"
"BRONTE","1","=540"
"BRUNO","1","=540"
"BRYTON","1","=540"
"BUCK","1","=540"
"BYRAN","1","=540"
"CADE","1","=540"
"CADEN","1","=540"
"CADEYRN","1","=540"
"CAELEB","1","=540"
"CAEMIN","1","=540"
"CAI","1","=540"
"CAILEAN","1","=540"
"CAINE","1","=540"
"CALAB","1","=540"
"CALEM","1","=540"
"CALEN","1","=540"
"CALLIER","1","=540"
"CALOB","1","=540"
"CAMILO","1","=540"
"CANNAN","1","=540"
"CARLIN","1","=540"
"CARLTON","1","=540"
"CARSON","1","=540"
"CAVAN","1","=540"
"CECIL","1","=540"
"CHAASE","1","=540"
"CHAIM","1","=540"
"CHALIES","1","=540"
"CHARALAMBOS","1","=540"
"CHARLIIE","1","=540"
"CHASE","1","=540"
"CHAT","1","=540"
"CHAYCE","1","=540"
"CHE","1","=540"
"CHEEXIANG","1","=540"
"CHEN","1","=540"
"CHESTER","1","=540"
"CHEYENNE","1","=540"
"CHEZ","1","=540"
"CHIDIEBERE","1","=540"
"CHIRON","1","=540"
"CHRISTO","1","=540"
"CHRISTOFFER","1","=540"
"CHRISTOSS","1","=540"
"CHUONG-ANH","1","=540"
"CIARAN","1","=540"
"CLANCY","1","=540"
"CLAUDE","1","=540"
"CLEMENS","1","=540"
"CLEMENT","1","=540"
"CLEVE","1","=540"
"CLIFFORD","1","=540"
"COIRE","1","=540"
"COLE","1","=540"
"COLERIDGE","1","=540"
"COLM","1","=540"
"CON","1","=540"
"CONRAD","1","=540"
"CONSTANTINE","1","=540"
"CONSTANTINOS","1","=540"
"CORBY","1","=540"
"CORIE","1","=540"
"CORMAC","1","=540"
"CORNELIUS","1","=540"
"COSTAS","1","=540"
"COSTI","1","=540"
"COURTLAND","1","=540"
"COWAN","1","=540"
"CRISTIAN","1","=540"
"CULLEN","1","=540"
"CYAN","1","=540"
"CYRIL","1","=540"
"CZES","1","=540"
"D'SEAN","1","=540"
"DAEMON","1","=540"
"DAIMON","1","=540"
"DAIN","1","=540"
"DALLAN","1","=540"
"DALTON","1","=540"
"DAMIAAN","1","=540"
"DAMIAN-JAMES","1","=540"
"DAMIANO","1","=540"
"DANIAL","1","=540"
"DANIEHL","1","=540"
"DANKO","1","=540"
"DANTE","1","=540"
"DANUEL","1","=540"
"DANY","1","=540"
"DANYAN","1","=540"
"DANYON","1","=540"
"DARRAGH","1","=540"
"DARRIN","1","=540"
"DARRYL","1","=540"
"DARRYN","1","=540"
"DARYCE","1","=540"
"DASHMIR","1","=540"
"DAT","1","=540"
"DAVOR","1","=540"
"DEAN-ARIEL","1","=540"
"DECHLAN","1","=540"
"DEKLAN","1","=540"
"DELEON","1","=540"
"DEMSEW","1","=540"
"DENHAM","1","=540"
"DENICE","1","=540"
"DENIS","1","=540"
"DENNIS","1","=540"
"DERIC","1","=540"
"DES","1","=540"
"DEVIN","1","=540"
"DEVON","1","=540"
"DEXTER","1","=540"
"DHALY","1","=540"
"DHENON","1","=540"
"DHILLON","1","=540"
"DIEGO","1","=540"
"DILINGER","1","=540"
"DIMITRI","1","=540"
"DJANGO","1","=540"
"DOC","1","=540"
"DOLLTON","1","=540"
"DOMENICO","1","=540"
"DOMINICK","1","=540"
"DOMINIQUE","1","=540"
"DOMONIC","1","=540"
"DONALD","1","=540"
"DONOVAN","1","=540"
"DOUGLASS","1","=540"
"DRE","1","=540"
"DUANE","1","=540"
"DUY","1","=540"
"DWIGHT","1","=540"
"DYLAN-DOUGLAS","1","=540"
"DYLANGER","1","=540"
"DYLON","1","=540"
"EBEN","1","=540"
"EDDIE","1","=540"
"EDDY","1","=540"
"EDEN","1","=540"
"EDGARDO","1","=540"
"EGAN","1","=540"
"EHSON","1","=540"
"ELIGH","1","=540"
"ELISHA","1","=540"
"ELLIS","1","=540"
"EMANUELL","1","=540"
"EMILE","1","=540"
"EMIR","1","=540"
"EMMERSON","1","=540"
"EMMETT","1","=540"
"ENZO","1","=540"
"ERANTHA","1","=540"
"ERIK","1","=540"
"ERREN","1","=540"
"ESAD","1","=540"
"ETHEN","1","=540"
"EVANGEL","1","=540"
"EVARN","1","=540"
"EYRE","1","=540"
"EZEKIAL","1","=540"
"EZEKIEL","1","=540"
"FABRIZIO","1","=540"
"FAHAD","1","=540"
"FAISAL","1","=540"
"FARAZ","1","=540"
"FEDI","1","=540"
"FELIPE","1","=540"
"FELIX","1","=540"
"FITZGERALD","1","=540"
"FLAMUR","1","=540"
"FOSTER","1","=540"
"FOTIOS","1","=540"
"FRANCIS","1","=540"
"FRANCO","1","=540"
"FREEMAN","1","=540"
"GAJAN","1","=540"
"GALEN","1","=540"
"GARRYN","1","=540"
"GERALD","1","=540"
"GERE","1","=540"
"GERRY","1","=540"
"GIAN","1","=540"
"GIANLUCA","1","=540"
"GILBERT","1","=540"
"GLEN","1","=540"
"GOKCE","1","=540"
"GORDON","1","=540"
"GRADY","1","=540"
"GRAEME","1","=540"
"GRAHAM","1","=540"
"GREG","1","=540"
"GUISEPPE","1","=540"
"GUNDEEP","1","=540"
"GUNTHER","1","=540"
"GUS","1","=540"
"GWYN","1","=540"
"HADDON","1","=540"
"HAIMISH","1","=540"
"HAMSA","1","=540"
"HANK","1","=540"
"HARILAOS","1","=540"
"HARIS","1","=540"
"HARLEN-JAY","1","=540"
"HAROLD","1","=540"
