Given Name,Amount,Position
"PETER","648","1"
"DAVID","512","2"
"MICHAEL","368","3"
"JOHN","363","4"
"ROBERT","344","5"
"MARK","314","6"
"STEPHEN","279","7"
"GREGORY","256","8"
"PAUL","236","9"
"CHRISTOPHER","224","10"
"ANDREW","212","11"
"IAN","190","12"
"ANTHONY","167","13"
"KYM","163","14"
"TREVOR","162","15"
"RICHARD","151","16"
"STEVEN","141","17"
"GEOFFREY","131","18"
"BRIAN","123","19"
"WAYNE","117","20"
"GRAHAM","116","21"
"GARY","115","22"
"KEVIN","109","23"
"JAMES","108","24"
"WILLIAM","107","25"
"PHILIP","101","26"
"BRENTON","99","27"
"COLIN","98","28"
"RODNEY","90","29"
"JEFFREY","80","30"
"MALCOLM","78","31"
"PHILLIP","75","32"
"ALAN","73","33"
"RONALD","69","34"
"GARRY","66","35"
"CRAIG","65","=36"
"KENNETH","65","=36"
"BRUCE","64","38"
"BARRY","62","39"
"NEIL","61","40"
"GRANT","59","41"
"ALLAN","57","42"
"RAYMOND","56","=43"
"TIMOTHY","56","=43"
"ROGER","55","45"
"DEAN","54","=46"
"SIMON","54","=46"
"THOMAS","54","=46"
"DARYL","53","=49"
"SHANE","53","=49"
"DONALD","46","51"
"NEVILLE","44","52"
"GRAEME","43","=53"
"TERRY","43","=53"
"UNNAMED","40","55"
"MARTIN","38","56"
"GEORGE","36","57"
"DESMOND","34","=58"
"NICHOLAS","34","=58"
"ASHLEY","32","=60"
"PATRICK","32","=60"
"GLENN","31","=62"
"ROBIN","31","=62"
"ADRIAN","29","=64"
"DARRYL","29","=64"
"ERIC","29","=64"
"RUSSELL","29","=64"
"LESLIE","28","68"
"ANTONIO","27","=69"
"DOUGLAS","27","=69"
"GORDON","27","=69"
"GAVIN","26","=72"
"WARREN","26","=72"
"ALEXANDER","25","=74"
"CHARLES","25","=74"
"JOSEPH","25","=74"
"KEITH","24","=77"
"LEON","24","=77"
"LEIGH","23","=79"
"NOEL","23","=79"
"EDWARD","21","=81"
"GLEN","21","=81"
"DENNIS","20","83"
"FRANCESCO","19","=84"
"FRANK","19","=84"
"LINDSAY","19","=84"
"NORMAN","19","=84"
"TERENCE","19","=84"
"TONY","19","=84"
"ROSS","18","90"
"DALE","17","=91"
"DOMENICO","17","=91"
"NIGEL","17","=91"
"SCOTT","17","=91"
"STANLEY","17","=91"
"BRADLEY","16","=96"
"KIM","16","=96"
"MARIO","16","=96"
"STUART","16","=96"
"DANIEL","15","=100"
"GIUSEPPE","15","=100"
"GUY","15","=100"
"ALLEN","14","=103"
"HENRY","14","=103"
"DANNY","13","=105"
"DEREK","13","=105"
"GERALD","13","=105"
"LEE","13","=105"
"MARCUS","13","=105"
"ROBERTO","13","=105"
"TERRENCE","13","=105"
"BRUNO","12","=112"
"BRYAN","12","=112"
"FRANCIS","12","=112"
"JONATHAN","12","=112"
"LEONARD","12","=112"
"RALPH","12","=112"
"RODERICK","12","=112"
"VICTOR","12","=112"
"VINCENT","12","=112"
"BRETT","11","=121"
"GERARD","11","=121"
"GIOVANNI","11","=121"
"HAROLD","11","=121"
"IVAN","11","=121"
"MICHEAL","11","=121"
"BERNARD","10","=127"
"BRENDAN","10","=127"
"FREDERICK","10","=127"
"HUGH","10","=127"
"JEFFERY","10","=127"
"KELVIN","10","=127"
"KINGSLEY","10","=127"
"LARRY","10","=127"
"LLOYD","10","=127"
"MURRAY","10","=127"
"RICKY","10","=127"
"ANTONY","9","=138"
"HARRY","9","=138"
"KARL","9","=138"
"KERRY","9","=138"
"KONSTANTINOS","9","=138"
"MERVYN","9","=138"
"ARTHUR","8","=144"
"BEVAN","8","=144"
"HOWARD","8","=144"
"REX","8","=144"
"VINCENZO","8","=144"
"WALTER","8","=144"
"ANGELO","7","=150"
"CARMINE","7","=150"
"DAMIAN","7","=150"
"DARRELL","7","=150"
"DEANE","7","=150"
"DENIS","7","=150"
"HANS","7","=150"
"JEREMY","7","=150"
"JIM","7","=150"
"LAURENCE","7","=150"
"LESTER","7","=150"
"MATTHEW","7","=150"
"RICK","7","=150"
"ROCCO","7","=150"
"ROY","7","=150"
"ANTON","6","=165"
"BRONTE","6","=165"
"CHRISTOS","6","=165"
"CLIFFORD","6","=165"
"FRANCO","6","=165"
"GARTH","6","=165"
"GILBERT","6","=165"
"JOHANNES","6","=165"
"JON","6","=165"
"LANCE","6","=165"
"LAWRENCE","6","=165"
"LEITH","6","=165"
"LUIGI","6","=165"
"MAXWELL","6","=165"
"MICHELE","6","=165"
"REGINALD","6","=165"
"ROLAND","6","=165"
"ROLF","6","=165"
"SHAYNE","6","=165"
"ALBERT","5","=184"
"BRADLEY","5","=184"
"CLIVE","5","=184"
"DARYLE","5","=184"
"DOMINIC","5","=184"
"DUNCAN","5","=184"
"GERHARD","5","=184"
"GLYN","5","=184"
"GUISEPPE","5","=184"
"JUSTIN","5","=184"
"LOUIS","5","=184"
"LYNTON","5","=184"
"OWEN","5","=184"
"PANAGIOTIS","5","=184"
"QUENTIN","5","=184"
"RAINER","5","=184"
"ROMAN","5","=184"
"SAMUEL","5","=184"
"STAVROS","5","=184"
"SYDNEY","5","=184"
"WOLFGANG","5","=184"
"ANASTASIOS","4","=205"
"ANDREA","4","=205"
"ATHANASIOS","4","=205"
"BERNHARD","4","=205"
"BILL","4","=205"
"CLAUDIO","4","=205"
"CLAYTON","4","=205"
"DIMITRIOS","4","=205"
"EDWIN","4","=205"
"GARETH","4","=205"
"GIANNI","4","=205"
"GIORGIO","4","=205"
"GRANTLEY","4","=205"
"HARALD","4","=205"
"HAYDN","4","=205"
"JAN","4","=205"
"JANOS","4","=205"
"JONATHON","4","=205"
"LEO","4","=205"
"LINCOLN","4","=205"
"MAURICE","4","=205"
"NICOLA","4","=205"
"RANDAL","4","=205"
"RICKI","4","=205"
"RORY","4","=205"
"SALVATORE","4","=205"
"SEAN","4","=205"
"SERGIO","4","=205"
"STEFAN","4","=205"
"STEPHAN","4","=205"
"TRENT","4","=205"
"VALTER","4","=205"
"WARWICK","4","=205"
"ALDO","3","=238"
"ALFRED","3","=238"
"ANGUS","3","=238"
"ANTONIUS","3","=238"
"BARRIE","3","=238"
"CARLO","3","=238"
"CARMELO","3","=238"
"CON","3","=238"
"CONSTANTINE","3","=238"
"COSIMO","3","=238"
"DAMIEN","3","=238"
"DENE","3","=238"
"DINO","3","=238"
"DOMENIC","3","=238"
"ERIKS","3","=238"
"EUGENE","3","=238"
