Given Name,Amount,Position
"PETER","546","1"
"JOHN","440","2"
"DAVID","416","3"
"ROBERT","406","4"
"MICHAEL","313","5"
"IAN","264","6"
"STEPHEN","231","7"
"CHRISTOPHER","218","8"
"GREGORY","191","9"
"TREVOR","186","10"
"GRAHAM","163","11"
"PHILIP","159","12"
"GARY","151","13"
"GEOFFREY","150","14"
"ANTHONY","148","=15"
"PAUL","148","=15"
"BRIAN","146","17"
"MARK","144","18"
"KEVIN","140","19"
"WAYNE","125","20"
"RICHARD","123","21"
"WILLIAM","121","22"
"RODNEY","116","23"
"ANDREW","112","24"
"COLIN","105","25"
"MALCOLM","104","26"
"GRAEME","98","27"
"BARRY","97","28"
"PHILLIP","95","29"
"JEFFREY","93","30"
"JAMES","91","31"
"RAYMOND","88","32"
"BRENTON","80","=33"
"KYM","80","=33"
"RONALD","80","=33"
"ALAN","78","=36"
"KENNETH","78","=36"
"NEIL","78","=36"
"NEVILLE","78","=36"
"GARRY","77","40"
"ROGER","70","=41"
"STEVEN","70","=41"
"BRUCE","64","43"
"DENNIS","63","=44"
"DONALD","63","=44"
"DEAN","50","46"
"TIMOTHY","49","47"
"ALLAN","48","=48"
"UNNAMED","48","=48"
"ROBIN","44","=50"
"TERRY","44","=50"
"THOMAS","44","=50"
"LESLIE","41","53"
"ADRIAN","40","54"
"EDWARD","39","55"
"DOUGLAS","38","56"
"KEITH","37","57"
"DARRYL","36","=58"
"GRANT","36","=58"
"RUSSELL","36","=58"
"TERENCE","34","61"
"DARYL","33","=62"
"DESMOND","33","=62"
"LINDSAY","33","=62"
"CRAIG","32","=65"
"GEORGE","32","=65"
"LEON","28","67"
"ROSS","27","68"
"CHARLES","26","=69"
"GORDON","26","=69"
"MURRAY","25","71"
"PATRICK","24","72"
"ERIC","23","73"
"FRANK","22","74"
"DENIS","21","75"
"MARTIN","20","=76"
"NICHOLAS","20","=76"
"NOEL","20","=76"
"ALEXANDER","18","=79"
"STUART","18","=79"
"WARREN","18","=79"
"ALLEN","17","=82"
"JOSEPH","17","=82"
"LEIGH","17","=82"
"BERNARD","16","=85"
"DANIEL","16","=85"
"FREDERICK","15","=87"
"KERRY","15","=87"
"LEONARD","15","=87"
"MAXWELL","15","=87"
"VICTOR","15","=87"
"BRONTE","14","=92"
"FRANCIS","14","=92"
"GLENN","14","=92"
"HENRY","14","=92"
"LYNTON","14","=92"
"MAURICE","14","=92"
"NIGEL","14","=92"
"BRYAN","13","=99"
"GERALD","13","=99"
"REGINALD","13","=99"
"GLEN","12","=102"
"IVAN","12","=102"
"JEFFERY","12","=102"
"SIMON","12","=102"
"ARTHUR","11","=106"
"FRANCESCO","11","=106"
"KIM","11","=106"
"REX","11","=106"
"TERRENCE","11","=106"
"GRANTLEY","10","=111"
"JONATHAN","10","=111"
"KINGSLEY","10","=111"
"LAWRENCE","10","=111"
"LEE","10","=111"
"VINCENT","10","=111"
"DANNY","9","=117"
"GAVIN","9","=117"
"HOWARD","9","=117"
"LESTER","9","=117"
"LEWIS","9","=117"
"MICHEAL","9","=117"
"STEFAN","9","=117"
"WARWICK","9","=117"
"ALBERT","8","=125"
"ASHLEY","8","=125"
"BRADLEY","8","=125"
"DARREL","8","=125"
"DEREK","8","=125"
"JAN","8","=125"
"LAURENCE","8","=125"
"LYNDON","8","=125"
"MATTHEW","8","=125"
"RALPH","8","=125"
"ROLAND","8","=125"
"SAMUEL","8","=125"
"STEWART","8","=125"
"WALTER","8","=125"
"GERARD","7","=139"
"GIOVANNI","7","=139"
"HAROLD","7","=139"
"KARL","7","=139"
"LANCE","7","=139"
"MILTON","7","=139"
"NORMAN","7","=139"
"RODGER","7","=139"
"ROMAN","7","=139"
"ROY","7","=139"
"TONY","7","=139"
"CLIVE","6","=150"
"DEANE","6","=150"
"HERBERT","6","=150"
"JEREMY","6","=150"
"JOSEF","6","=150"
"LYALL","6","=150"
"RODERICK","6","=150"
"RYSZARD","6","=150"
"SHANE","6","=150"
"STANISLAW","6","=150"
"TERRANCE","6","=150"
"ANTONY","5","=161"
"BEVAN","5","=161"
"BRETT","5","=161"
"BRUNO","5","=161"
"CLIFFORD","5","=161"
"EDMUND","5","=161"
"ERNEST","5","=161"
"GLYN","5","=161"
"GLYNN","5","=161"
"HANS","5","=161"
"HUGH","5","=161"
"KELVIN","5","=161"
"LIONEL","5","=161"
"LLOYD","5","=161"
"MARIO","5","=161"
"MERVYN","5","=161"
"SCOTT","5","=161"
"SYDNEY","5","=161"
"ALASTAIR","4","=179"
"ALFRED","4","=179"
"ANATOLI","4","=179"
"ANDRE","4","=179"
"ARNOLD","4","=179"
"BERNHARD","4","=179"
"BRENDAN","4","=179"
"CLEMENT","4","=179"
"CYRIL","4","=179"
"DALE","4","=179"
"DARRELL","4","=179"
"EDWIN","4","=179"
"ERROL","4","=179"
"GILBERT","4","=179"
"GUY","4","=179"
"HARRY","4","=179"
"JACK","4","=179"
"JON","4","=179"
"JULIAN","4","=179"
"LARRY","4","=179"
"LAURIE","4","=179"
"LEO","4","=179"
"MAX","4","=179"
"MOSTYN","4","=179"
"OWEN","4","=179"
"RANDALL","4","=179"
"RAY","4","=179"
"ROCCO","4","=179"
"TADEUSZ","4","=179"
"WESLEY","4","=179"
"ANASTASIOS","3","=209"
"ANDREAS","3","=209"
"ANTONIO","3","=209"
"BOGDAN","3","=209"
"BYRON","3","=209"
"CARL","3","=209"
"CLAUDIO","3","=209"
"CLINTON","3","=209"
"DOMENICO","3","=209"
"EDGAR","3","=209"
"EUGENE","3","=209"
"FRANCISCO","3","=209"
"FRANKLIN","3","=209"
"GARTH","3","=209"
"GEOFFERY","3","=209"
"GEOFFRY","3","=209"
"HAYDEN","3","=209"
"HAYDN","3","=209"
"JERZY","3","=209"
"JOHANNES","3","=209"
"JOHN","3","=209"
"LACHLAN","3","=209"
"LOUIS","3","=209"
"MARCUS","3","=209"
"MARTYN","3","=209"
"PASQUALE","3","=209"
"RICKY","3","=209"
"ROBERTO","3","=209"
"ROYCE","3","=209"
"RUSSEL","3","=209"
"SPENCER","3","=209"
"STANLEY","3","=209"
"THEO","3","=209"
"TOM","3","=209"
"TRENT","3","=209"
"VASIL","3","=209"
"VAUGHAN","3","=209"
"VERNON","3","=209"
"WALDEMAR","3","=209"
"ADRIANO","2","=248"
"AIVARS","2","=248"
"ANDREA","2","=248"
"ANTANAS","2","=248"
"ANTON","2","=248"
"ANTONIUS","2","=248"
"BEN","2","=248"
"BENJAMIN","2","=248"
"BILL","2","=248"
"BOLESLAW","2","=248"
"BOYD","2","=248"
"CARLO","2","=248"
"CHRIS","2","=248"
"CLANCY","2","=248"
"CLIFTON","2","=248"
"CONSTANTINE","2","=248"
"CZESLAW","2","=248"
"DAMIAN","2","=248"
"DAMIEN","2","=248"
"DARRYLE","2","=248"
"DAVID","2","=248"
"DENYS","2","=248"
"DIGBY","2","=248"
"DOMINIC","2","=248"
"DONATO","2","=248"
"DUANE","2","=248"
"DUSAN","2","=248"
"EVAN","2","=248"
"FRANCO","2","=248"
"FRASER","2","=248"
"GENE","2","=248"
"GUISEPPE","2","=248"
"HEDLEY","2","=248"
"HENDRYK","2","=248"
"HENRYK","2","=248"
"HILTON","2","=248"
"IHOR","2","=248"
"IVOR","2","=248"
"JANIS","2","=248"
"JAROSLAW","2","=248"
"JASON","2","=248"
"JEFFRY","2","=248"
"JENO","2","=248"
"JIM","2","=248"
"JOHNNY","2","=248"
"JONATHON","2","=248"
"JOZSEF","2","=248"
"JURIS","2","=248"
"KAROL","2","=248"
"KENT","2","=248"
"KERRI","2","=248"
"KERRIE","2","=248"
"KESTUTIS","2","=248"
"KLAUS","2","=248"
"LAWRIE","2","=248"
"LEX","2","=248"
"LINDEN","2","=248"
"LYN","2","=248"
"LYNN","2","=248"
"MALCOM","2","=248"
"MARCO","2","=248"
"MARIAN","2","=248"
"MARION","2","=248"
"MARIS","2","=248"
"MAURO","2","=248"
"MIECZYSLAW","2","=248"
"MILAN","2","=248"
"MITCHELL","2","=248"
"NEAL","2","=248"
"NEILL","2","=248"
"PERRY","2","=248"
"PETAR","2","=248"
"RAYDON","2","=248"
"ROBERT","2","=248"
"RODOLFO","2","=248"
"ROWLAND","2","=248"
"SLOBODAN","2","=248"
"TOMMASO","2","=248"
"TONI","2","=248"
"TREVOR","2","=248"
"VACLAV","2","=248"
"VERNE","2","=248"
"VINCENZO","2","=248"
"VIVIAN","2","=248"
"WILFRED","2","=248"
"WINSTON","2","=248"
"ACCHILLE","1","=334"
"ADAM","1","=334"
"ADRIENNE","1","=334"
"AINSLIE","1","=334"
"ALBERICO","1","=334"
"ALBERT","1","=334"
"ALBERTO","1","=334"
"ALDERVINAS","1","=334"
"ALDO","1","=334"
"ALEKSANDAR","1","=334"
"ALEKSANDRIS","1","=334"
"ALEX","1","=334"
"ALEXANDER","1","=334"
"ALFONSO","1","=334"
"ALFONSUS","1","=334"
"ALGIMANTAS","1","=334"
"ALI","1","=334"
"ALISTER","1","=334"
"ALLISON","1","=334"
"ALOYSIUS","1","=334"
"ALWYN","1","=334"
"ANATOLE","1","=334"
"ANDERSON","1","=334"
"ANDRAS","1","=334"
"ANDRIS","1","=334"
"ANDRZEJ","1","=334"
"ANGELO","1","=334"
"ANGIE","1","=334"
"ANTHONEY","1","=334"
"ANTHONY","1","=334"
"ANTONI","1","=334"
"ANTONIOS","1","=334"
"ARIE","1","=334"
"ARNDRAE","1","=334"
"ASHWYN","1","=334"
"ATHANASIUS","1","=334"
"ATHOL","1","=334"
"ATHONY","1","=334"
"ATILA","1","=334"
"ATILLA","1","=334"
"ATTILA","1","=334"
"AUSTINI","1","=334"
"BARRIE","1","=334"
"BARRINGTON","1","=334"
"BASIL","1","=334"
"BENEDETTO","1","=334"
"BENEDICT","1","=334"
"BENEGDIK","1","=334"
"BENITO","1","=334"
"BERNARDINO","1","=334"
"BEVIN","1","=334"
"BILLIE","1","=334"
"BLAINE","1","=334"
"BOGNUSLAW","1","=334"
"BOHDAN","1","=334"
"BRADFORD","1","=334"
"BRAY","1","=334"
"BRAYDON","1","=334"
"BRENDON","1","=334"
"BRIAN","1","=334"
"BRONWYN","1","=334"
"BRYCE","1","=334"
"BRYON","1","=334"
"BURNARD","1","=334"
"CAMERON","1","=334"
"CAMPBELL","1","=334"
"CARMELO","1","=334"
"CARMINE","1","=334"
"CARSTEN","1","=334"
"CECIL","1","=334"
"CHADWICK","1","=334"
"CHARALAMBOU","1","=334"
"CHERYL","1","=334"
"CHRISTY","1","=334"
"CLAIRE","1","=334"
"CLARK","1","=334"
"CLAUDE","1","=334"
"CLEM","1","=334"
