Given Name,Amount,Position
"REBECCA","287","1"
"SARAH","215","2"
"KELLY","187","3"
"LISA","147","4"
"AMANDA","139","5"
"MELISSA","136","6"
"EMMA","134","7"
"KYLIE","130","8"
"MICHELLE","125","9"
"AMY","119","10"
"BELINDA","113","11"
"NICOLE","112","12"
"KATE","109","13"
"JESSICA","101","14"
"DANIELLE","89","15"
"KRISTY","77","16"
"ALISON","75","17"
"RACHEL","73","18"
"TANYA","72","19"
"MEGAN","71","=20"
"NATASHA","71","=20"
"KIRSTY","70","22"
"NATALIE","68","23"
"RENEE","67","=24"
"SALLY","67","=24"
"SAMANTHA","67","=24"
"LAUREN","64","27"
"HAYLEY","63","=28"
"STACEY","63","=28"
"JOANNE","61","=30"
"MELANIE","61","=30"
"KAREN","57","32"
"KATHERINE","56","=33"
"VANESSA","56","=33"
"DONNA","54","35"
"EMILY","53","36"
"ANGELA","52","=37"
"CATHERINE","52","=37"
"LAURA","51","39"
"LOUISE","50","=40"
"NAOMI","50","=40"
"JODIE","49","=42"
"SHANNON","49","=42"
"ELIZABETH","47","=44"
"FIONA","47","=44"
"LEAH","47","=44"
"JENNIFER","46","47"
"ANNA","44","=48"
"KATHRYN","44","=48"
"BIANCA","43","=50"
"BROOKE","43","=50"
"OLIVIA","42","=52"
"TAMARA","42","=52"
"SARA","40","54"
"KERRY","39","=55"
"KIM","39","=55"
"LINDA","39","=55"
"CARLY","36","=58"
"RACHAEL","36","=58"
"SUSAN","36","=58"
"ANITA","35","=61"
"JADE","35","=61"
"ALICIA","34","63"
"KELLIE","33","64"
"JANE","32","=65"
"TAMMY","32","=65"
"ZOE","32","=65"
"CASSANDRA","31","=68"
"HEIDI","31","=68"
"KATRINA","31","=68"
"LEANNE","30","71"
"ALICE","29","72"
"KIMBERLEY","28","=73"
"MARIA","28","=73"
"SUZANNE","28","=73"
"CLAIRE","27","=76"
"HELEN","27","=76"
"ALANA","26","=78"
"ALEXANDRA","26","=78"
"KATIE","26","=78"
"RENAE","26","=78"
"TRACY","26","=78"
"SKYE","25","83"
"ERIN","24","=84"
"JULIE","24","=84"
"TRACEY","24","=84"
"VICTORIA","24","=84"
"JULIA","23","88"
"JACQUELINE","22","89"
"ANDREA","21","=90"
"SONIA","21","=90"
"TARA","21","=90"
"CHRISTIE","20","=93"
"HANNAH","20","=93"
"SANDRA","20","=93"
"STEPHANIE","20","=93"
"ANNE","19","=97"
"JOANNA","19","=97"
"NADIA","19","=97"
"NARELLE","19","=97"
"TANIA","19","=97"
"AMBER","18","=102"
"MARIE","18","=102"
"PAULA","18","=102"
"ROBYN","18","=102"
"TONI","18","=102"
"CAROLYN","17","=107"
"CHERIE","17","=107"
"DEBORAH","17","=107"
"GEORGINA","17","=107"
"JODI","17","=107"
"LUCY","17","=107"
"UNNAMED","17","=107"
"AMELIA","16","=114"
"CHANTAL","16","=114"
"COURTNEY","16","=114"
"ELLEN","16","=114"
"HEATHER","16","=114"
"JOSEPHINE","16","=114"
"PATRICIA","16","=114"
"SONYA","16","=114"
"AIMEE","15","=122"
"ALLISON","15","=122"
"CANDICE","15","=122"
"CAROLINE","15","=122"
"CHRISTINE","15","=122"
"MARY","15","=122"
"RUTH","15","=122"
"SHARON","15","=122"
"FELICITY","14","=130"
"JASMINE","14","=130"
"REBEKAH","14","=130"
"SHEREE","14","=130"
"SIMONE","14","=130"
"CARMEN","13","=135"
"KERRI","13","=135"
"MARGARET","13","=135"
"MONIQUE","13","=135"
"RHIANNON","13","=135"
"SHELLEY","13","=135"
"SOPHIE","13","=135"
"BRONWYN","12","=142"
"CARLA","12","=142"
"CASEY","12","=142"
"CASSIE","12","=142"
"CHANTELLE","12","=142"
"JAIME","12","=142"
"JANELLE","12","=142"
"KIMBERLY","12","=142"
"MANDY","12","=142"
"PENELOPE","12","=142"
"TINA","12","=142"
"AMIE","11","=153"
"ANN","11","=153"
"JASMIN","11","=153"
"KARINA","11","=153"
"KYM","11","=153"
"LUCINDA","11","=153"
"TAMMIE","11","=153"
"TARYN","11","=153"
"CARRIE","10","=161"
"CINDY","10","=161"
"DEBRA","10","=161"
"GEMMA","10","=161"
"GEORGIA","10","=161"
"HOLLY","10","=161"
"JOHANNA","10","=161"
"TERESA","10","=161"
"ADELE","9","=169"
"BETH","9","=169"
"CHARLENE","9","=169"
"JACLYN","9","=169"
"KATHLEEN","9","=169"
"KATHY","9","=169"
"KRISTIE","9","=169"
"LYNDA","9","=169"
"MARISA","9","=169"
"MELINDA","9","=169"
"NIKKI","9","=169"
"THI","9","=169"
"VERITY","9","=169"
"WENDY","9","=169"
"ABBY","8","=183"
"ALYSSA","8","=183"
"CATHRYN","8","=183"
"CHARMAINE","8","=183"
"CHRISTINA","8","=183"
"CLARE","8","=183"
"DEANNA","8","=183"
"DIANNE","8","=183"
"FRANCESCA","8","=183"
"GABRIELLE","8","=183"
"KERRIE","8","=183"
"LARA","8","=183"
"LEE","8","=183"
"LESLEY","8","=183"
"LOUISA","8","=183"
"MARISSA","8","=183"
"MIRANDA","8","=183"
"PAMELA","8","=183"
"PETA","8","=183"
"SAMARA","8","=183"
"VICKI","8","=183"
"ALANNA","7","=204"
"ANNE-MARIE","7","=204"
"APRIL","7","=204"
"BARBARA","7","=204"
"CARA","7","=204"
"CATHY","7","=204"
"CHARLOTTE","7","=204"
"CHERYL","7","=204"
"GAIL","7","=204"
"JAYNE","7","=204"
"JUSTINE","7","=204"
"KARLIE","7","=204"
"KRISTEN","7","=204"
"LANA","7","=204"
"LEILA","7","=204"
"LISA-MARIE","7","=204"
"MELODY","7","=204"
"MONICA","7","=204"
"NICOLLE","7","=204"
"PRUE","7","=204"
"ROXANNE","7","=204"
"SASCHA","7","=204"
"TESSA","7","=204"
"ANTONIA","6","=227"
"BONNIE","6","=227"
"BREE","6","=227"
"BRIDGET","6","=227"
"CHANTEL","6","=227"
"DANIELA","6","=227"
"DEANNE","6","=227"
"DENISE","6","=227"
"DIANA","6","=227"
"ELENI","6","=227"
"ERICA","6","=227"
"HALEY","6","=227"
"HELENA","6","=227"
"JANINE","6","=227"
"JILLIAN","6","=227"
"JO-ANNE","6","=227"
"KARYN","6","=227"
"KELLI","6","=227"
"KENDALL","6","=227"
"KERRYN","6","=227"
"KIRSTEN","6","=227"
"MARDI","6","=227"
"MEAGAN","6","=227"
"MICHAELA","6","=227"
"NICOLA","6","=227"
"ROCHELLE","6","=227"
"SALLY-ANNE","6","=227"
"SARAH-JANE","6","=227"
"SERENA","6","=227"
"SOPHIA","6","=227"
"TIFFANY","6","=227"
"YVETTE","6","=227"
"AMITY","5","=259"
"ANNETTE","5","=259"
"BETHANY","5","=259"
"CAROL","5","=259"
"CORINNE","5","=259"
"CYNTHIA","5","=259"
"DANIELLA","5","=259"
"DANNIELLE","5","=259"
"DEBBIE","5","=259"
"ELKE","5","=259"
"ELLA","5","=259"
"FRANCES","5","=259"
"GENEVIEVE","5","=259"
"INGRID","5","=259"
"IRENE","5","=259"
"JACINTA","5","=259"
"JASMYN","5","=259"
"JENNA","5","=259"
"JENNY","5","=259"
"JODY","5","=259"
"JUDITH","5","=259"
"KIRSTIE","5","=259"
"KRISTY-LEE","5","=259"
"LEA","5","=259"
"LEIGH","5","=259"
"MARCIA","5","=259"
"NADINE","5","=259"
"NICHOLE","5","=259"
"PHILIPPA","5","=259"
"RHIANNA","5","=259"
"SHARNI","5","=259"
"TERRI","5","=259"
"TRUDY","5","=259"
"VERONICA","5","=259"
"ALISHA","4","=293"
"AMII","4","=293"
"ANGELIQUE","4","=293"
"ANTONIETTA","4","=293"
"BONITA","4","=293"
"BRENDA","4","=293"
"BRIDIE","4","=293"
"BRIONY","4","=293"
"CAMILLA","4","=293"
"CARISSA","4","=293"
"CARMEL","4","=293"
"CHELSEA","4","=293"
"CHEREE","4","=293"
"CHRISTY","4","=293"
"CONNIE","4","=293"
"CORINNA","4","=293"
"CRISTY","4","=293"
"DANA","4","=293"
"DAVINA","4","=293"
"DAYNA","4","=293"
"DESIREE","4","=293"
"DESPINA","4","=293"
"DIANE","4","=293"
"EDWINA","4","=293"
"ELEANOR","4","=293"
"ELISE","4","=293"
"ELISSA","4","=293"
"EMMA-LEE","4","=293"
"ESTHER","4","=293"
"FILOMENA","4","=293"
"FLEUR","4","=293"
"GIANNA","4","=293"
"GLORIA","4","=293"
"JACQUELYN","4","=293"
"JAMIE","4","=293"
"JUDY","4","=293"
"KARLY","4","=293"
"KRISTI","4","=293"
"LARISSA","4","=293"
"LEEANNE","4","=293"
"LOREN","4","=293"
"MEEGAN","4","=293"
"MICHELE","4","=293"
"PETRA","4","=293"
"PRUDENCE","4","=293"
"REGINA","4","=293"
"ROSALIE","4","=293"
"ROSEMARY","4","=293"
"ROWENA","4","=293"
"SANDY","4","=293"
"SHAE","4","=293"
"SHARNA","4","=293"
"SHARYN","4","=293"
"SHONA","4","=293"
"SYLVIA","4","=293"
"THERESA","4","=293"
"TRISHA","4","=293"
"VIRGINIA","4","=293"
"ALEISHA","3","=351"
"ALYSHA","3","=351"
"AMI","3","=351"
"ANTHEA","3","=351"
"ASHLEY","3","=351"
"ASTRID","3","=351"
"BECKY","3","=351"
"BERNADETTE","3","=351"
"BETTINA","3","=351"
