Given Name,Amount,Position
"JOHN","611","1"
"ROBERT","546","2"
"PETER","494","3"
"DAVID","308","4"
"BRIAN","237","=5"
"GRAHAM","237","=5"
"TREVOR","227","7"
"MICHAEL","192","8"
"BARRY","178","9"
"IAN","175","10"
"RICHARD","174","11"
"GEOFFREY","167","12"
"WILLIAM","153","13"
"KEVIN","143","14"
"ANTHONY","133","15"
"RONALD","125","16"
"MALCOLM","123","17"
"RAYMOND","121","18"
"CHRISTOPHER","119","19"
"DENNIS","116","20"
"COLIN","109","=21"
"JAMES","109","=21"
"KENNETH","103","23"
"ROGER","99","24"
"ALAN","85","25"
"ALLAN","84","26"
"RODNEY","83","27"
"WAYNE","78","28"
"JEFFREY","75","29"
"DONALD","74","30"
"PAUL","72","31"
"GARY","66","32"
"DOUGLAS","64","33"
"PHILIP","61","34"
"BRUCE","60","35"
"TERENCE","55","36"
"DEAN","52","=37"
"DESMOND","52","=37"
"DARRYL","51","39"
"PHILLIP","50","40"
"ANDREW","48","41"
"NEVILLE","45","42"
"MAXWELL","43","=43"
"TERRY","43","=43"
"THOMAS","43","=43"
"GREGORY","42","=46"
"LESLIE","42","=46"
"GRAEME","41","48"
"DARYL","40","49"
"KEITH","37","=50"
"LEONARD","37","=50"
"NEIL","37","=50"
"ADRIAN","36","=53"
"GARRY","36","=53"
"BRENTON","34","55"
"EDWARD","32","56"
"ROSS","31","=57"
"RUSSELL","31","=57"
"LEON","30","59"
"STEPHEN","29","60"
"GORDON","28","=61"
"ROBIN","28","=61"
"GEORGE","27","=63"
"NOEL","27","=63"
"DENIS","26","=65"
"ERIC","26","=65"
"MURRAY","26","=65"
"UNNAMED","26","=65"
"KYM","25","69"
"WARREN","23","70"
"FREDERICK","22","=71"
"NORMAN","22","=71"
"ALLEN","21","=73"
"PATRICK","21","=73"
"ARTHUR","20","=75"
"FRANCIS","20","=75"
"CHARLES","19","=77"
"LINDSAY","19","=77"
"MERVYN","18","79"
"GLEN","17","=80"
"LAWRENCE","17","=80"
"REX","17","=80"
"IVAN","16","=83"
"MARK","16","=83"
"MAURICE","16","=83"
"REGINALD","16","=83"
"STANLEY","16","=83"
"GERALD","15","=88"
"TIMOTHY","15","=88"
"DEANE","14","=90"
