Given Name,Amount,Position
"JACK","176","1"
"RILEY","155","2"
"WILLIAM","152","3"
"LACHLAN","141","=4"
"OLIVER","141","=4"
"THOMAS","138","6"
"JOSHUA","137","7"
"JAMES","136","8"
"LIAM","118","9"
"MAX","108","10"
"LUCAS","106","11"
"COOPER","104","12"
"ETHAN","102","13"
"NOAH","101","14"
"TYLER","97","15"
"SAMUEL","94","16"
"CHARLIE","90","17"
"ALEXANDER","85","18"
"JACOB","81","=19"
"MITCHELL","81","=19"
"JACKSON","76","21"
"OSCAR","68","22"
"JORDAN","67","23"
"HARRY","66","24"
"ANGUS","65","=25"
"BLAKE","65","=25"
"DANIEL","65","=25"
"CONNOR","63","28"
"DYLAN","62","29"
"ISAAC","61","30"
"JAKE","60","=31"
"JAYDEN","60","=31"
"LUKE","60","=31"
"CAMERON","57","=34"
"HAMISH","57","=34"
"LEVI","57","=34"
"RYAN","57","=34"
"BENJAMIN","56","=38"
"HARRISON","56","=38"
"HENRY","54","40"
"LOGAN","51","=41"
"SEBASTIAN","51","=41"
"TYSON","51","=41"
"MICHAEL","50","44"
"AIDEN","49","=45"
"BAILEY","49","=45"
"ARCHIE","47","=47"
"MATTHEW","47","=47"
"MASON","45","=49"
"SETH","45","=49"
"HUDSON","41","=51"
"NICHOLAS","41","=51"
"XAVIER","40","53"
"ASHTON","39","54"
"HUNTER","38","55"
"JETT","37","56"
"CALEB","36","=57"
"CALLUM","36","=57"
"CODY","36","=57"
"RYDER","36","=57"
"LUCA","35","=61"
"ZACHARY","35","=61"
"BRODIE","34","=63"
"DECLAN","34","=63"
"ELIJAH","34","=63"
"JOSEPH","34","=63"
"NATE","34","=63"
"EDWARD","33","=68"
"FINN","33","=68"
"JAXON","33","=68"
"ALEX","32","71"
"JOEL","31","=72"
"KAI","31","=72"
"PATRICK","31","=72"
"HAYDEN","30","=75"
"JESSE","30","=75"
"OWEN","30","=75"
"NATHAN","28","=78"
"TOBY","28","=78"
"AIDAN","27","=80"
"ANTHONY","27","=80"
"CHARLES","27","=80"
"ELI","27","=80"
"HUGO","26","84"
"PHOENIX","25","85"
"AUSTIN","24","=86"
"GEORGE","24","=86"
"ZAC","24","=86"
"BROCK","23","=89"
"JAI","23","=89"
"KOBE","23","=89"
"PETER","23","=89"
"ANDREW","22","=93"
"ARCHER","22","=93"
"JASPER","22","=93"
"MARCUS","22","=93"
"CHRISTOPHER","21","97"
"ADAM","20","=98"
"JAY","20","=98"
"ADEN","19","=100"
"BRAYDEN","19","=100"
"DARCY","19","=100"
"LINCOLN","19","=100"
"MAXWELL","19","=100"
"RHYS","19","=100"
"BEAU","18","=106"
"CHRISTIAN","18","=106"
"COHEN","18","=106"
"EVAN","18","=106"
"FLYNN","18","=106"
"JOHN","18","=106"
"SEAN","18","=106"
"JASON","17","=113"
"JONAH","17","=113"
"KADE","17","=113"
"KANE","17","=113"
"SAM","17","=113"
"WILL","17","=113"
"BRANDON","16","=119"
"GABRIEL","16","=119"
"JAMIE","16","=119"
"LOUIS","16","=119"
"ROBERT","16","=119"
"AARON","15","=124"
"LUKAS","15","=124"
"NATHANIEL","15","=124"
"TAJ","15","=124"
"ANTONIO","14","=128"
"BRADLEY","14","=128"
"BRODY","14","=128"
"CHASE","14","=128"
"CURTIS","14","=128"
"DEAN","14","=128"
"FELIX","14","=128"
"HARLEY","14","=128"
"JENSEN","14","=128"
"JONATHAN","14","=128"
"ASHER","13","=138"
"AXEL","13","=138"
"DAVID","13","=138"
"ISAIAH","13","=138"
"JED","13","=138"
"KADEN","13","=138"
"KOBY","13","=138"
"BEN","12","=145"
"BRYCE","12","=145"
"DOMINIC","12","=145"
"LEO","12","=145"
"TYE","12","=145"
"ZACH","12","=145"
"ZANE","12","=145"
"BILLY","11","=152"
"CALLAN","11","=152"
"CARTER","11","=152"
"ELLIOT","11","=152"
"JOSH","11","=152"
"KOBI","11","=152"
"MARLEY","11","=152"
"TOM","11","=152"
"ZACK","11","=152"
"CAMPBELL","10","=161"
"DEXTER","10","=161"
"EZEKIEL","10","=161"
"HARPER","10","=161"
"HEATH","10","=161"
"HUGH","10","=161"
"KYLE","10","=161"
"LEON","10","=161"
"LEWIS","10","=161"
"MICAH","10","=161"
"MUHAMMAD","10","=161"
"MYLES","10","=161"
"NED","10","=161"
"RYLAN","10","=161"
"ALI","9","=175"
"ARI","9","=175"
"ASTON","9","=175"
"COBY","9","=175"
"COREY","9","=175"
"EMMANUEL","9","=175"
"HARVEY","9","=175"
"KEVIN","9","=175"
"LOCHLAN","9","=175"
"MARK","9","=175"
"ORLANDO","9","=175"
"RORY","9","=175"
"SCOTT","9","=175"
"TATE","9","=175"
"TYRONE","9","=175"
"ZAVIER","9","=175"
"ASHLEY","8","=191"
"FLETCHER","8","=191"
"IZAAK","8","=191"
"JAIDEN","8","=191"
"JET","8","=191"
"JUDE","8","=191"
"JUSTIN","8","=191"
"MARCO","8","=191"
"SHAUN","8","=191"
"SOLOMON","8","=191"
"SONNY","8","=191"
"TIMOTHY","8","=191"
"TRISTAN","8","=191"
"VINCENT","8","=191"
"WYATT","8","=191"
"ANDY","7","=206"
"AYDEN","7","=206"
"BRENDAN","7","=206"
"CADEN","7","=206"
"DANTE","7","=206"
"EDDIE","7","=206"
"FINLAY","7","=206"
"FRASER","7","=206"
"FYNN","7","=206"
"JEDD","7","=206"
"JEREMY","7","=206"
"JOE","7","=206"
"KAIDEN","7","=206"
"KYE","7","=206"
"LEONARDO","7","=206"
"LUKA","7","=206"
"MILES","7","=206"
"NASH","7","=206"
"REUBEN","7","=206"
"ROCCO","7","=206"
"ROWAN","7","=206"
"SIMON","7","=206"
"SPENCER","7","=206"
"TRAVIS","7","=206"
"TY","7","=206"
"ADRIAN","6","=231"
"ANGELO","6","=231"
"BLAIR","6","=231"
"BODHI","6","=231"
"BRIAN","6","=231"
"BYRON","6","=231"
"DEKLAN","6","=231"
"DION","6","=231"
"DOMENIC","6","=231"
"EAMON","6","=231"
"FINLEY","6","=231"
"JAKOB","6","=231"
"JARVIS","6","=231"
"JETHRO","6","=231"
"JOEY","6","=231"
"JOSIAH","6","=231"
"JUDD","6","=231"
"JULIAN","6","=231"
"JYE","6","=231"
"KAELAN","6","=231"
"KRISTIAN","6","=231"
"NICOLAS","6","=231"
"RUBEN","6","=231"
"TOMMY","6","=231"
"ZAK","6","=231"
"ZANDER","6","=231"
"ALFRED","5","=257"
"ANDREAS","5","=257"
