Given Name,Amount,Position
"JASON","493","1"
"DAVID","415","2"
"ANDREW","388","3"
"PAUL","367","4"
"MICHAEL","357","5"
"MARK","322","6"
"MATTHEW","321","7"
"SHANE","251","8"
"CHRISTOPHER","241","9"
"DARREN","237","10"
"SCOTT","211","11"
"SIMON","208","12"
"PETER","201","13"
"CRAIG","195","14"
"ANTHONY","192","15"
"ADAM","177","16"
"BENJAMIN","171","=17"
"ROBERT","171","=17"
"DANIEL","167","19"
"JOHN","164","20"
"STEVEN","159","=21"
"TIMOTHY","159","=21"
"STEPHEN","139","23"
"BRETT","138","24"
"JAMIE","134","25"
"JAMES","130","26"
"RICHARD","128","27"
"JUSTIN","127","28"
"UNNAMED","125","29"
"DAMIEN","123","30"
"NICHOLAS","115","31"
"TROY","95","32"
"GREGORY","91","33"
"BRENTON","88","34"
"ADRIAN","81","35"
"SEAN","78","36"
"WAYNE","74","37"
"GAVIN","60","38"
"ASHLEY","59","39"
"BRADLEY","58","40"
"NIGEL","54","=41"
"PHILLIP","54","=41"
"IAN","53","=43"
"KYM","53","=43"
"MATHEW","52","45"
"GRANT","51","=46"
"MARTIN","51","=46"
"SAMUEL","51","=46"
"STUART","51","=46"
"NATHAN","49","50"
"SHAUN","46","51"
"THOMAS","45","52"
"COREY","42","53"
"AARON","40","=54"
"JEREMY","40","=54"
"DAMIAN","38","=56"
"WILLIAM","38","=56"
"KEVIN","37","=58"
"PHILIP","37","=58"
"GARY","36","60"
"JEFFREY","35","61"
"GLENN","34","=62"
"TODD","34","=62"
"BRIAN","33","=64"
"TREVOR","33","=64"
"DEAN","32","=66"
"DEREK","32","=66"
"GEORGE","32","=66"
"CHRISTIAN","29","=69"
"GLEN","29","=69"
"MARCUS","29","=69"
"PATRICK","29","=69"
"MARC","28","=73"
"WARREN","28","=73"
"ALEXANDER","27","=75"
"BARRY","27","=75"
"COLIN","27","=75"
"LUKE","26","=78"
"RUSSELL","26","=78"
"DARRYL","25","=80"
"HEATH","25","=80"
"LEE","25","=80"
"RAYMOND","25","=80"
"TONY","25","=80"
"BRUCE","24","=85"
"JARROD","24","=85"
"MICHEAL","24","=85"
"GEOFFREY","23","=88"
"JONATHON","23","=88"
"JOSEPH","23","=88"
"ANTONIO","22","=91"
"CLINTON","22","=91"
"LACHLAN","22","=91"
"RICKY","22","=91"
"JONATHAN","21","=95"
"JOSHUA","21","=95"
"ALLAN","20","=97"
"DALE","20","=97"
"GIUSEPPE","20","=97"
"GRAHAM","20","=97"
"KENNETH","20","=97"
"NEIL","20","=97"
"TRAVIS","20","=97"
"ALAN","19","=104"
"DANNY","19","=104"
"EDWARD","19","=104"
"LEIGH","19","=104"
"ROGER","19","=104"
"DARYL","18","=109"
"DOUGLAS","18","=109"
"JULIAN","18","=109"
"KARL","18","=109"
"RODNEY","18","=109"
"TERRY","18","=109"
"DION","16","=115"
"DUANE","16","=115"
"SHAYNE","16","=115"
"CAMERON","15","=118"
"DARRIN","15","=118"
"DIMITRIOS","15","=118"
"DUNCAN","15","=118"
"RONALD","15","=118"
"GRAEME","14","=123"
"HAMISH","14","=123"
"MALCOLM","14","=123"
"SHAWN","14","=123"
"FRANCESCO","13","=127"
"ROBERTO","13","=127"
"VINCENZO","13","=127"
"BRENDAN","12","=130"
"DOMENICO","12","=130"
"DWAYNE","12","=130"
"MARIO","12","=130"
"ROBIN","12","=130"
"STEWART","12","=130"
"TOBY","12","=130"
"BEN","11","=137"
"HAYDN","11","=137"
"JAY","11","=137"
"KEITH","11","=137"
"SHANNON","11","=137"
"ANTON","10","=142"
"CHARLES","10","=142"
"DARRYN","10","=142"
"GIOVANNI","10","=142"
"HAYDEN","10","=142"
"KINGSLEY","10","=142"
"LYNDON","10","=142"
"PANAGIOTIS","10","=142"
"RANDALL","10","=142"
"RYAN","10","=142"
"TRENT","10","=142"
"ANTONY","9","=153"
"BRYAN","9","=153"
"CHAD","9","=153"
"DAVIDE","9","=153"
"DONALD","9","=153"
"IVAN","9","=153"
"LEON","9","=153"
