Given Name,Amount,Position
"PETER","625","1"
"DAVID","574","2"
"MICHAEL","421","3"
"JOHN","385","4"
"MARK","383","5"
"ROBERT","295","6"
"STEPHEN","275","7"
"GREGORY","261","8"
"ANDREW","245","9"
"PAUL","230","10"
"ANTHONY","210","11"
"IAN","209","12"
"CHRISTOPHER","208","13"
"KYM","179","14"
"STEVEN","172","15"
"TREVOR","170","16"
"WAYNE","136","17"
"RICHARD","134","18"
"KEVIN","114","19"
"JAMES","111","20"
"GRAHAM","110","21"
"BRIAN","109","22"
"PHILIP","107","23"
"GEOFFREY","101","24"
"GARY","100","25"
"TIMOTHY","99","26"
"JEFFREY","94","=27"
"PHILLIP","94","=27"
"BRENTON","93","29"
"CRAIG","85","30"
"SIMON","84","31"
"WILLIAM","81","32"
"GRANT","80","33"
"BARRY","76","34"
"NEIL","68","35"
"UNNAMED","65","36"
"MALCOLM","63","=37"
"SHANE","63","=37"
"BRUCE","61","39"
"KENNETH","57","40"
"COLIN","56","=41"
"NEVILLE","56","=41"
"NICHOLAS","56","=41"
"GARRY","55","=44"
"RAYMOND","55","=44"
"ALLAN","52","=46"
"DONALD","52","=46"
"GEORGE","51","48"
"ROGER","50","49"
"RODNEY","49","50"
"ALAN","48","=51"
"DEAN","48","=51"
"RONALD","48","=51"
"TERRY","45","54"
"MARTIN","44","55"
"ANTONIO","42","=56"
"GRAEME","42","=56"
"DARYL","41","58"
"ADRIAN","40","=59"
"GAVIN","40","=59"
"THOMAS","39","61"
"ROBIN","37","62"
"GLENN","36","63"
"ASHLEY","35","=64"
"SCOTT","35","=64"
"DARRYL","33","66"
"KEITH","32","67"
"RUSSELL","31","68"
"GIUSEPPE","28","69"
"GLEN","27","=70"
"TONY","27","=70"
"DENNIS","26","=72"
"DOUGLAS","26","=72"
"FRANK","26","=72"
"ERIC","24","75"
"BRETT","23","=76"
"ROBERTO","23","=76"
"DANIEL","22","=78"
"LESLIE","22","=78"
"NOEL","22","=78"
"DEREK","21","=81"
"LINDSAY","21","=81"
"CHARLES","20","=83"
"LEON","20","=83"
"MATTHEW","20","=83"
"MURRAY","20","=83"
"JOSEPH","19","87"
"BRADLEY","18","=88"
"EDWARD","18","=88"
"LEIGH","18","=88"
"STUART","18","=88"
"FRANCESCO","17","=92"
"RICKY","17","=92"
"GORDON","16","=94"
"MARIO","16","=94"
"VICTOR","16","=94"
"WARREN","16","=94"
"BRYAN","15","=98"
"DALE","15","=98"
"DANNY","15","=98"
"FRANCIS","15","=98"
"GIOVANNI","15","=98"
"GUY","15","=98"
"KINGSLEY","15","=98"
"NIGEL","15","=98"
"DOMENICO","14","=106"
"GRANTLEY","14","=106"
"KELVIN","14","=106"
"LEONARD","14","=106"
"MARC","14","=106"
"PATRICK","13","=111"
"RALPH","13","=111"
"ROSS","13","=111"
"TERENCE","13","=111"
"ALEXANDER","12","=115"
"ALLEN","12","=115"
"BRONTE","12","=115"
"CLAUDIO","12","=115"
"ROCCO","12","=115"
"TERRENCE","12","=115"
"ARTHUR","11","=121"
"DUNCAN","11","=121"
"JEFFERY","11","=121"
"MICHEAL","11","=121"
"MICHELE","11","=121"
"ANGELO","10","=126"
"ERNEST","10","=126"
"FRANCO","10","=126"
"FREDERICK","10","=126"
"ROY","10","=126"
"SHAUN","10","=126"
"VINCENZO","10","=126"
"CARLO","9","=133"
"GERALD","9","=133"
"HARRY","9","=133"
"JAN","9","=133"
"JIM","9","=133"
"JONATHAN","9","=133"
"KERRY","9","=133"
"LANCE","9","=133"
"MAXWELL","9","=133"
"WALTER","9","=133"
"BRENDAN","8","=143"
"CLINTON","8","=143"
"DESMOND","8","=143"
"HENRY","8","=143"
"KIM","8","=143"
"LAWRENCE","8","=143"
"MARCUS","8","=143"
"SALVATORE","8","=143"
"STEWART","8","=143"
"ALDO","7","=152"
"ANDREAS","7","=152"
"CLAYTON","7","=152"
"DAMIAN","7","=152"
"DENIS","7","=152"
"DIMITRIOS","7","=152"
"HAROLD","7","=152"
"JUSTIN","7","=152"
"LEE","7","=152"
"LIONEL","7","=152"
"NICOLA","7","=152"
"NORMAN","7","=152"
"SAMUEL","7","=152"
"ALBERT","6","=165"
"ANTONY","6","=165"
"BERNARD","6","=165"
"EDWIN","6","=165"
"ENRICO","6","=165"
"FILIPPO","6","=165"
"GINO","6","=165"
"IVAN","6","=165"
"KARL","6","=165"
"LARRY","6","=165"
"LESTER","6","=165"
"MAURICE","6","=165"
"NEALE","6","=165"
"NICK","6","=165"
"OWEN","6","=165"
"PAOLO","6","=165"
"PIETRO","6","=165"
"REX","6","=165"
"RODERICK","6","=165"
"RODGER","6","=165"
"SEAN","6","=165"
"STANLEY","6","=165"
"STEVE","6","=165"
"TERRANCE","6","=165"
"ALFRED","5","=189"
"ATHANASIOS","5","=189"
"BLAIR","5","=189"
"CARL","5","=189"
"CARMINE","5","=189"
"CHRIS","5","=189"
"CHRISTOS","5","=189"
"CLIVE","5","=189"
"COSIMO","5","=189"
"ELIAS","5","=189"
"GARTH","5","=189"
"GIORGIO","5","=189"
"JEREMY","5","=189"
"JOHANNES","5","=189"
"JONATHON","5","=189"
"JULIAN","5","=189"
"KENT","5","=189"
"LAURENCE","5","=189"
"LUIGI","5","=189"
"MARCO","5","=189"
"MERVYN","5","=189"
"PIERRE","5","=189"
"RANDY","5","=189"
"ROLAND","5","=189"
"RORY","5","=189"
"SERGIO","5","=189"
"SIDNEY","5","=189"
"STAVROS","5","=189"
"STEFANO","5","=189"
"STEVAN","5","=189"
"VINCENT","5","=189"
"ANDREA","4","=220"
"ANGUS","4","=220"
"ANTON","4","=220"
"BENJAMIN","4","=220"
"BEVAN","4","=220"
"BILL","4","=220"
"BRUNO","4","=220"
"CLIFFORD","4","=220"
"CONSTANTINOS","4","=220"
"GEORGIOS","4","=220"
"GERARD","4","=220"
"GIANNI","4","=220"
"GIUSEPPI","4","=220"
"GRAHAME","4","=220"
"HANS","4","=220"
"HARVEY","4","=220"
"HELMUT","4","=220"
"HOWARD","4","=220"
"HUGH","4","=220"
"IAIN","4","=220"
"KONSTANTINOS","4","=220"
"KURT","4","=220"
"LACHLAN","4","=220"
"LINCOLN","4","=220"
"LUCIANO","4","=220"
"LUKE","4","=220"
"LYELL","4","=220"
"MATHEW","4","=220"
"MAURIZIO","4","=220"
"MILTON","4","=220"
"MITCHELL","4","=220"
"MOSTYN","4","=220"
"NICKOLAS","4","=220"
"PANAGIOTIS","4","=220"
"PASQUALE","4","=220"
"PERRY","4","=220"
"RANDALL","4","=220"
"REGINALD","4","=220"
"RICKIE","4","=220"
"ROLF","4","=220"
"SHAYNE","4","=220"
"STEFAN","4","=220"
"VAUGHAN","4","=220"
"WARWICK","4","=220"
"ADRIANO","3","=264"
"ALEC","3","=264"
"ANASTASIOS","3","=264"
"ANTONINO","3","=264"
"ARMANDO","3","=264"
"BENITO","3","=264"
"BERND","3","=264"
"BORIS","3","=264"
"BRENDON","3","=264"
"BRENT","3","=264"
"BYRON","3","=264"
"CON","3","=264"
"CONO","3","=264"
"DAMIEN","3","=264"
"DARRELL","3","=264"
"DAVID","3","=264"
"DAVIDE","3","=264"
"DEBRA","3","=264"
"DIETER","3","=264"
"DOMINIC","3","=264"
"EMILIO","3","=264"
"EUGENE","3","=264"
"EVAN","3","=264"
"FRED","3","=264"
"GIULIO","3","=264"
"GLYN","3","=264"
"GRANTLY","3","=264"
"GREGG","3","=264"
"HENRYK","3","=264"
"HERBERT","3","=264"
"ILARIO","3","=264"
"JAMIE","3","=264"
"JON","3","=264"
"JOZEF","3","=264"
"KIERAN","3","=264"
"KLAUS","3","=264"
"LEO","3","=264"
"LESLEY","3","=264"
"LOUIS","3","=264"
"LYNDON","3","=264"
"LYNTON","3","=264"
"MANUEL","3","=264"
"MARTYN","3","=264"
"MAX","3","=264"
