Given Name,Amount,Position
"DAVID","631","1"
"MARK","456","2"
"ANDREW","452","3"
"MICHAEL","451","4"
"PETER","440","5"
"PAUL","392","6"
"JOHN","308","7"
"ROBERT","273","8"
"STEPHEN","245","9"
"STEVEN","238","10"
"UNNAMED","229","11"
"DARREN","227","12"
"ANTHONY","213","13"
"CRAIG","207","14"
"CHRISTOPHER","180","15"
"RICHARD","179","16"
"GREGORY","154","17"
"UNNAMED","142","18"
"WAYNE","137","19"
"IAN","122","20"
"JAMES","118","21"
"SHANE","117","22"
"BRENTON","111","23"
"SCOTT","110","24"
"SIMON","99","25"
"TIMOTHY","97","26"
"GARY","91","27"
"TREVOR","85","28"
"BRIAN","79","=29"
"PHILIP","79","=29"
"GRANT","74","31"
"JEFFREY","73","32"
"BRETT","72","=33"
"KYM","72","=33"
"PHILLIP","65","35"
"KEVIN","64","36"
"NICHOLAS","62","37"
"GAVIN","61","38"
"ANTONIO","60","=39"
"GEOFFREY","60","=39"
"WILLIAM","60","=39"
"MATTHEW","59","42"
"DARRYL","58","43"
"ADRIAN","56","44"
"GRAHAM","54","=45"
"MARTIN","54","=45"
"DEAN","52","47"
"COLIN","49","=48"
"ROGER","49","=48"
"THOMAS","48","50"
"BARRY","47","=51"
"SHAUN","47","=51"
"GEORGE","43","=53"
"STUART","43","=53"
"DANIEL","41","55"
"NEIL","40","=56"
"RAYMOND","40","=56"
"DARYL","39","58"
"GIUSEPPE","38","59"
"ALAN","37","60"
"RONALD","36","61"
"MALCOLM","35","=62"
"MICHEAL","35","=62"
"KENNETH","34","64"
"BRUCE","33","=65"
"JOSEPH","33","=65"
"NIGEL","33","=65"
"GARRY","32","68"
"DALE","31","=69"
"GLENN","31","=69"
"BRADLEY","29","=71"
"RICKY","29","=71"
"ALEXANDER","28","=73"
"TONY","28","=73"
"DONALD","27","=75"
"DOUGLAS","27","=75"
"ADAM","26","=77"
"JAMIE","26","=77"
"RODNEY","26","=77"
"SEAN","24","=80"
"TERRY","24","=80"
"ROBERTO","23","=82"
"WARREN","23","=82"
"GLEN","22","84"
"ANGELO","21","=85"
"FRANCESCO","21","=85"
"FRANK","21","=85"
"GIOVANNI","21","=85"
"GRAEME","21","=85"
"ANTONY","20","=90"
"DAMIAN","20","=90"
"DOMENICO","20","=90"
"JASON","19","=93"
"JONATHAN","19","=93"
"KEITH","19","=93"
"MARIO","19","=93"
"RUSSELL","19","=93"
"ALLEN","18","98"
"ALLAN","17","=99"
"BRYAN","17","=99"
"DIMITRIOS","17","=99"
"GORDON","17","=99"
"JUSTIN","17","=99"
"MICHAEL","17","=99"
"NEVILLE","17","=99"
"PASQUALE","17","=99"
"ROBIN","17","=99"
"DEREK","16","=108"
"DUNCAN","16","=108"
"PATRICK","16","=108"
"VINCENZO","16","=108"
"KAREN","15","=112"
"LEON","15","=112"
"PANAGIOTIS","15","=112"
"VINCENT","15","=112"
"DESMOND","14","116"
"FRANCO","13","=117"
"LEIGH","13","=117"
"MARCO","13","=117"
"PIETRO","13","=117"
"ROCCO","13","=117"
"TERENCE","13","=117"
"BENJAMIN","12","=123"
"DAVID","12","=123"
"DENNIS","12","=123"
"JOHN","12","=123"
"ROSS","12","=123"
"SHAYNE","12","=123"
"STEWART","12","=123"
