Given Name,Amount,Position
"MARGARET","331","1"
"CHRISTINE","294","2"
"HELEN","250","3"
"JUDITH","198","4"
"SUSAN","193","5"
"LYNETTE","186","6"
"DIANNE","184","7"
"JENNIFER","183","8"
"PATRICIA","170","9"
"SANDRA","167","10"
"ELIZABETH","150","11"
"PAMELA","142","12"
"HEATHER","133","13"
"LORRAINE","132","14"
"BARBARA","124","15"
"MARY","118","16"
"JANET","111","17"
"BEVERLEY","108","18"
"MARILYN","104","19"
"JILLIAN","101","20"
"SHIRLEY","99","21"
"JULIE","98","22"
"ROSEMARY","92","23"
"CHERYL","89","24"
"JANICE","86","=25"
"WENDY","86","=25"
"ANNE","82","=27"
"RAELENE","82","=27"
"CAROL","73","29"
"ROBYN","69","30"
"SUZANNE","67","31"
"CAROLYN","66","=32"
"KATHLEEN","66","=32"
"PAULINE","64","34"
"ANN","62","35"
"COLLEEN","59","36"
"DIANE","57","37"
"DENISE","51","38"
"JOAN","48","39"
"BEVERLY","47","40"
"KAYE","45","41"
"ANNETTE","44","42"
"LESLEY","43","=43"
"MAUREEN","43","=43"
"ELAINE","41","45"
"SUSANNE","40","46"
"JOSEPHINE","39","=47"
"MAXINE","39","=47"
"MARIE","38","49"
"CYNTHIA","36","=50"
"KATHRYN","36","=50"
"KAY","35","=52"
"RHONDA","35","=52"
"VALERIE","35","=52"
"DOROTHY","34","=55"
"GLORIA","34","=55"
"RUTH","34","=55"
"YVONNE","34","=55"
"JEANETTE","32","=59"
"ROSLYN","32","=59"
"KAREN","31","=61"
"LEONIE","31","=61"
"BETTY","30","63"
"KAYLENE","29","=64"
"MARLENE","29","=64"
"GAIL","27","66"
"DAWN","26","=67"
"MEREDITH","26","=67"
"CATHERINE","25","=69"
"FRANCES","25","=69"
"JANINE","25","=69"
"JUNE","25","=69"
"CARMEL","24","=73"
"GLENYS","24","=73"
"VICKI","24","=73"
"JANE","23","76"
"VERONICA","22","77"
"LOIS","21","=78"
"VIRGINIA","21","=78"
"BRENDA","20","=80"
"SHARYN","20","=80"
"CLAIRE","19","=82"
"ERICA","19","=82"
"PENELOPE","19","=82"
"ROSALIE","19","=82"
"DIANA","18","=86"
"MARION","18","=86"
"VIVIENNE","18","=86"
"FAY","17","=89"
"FAYE","17","=89"
"JOYLEEN","17","=89"
"ALISON","16","=92"
"SHARON","16","=92"
"BRONWYN","15","=94"
"GERALDINE","15","=94"
"GLENDA","15","=94"
"IRENE","15","=94"
"JACQUELINE","15","=94"
"JOYLENE","15","=94"
"KAYLEEN","15","=94"
"MARIA","15","=94"
"NANCY","15","=94"
"CORALIE","14","=103"
"GILLIAN","14","=103"
"JANIS","14","=103"
"JOY","14","=103"
"LINDA","14","=103"
"RAYLENE","14","=103"
"ROSSLYN","14","=103"
"JANETTE","13","=110"
"JEAN","13","=110"
"KERRY","13","=110"
"JILL","12","=113"
"MARJORIE","12","=113"
"MERILYN","12","=113"
"UNNAMED","12","=113"
"DAPHNE","11","=117"
"EVELYN","11","=117"
"JAN","11","=117"
"JUDY","11","=117"
"LYNNETTE","11","=117"
"MERRILYN","11","=117"
"PAULA","11","=117"
"ANGELA","10","=124"
"CATHRYN","10","=124"
"CHRISTINA","10","=124"
"ELLEN","10","=124"
"MARCIA","10","=124"
"MAVIS","10","=124"
"MICHELE","10","=124"
"DEIRDRE","9","=131"
"GAYNOR","9","=131"
"JOYCE","9","=131"
"LOUISE","9","=131"
"MONICA","9","=131"
"PEGGY","9","=131"
"PRUDENCE","9","=131"
"ROSALIND","9","=131"
"SALLY","9","=131"
"ANITA","8","=140"
"BERNADETTE","8","=140"
"CHARMAINE","8","=140"
"DEBORAH","8","=140"
"EILEEN","8","=140"
"GEORGINA","8","=140"
"NOLA","8","=140"
"RAELEEN","8","=140"
"RONDA","8","=140"
"ADRIENNE","7","=149"
"ANDREA","7","=149"
"BERYL","7","=149"
"GAYE","7","=149"
"JOANNE","7","=149"
"KATHERINE","7","=149"
"MARALYN","7","=149"
"MIGNON","7","=149"
"NATALIE","7","=149"
"PHYLLIS","7","=149"
"TERESA","7","=149"
"THELMA","7","=149"
"DEIDRE","6","=161"
"GLADYS","6","=161"
