Given Name,Amount,Position
"CHARLOTTE","171","1"
"AVA","125","2"
"EMILY","111","3"
"RUBY","108","4"
"GRACE","106","5"
"SOPHIE","104","6"
"ISABELLA","103","7"
"CHLOE","101","8"
"AMELIA","97","9"
"MIA","94","10"
"OLIVIA","92","11"
"ELLA","88","12"
"SIENNA","80","13"
"LUCY","70","14"
"EMMA","67","15"
"SCARLETT","65","16"
"ISLA","63","17"
"MATILDA","62","18"
"LILY","61","19"
"ZOE","58","20"
"EVIE","54","21"
"LAYLA","53","=22"
"SOPHIA","53","=22"
"WILLOW","53","=22"
"ZARA","53","=22"
"IMOGEN","52","26"
"HARPER","51","27"
"HANNAH","49","28"
"SUMMER","48","29"
"GEORGIA","45","30"
"MADDISON","44","31"
"IVY","43","32"
"CHELSEA","42","33"
"ALEXIS","41","=34"
"SAVANNAH","41","=34"
"JASMINE","40","=36"
"JESSICA","40","=36"
"ISABELLE","39","38"
"ABIGAIL","36","=39"
"EVA","36","=39"
"VIOLET","36","=39"
"MACKENZIE","35","=42"
"MADISON","35","=42"
"ELIZA","34","=44"
"EVELYN","34","=44"
"ALICE","32","=46"
"MILA","32","=46"
"POPPY","32","=46"
"ALYSSA","31","=49"
"AUDREY","31","=49"
"LILLY","30","=51"
"STELLA","30","=51"
"ARIA","29","=53"
"BELLA","29","=53"
"HOLLY","29","=53"
"PHOEBE","28","=56"
"SOFIA","28","=56"
"TAHLIA","28","=56"
"ELSIE","27","=59"
"HAYLEY","27","=59"
"JADE","27","=59"
"MAYA","26","=62"
"SARAH","26","=62"
"ELOISE","25","=64"
"NEVAEH","25","=64"
"EDEN","24","=66"
"ELIZABETH","24","=66"
"PAIGE","24","=66"
"ADDISON","23","69"
"ELISE","22","70"
"ANNA","21","=71"
"APRIL","21","=71"
"AMBER","20","=73"
"INDIANA","20","=73"
"LARA","20","=73"
"ANNABELLE","18","=76"
"ISABEL","18","=76"
"LEXI","18","=76"
"MADELINE","18","=76"
"MILLA","18","=76"
"OLIVE","18","=76"
"PIPER","18","=76"
"SKYLA","18","=76"
"ADELE","17","=84"
"ALEXANDRA","17","=84"
"GRACIE","17","=84"
"RACHEL","17","=84"
"AALIYAH","16","=88"
"AMITY","16","=88"
"ASHA","16","=88"
"BROOKLYN","16","=88"
"ELEANOR","16","=88"
"ERIN","16","=88"
"EVE","16","=88"
"KIARA","16","=88"
"LILLIAN","16","=88"
"ANNABEL","15","=97"
"AYLA","15","=97"
"CHARLI","15","=97"
"EBONY","15","=97"
"FAITH","15","=97"
"HARRIET","15","=97"
"LOLA","15","=97"
"MOLLY","15","=97"
"VICTORIA","15","=97"
"AMELIE","14","=106"
"ANASTASIA","14","=106"
"ARIANA","14","=106"
"CHARLEE","14","=106"
"CHARLIE","14","=106"
"DAKOTA","14","=106"
"ELLIE","14","=106"
"ESTHER","14","=106"
"GABRIELLA","14","=106"
"INDIE","14","=106"
"LYLA","14","=106"
"MAGGIE","14","=106"
"MIKAYLA","14","=106"
