Given Name,Amount,Position
"JESSICA","330","1"
"SARAH","264","2"
"EMMA","179","3"
"REBECCA","161","4"
"MELISSA","153","5"
"AMY","152","6"
"LAUREN","145","7"
"SAMANTHA","139","8"
"EMILY","110","=9"
"STEPHANIE","110","=9"
"NICOLE","107","11"
"KATE","105","12"
"DANIELLE","89","13"
"LAURA","82","14"
"ASHLEIGH","80","15"
"HANNAH","79","16"
"STACEY","75","17"
"MEGAN","72","18"
"AMANDA","70","19"
"RACHEL","69","20"
"LISA","67","=21"
"NATASHA","67","=21"
"CAITLIN","66","23"
"KELLY","63","24"
"MICHELLE","62","25"
"KIMBERLEY","61","26"
"ALEXANDRA","58","27"
"CARLY","57","=28"
"CASSANDRA","57","=28"
"BIANCA","56","30"
"HAYLEY","55","31"
"CHLOE","50","32"
"BROOKE","49","33"
"COURTNEY","48","=34"
"ZOE","48","=34"
"NATALIE","47","36"
"SOPHIE","46","37"
"KATHERINE","45","=38"
"KIMBERLY","45","=38"
"RENEE","45","=38"
"ALICE","44","=41"
"JASMINE","44","=41"
"KIRSTY","43","43"
"ELIZABETH","41","44"
"ERIN","40","=45"
"JENNA","40","=45"
"JENNIFER","39","47"
"SIMONE","38","48"
"KAYLA","37","49"
"JADE","35","50"
"AMBER","34","=51"
"CLAIRE","34","=51"
"ELISE","34","=51"
"LUCY","34","=51"
"MELANIE","34","=51"
"RHIANNON","34","=51"
"ALICIA","33","=57"
"SKYE","33","=57"
"TAMARA","33","=57"
"TIFFANY","33","=57"
"ASHLEE","32","61"
"ALISON","31","62"
"BELINDA","30","=63"
"CHELSEA","30","=63"
"KRYSTAL","30","=63"
"LEAH","30","=63"
"SHANNON","29","=67"
"VICTORIA","29","=67"
"CASEY","28","=69"
"CHANTELLE","28","=69"
"HOLLY","28","=69"
"KRISTEN","28","=69"
"ANNA","27","=73"
"NAOMI","27","=73"
"RACHAEL","27","=73"
"TEGAN","27","=73"
"ALANA","26","=77"
"ELLEN","26","=77"
"KATIE","26","=77"
"SALLY","26","=77"
"TARA","26","=77"
"ALYCE","25","=82"
"CRYSTAL","25","=82"
"GEORGIA","25","=82"
"JESSIE","25","=82"
"SARA","25","=82"
"VANESSA","25","=82"
"BETHANY","24","=88"
"CATHERINE","24","=88"
"KATRINA","24","=88"
"LOUISE","24","=88"
"AMELIA","23","=92"
"OLIVIA","23","=92"
"ANGELA","22","=94"
"BRITTANY","22","=94"
"NIKKI","22","=94"
"CHRISTINA","21","=97"
"CHRISTINE","21","=97"
"KYLIE","21","=97"
"MADELINE","21","=97"
"FELICITY","20","=101"
"GEORGINA","20","=101"
"ASHLEY","19","=103"
"ELLE","19","=103"
"FIONA","19","=103"
"KARA","19","=103"
"KRISTY","19","=103"
"BONNIE","18","=108"
"MONIQUE","18","=108"
"AIMEE","17","=110"
"DEANNA","17","=110"
"DONNA","17","=110"
"ELLA","17","=110"
"MADELEINE","17","=110"
"SOPHIA","17","=110"
"TEAGAN","17","=110"
"JACQUELINE","16","=117"
"KATHRYN","16","=117"
"MARIE","16","=117"
"PAIGE","16","=117"
"REBEKAH","16","=117"
"RENAE","16","=117"
"TESSA","16","=117"
"MONICA","15","124"
"ALEX","14","=125"
"ALYSSA","14","=125"
"ANDREA","14","=125"
"KATHLEEN","14","=125"
"MARIA","14","=125"
"ROCHELLE","14","=125"
"ALISHA","13","=131"
"BRIANNA","13","=131"
"CARLA","13","=131"
"CHANTEL","13","=131"
"EBONY","13","=131"
"ELYSE","13","=131"
"LUCINDA","13","=131"
"NADIA","13","=131"
"PHOEBE","13","=131"
"THI","13","=131"
"BRIDGET","12","=141"
"CHARLOTTE","12","=141"
"CHRISTIE","12","=141"
"DANIELLA","12","=141"
"JANELLE","12","=141"
"JASMIN","12","=141"
"JEMMA","12","=141"
"JOANNE","12","=141"
"JORDAN","12","=141"
"JOSEPHINE","12","=141"
"TESS","12","=141"
"ABBY","11","=152"
"CARA","11","=152"
"CLARE","11","=152"
"ELIZA","11","=152"
"GABRIELLE","11","=152"
"GEMMA","11","=152"
"HEATHER","11","=152"
"JULIA","11","=152"
"KAREN","11","=152"
"PENELOPE","11","=152"
