Given Name,Amount,Position
"SARAH","295","1"
"REBECCA","254","2"
"KELLY","194","3"
"AMANDA","169","4"
"MELISSA","161","5"
"EMMA","146","6"
"KATE","141","7"
"LISA","139","8"
"AMY","135","9"
"MICHELLE","126","10"
"NICOLE","125","11"
"KYLIE","122","12"
"BELINDA","113","13"
"JESSICA","103","14"
"RACHEL","94","15"
"DANIELLE","89","16"
"MEGAN","83","17"
"RENEE","78","18"
"MELANIE","77","19"
"KRISTY","74","20"
"CARLY","73","21"
"ALISON","70","22"
"ANNA","68","=23"
"LAUREN","68","=23"
"EMILY","64","25"
"HAYLEY","62","26"
"ANGELA","60","=27"
"JOANNE","60","=27"
"NATALIE","60","=27"
"SAMANTHA","60","=27"
"KATHERINE","57","=31"
"NATASHA","57","=31"
"LAURA","56","=33"
"VANESSA","56","=33"
"CATHERINE","55","=35"
"KAREN","55","=35"
"TANYA","54","37"
"ELIZABETH","52","38"
"ERIN","49","=39"
"KIRSTY","49","=39"
"SALLY","49","=39"
"STACEY","49","=39"
"DONNA","48","43"
"BIANCA","47","=44"
"BROOKE","47","=44"
"LOUISE","45","46"
"JODIE","42","47"
"KATIE","41","48"
"KIM","40","49"
"JENNIFER","39","50"
"CLAIRE","38","=51"
"HANNAH","38","=51"
"KATHRYN","38","=51"
"TAMARA","38","=51"
"CASSANDRA","37","=55"
"HEIDI","37","=55"
"KIMBERLEY","37","=55"
"ALICIA","36","=58"
"NAOMI","36","=58"
"JADE","35","=60"
"TAMMY","35","=60"
"TRACEY","35","=60"
"LEAH","34","63"
"ALANA","33","=64"
"SUSAN","33","=64"
"RACHAEL","32","66"
"SHANNON","31","67"
"FIONA","30","=68"
"VICTORIA","30","=68"
"ZOE","30","=68"
"JANE","29","71"
"KATRINA","28","=72"
"LINDA","28","=72"
"KERRY","27","74"
"AMBER","26","=75"
"LEANNE","26","=75"
"SARA","26","=75"
"ANITA","25","=78"
"JULIA","25","=78"
"KELLIE","25","=78"
"TRACY","25","=78"
"HELEN","24","=82"
"OLIVIA","24","=82"
"CHRISTINE","23","=84"
"JACQUELINE","23","=84"
"SHARON","22","86"
"ADELE","21","=87"
"ALICE","21","=87"
"CANDICE","21","=87"
"JOANNA","21","=87"
"NADIA","21","=87"
"TARA","21","=87"
"GEORGINA","20","=93"
"LUCY","20","=93"
"TERESA","20","=93"
"ALEXANDRA","19","=96"
"CARRIE","19","=96"
"KRISTEN","19","=96"
"RENAE","19","=96"
"SANDRA","19","=96"
"TANIA","19","=96"
"CARLA","18","=102"
"HEATHER","18","=102"
"HOLLY","18","=102"
"JULIE","18","=102"
"MARY","18","=102"
"SKYE","18","=102"
"AMELIA","17","=108"
"CASEY","17","=108"
"KIMBERLY","17","=108"
"PAULA","17","=108"
"RHIANNON","17","=108"
"UNNAMED","17","=108"
"CARMEN","16","=114"
"CAROLINE","16","=114"
"CHANTELLE","16","=114"
"FELICITY","16","=114"
"JASMINE","16","=114"
"KATHLEEN","16","=114"
"MONIQUE","16","=114"
"PETA","16","=114"
"SHELLEY","16","=114"
"ABBY","15","=123"
"ANDREA","15","=123"
"ANNE","15","=123"
"CHANTEL","15","=123"
"CHRISTIE","15","=123"
"DEANNA","15","=123"
"JODI","15","=123"
