Given Name,Amount,Position
"MATTHEW","299","1"
"JOSHUA","270","2"
"DANIEL","250","3"
"THOMAS","236","4"
"JAKE","222","5"
"MICHAEL","220","6"
"JAMES","212","7"
"JACK","198","8"
"SAMUEL","188","9"
"DYLAN","182","10"
"BENJAMIN","175","11"
"NICHOLAS","174","12"
"ALEXANDER","161","13"
"LUKE","155","14"
"NATHAN","149","15"
"JORDAN","147","16"
"CHRISTOPHER","144","17"
"RYAN","124","18"
"ANDREW","123","19"
"BRADLEY","117","20"
"CAMERON","97","21"
"MITCHELL","95","22"
"ANTHONY","92","23"
"AARON","91","24"
"DAVID","90","25"
"WILLIAM","89","26"
"JACOB","87","27"
"LACHLAN","84","28"
"ADAM","83","29"
"SCOTT","73","=30"
"TIMOTHY","73","=30"
"LIAM","70","32"
"BRANDON","69","33"
"SEAN","66","34"
"HAYDEN","63","35"
"ALEX","62","36"
"STEVEN","61","37"
"JOSEPH","60","38"
"JOEL","59","39"
"PATRICK","58","40"
"ZACHARY","57","41"
"SHAUN","50","42"
"COREY","49","=43"
"JASON","49","=43"
"JESSE","46","45"
"MARK","45","=46"
"TYSON","45","=46"
"KYLE","44","48"
"BLAKE","43","=49"
"JOHN","43","=49"
"PETER","42","51"
"HARRISON","41","=52"
"JACKSON","41","=52"
"TYLER","41","=52"
"JAMIE","39","55"
"JUSTIN","38","=56"
"RHYS","38","=56"
"ETHAN","37","=58"
"HENRY","37","=58"
"ASHLEY","36","=60"
"BRODIE","36","=60"
"GEORGE","36","=60"
"ROBERT","35","=63"
"STEPHEN","35","=63"
"PAUL","34","65"
"SIMON","33","66"
"JONATHON","32","67"
"OLIVER","31","68"
"ANGUS","29","=69"
"HARLEY","29","=69"
"RILEY","29","=69"
"BRETT","28","=72"
"DALE","28","=72"
"KANE","28","=72"
"REECE","28","=72"
"CODY","27","76"
"ADRIAN","26","=77"
"JAYDEN","26","=77"
"SAM","26","=77"
"SHANE","26","=77"
"AIDAN","25","=81"
"BEN","25","=81"
"CALLUM","25","=81"
"JONATHAN","25","=81"
"MAX","25","=81"
"TRAVIS","25","=81"
"JARRAD","24","=87"
"MATHEW","24","=87"
"STUART","24","=87"
"TODD","24","=87"
"BRAYDEN","23","=91"
"JAY","23","=91"
"EDWARD","22","=93"
"HAMISH","22","=93"
"JARROD","21","=95"
"JEREMY","21","=95"
"STEFAN","21","=95"
"CALEB","20","=98"
"DARREN","20","=98"
"KIEREN","20","=98"
"LEWIS","20","=98"
"CRAIG","19","=102"
"DAMON","19","=102"
"DAMIEN","18","=104"
"DECLAN","18","=104"
"ISAAC","18","=104"
"RICHARD","18","=104"
"SHANNON","17","=108"
"TRENT","17","=108"
"KIERAN","16","=110"
"TAYLOR","16","=110"
"TOM","16","=110"
"BILLY","15","=113"
"CONNOR","15","=113"
"JARED","15","=113"
"MARCUS","15","=113"
"NATHANIEL","15","=113"
"RORY","15","=113"
"TROY","15","=113"
"AIDEN","14","=120"
"BEAU","14","=120"
"BRAD","14","=120"
"ERIC","14","=120"
"LOUIS","14","=120"
"MARTIN","14","=120"
"MASON","14","=120"
"BRENTON","13","=127"
"CHRISTIAN","13","=127"
"IAN","13","=127"
"JAI","13","=127"
"PHILLIP","13","=127"
"RICKY","13","=127"
"TOBY","13","=127"
"CHARLES","12","=134"
"DAMIAN","12","=134"
"DANNY","12","=134"
"FRASER","12","=134"
"JED","12","=134"
"KEVIN","12","=134"
"LUCAS","12","=134"
"DARCY","11","=141"
"DILLON","11","=141"
"HARRY","11","=141"
"HUGH","11","=141"
"JOHNATHON","11","=141"
"ROWAN","11","=141"
"BRADEN","10","=147"
"BRENDAN","10","=147"
"DEAN","10","=147"
"DOUGLAS","10","=147"
"JARRED","10","=147"
"KARL","10","=147"
"LEE","10","=147"
"MAXWELL","10","=147"
"MORGAN","10","=147"
"RUSSELL","10","=147"
"TRISTAN","10","=147"
"TY","10","=147"
"ANDRE","9","=159"
"BROCK","9","=159"
"BRODY","9","=159"
"CHAD","9","=159"
"DION","9","=159"
"DOMINIC","9","=159"
"DREW","9","=159"
"JARRYD","9","=159"
"JULIAN","9","=159"
"MARC","9","=159"
"TONY","9","=159"
"ZAK","9","=159"
"ALISTAIR","8","=171"
"CASEY","8","=171"
"CORY","8","=171"
"ELLIOT","8","=171"
"FRANK","8","=171"
"JORDON","8","=171"
"QUOC","8","=171"
"RAYMOND","8","=171"
"ROSS","8","=171"
"SEBASTIAN","8","=171"
"ZAC","8","=171"
"ALEC","7","=182"
"AYDEN","7","=182"
"BRIAN","7","=182"
"CHARLIE","7","=182"
"CONOR","7","=182"
"DUNCAN","7","=182"
"ELIAS","7","=182"
"EVAN","7","=182"
"GAVIN","7","=182"
"GIUSEPPE","7","=182"
"GREGORY","7","=182"
"JAIDEN","7","=182"
"JOE","7","=182"
"LOGAN","7","=182"
"PHILIP","7","=182"
"TOBIAS","7","=182"
"TOMAS","7","=182"
"WADE","7","=182"
"ADEN","6","=200"
"ANTON","6","=200"
"ANTONIO","6","=200"
"BRAEDEN","6","=200"
"BRYCE","6","=200"
"CALLAN","6","=200"
"CURTIS","6","=200"
"DANE","6","=200"
"ELIJAH","6","=200"
"ELLIOTT","6","=200"
"HUGO","6","=200"
"JAKOB","6","=200"
"JON","6","=200"
"JONTY","6","=200"
"JYE","6","=200"
"KRISTIAN","6","=200"
"LAWRENCE","6","=200"
"LEIGH","6","=200"
