Given Name,Amount,Position
"JOSHUA","259","1"
"JACK","204","2"
"JAMES","194","3"
"MATTHEW","185","4"
"LACHLAN","183","5"
"SAMUEL","168","6"
"DANIEL","167","7"
"THOMAS","166","8"
"DYLAN","149","9"
"LIAM","144","10"
"BENJAMIN","141","=11"
"JAKE","141","=11"
"NICHOLAS","141","=11"
"LUKE","136","14"
"JACOB","126","=15"
"JORDAN","126","=15"
"MICHAEL","119","=17"
"WILLIAM","119","=17"
"NATHAN","110","19"
"BRADLEY","100","20"
"JAYDEN","98","21"
"ALEXANDER","95","22"
"BRANDON","94","=23"
"KYLE","94","=23"
"MITCHELL","93","25"
"RYAN","92","26"
"HARRISON","86","27"
"BRAYDEN","82","28"
"BRODIE","75","29"
"CHRISTOPHER","72","30"
"CAMERON","70","=31"
"ZACHARY","70","=31"
"JESSE","69","=33"
"TYSON","69","=33"
"ANTHONY","65","35"
"BAILEY","64","36"
"ADAM","63","37"
"CONNOR","61","38"
"ANDREW","56","=39"
"ETHAN","56","=39"
"JACKSON","54","=41"
"JOEL","54","=41"
"DAVID","53","=43"
"ISAAC","53","=43"
"PATRICK","53","=43"
"COREY","49","46"
"ANGUS","47","=47"
"BLAKE","47","=47"
"JOSEPH","46","=49"
"TYLER","46","=49"
"AARON","45","51"
"HAYDEN","43","=52"
"RILEY","43","=52"
"ALEX","40","54"
"CALLUM","39","55"
"AIDAN","37","=56"
"OLIVER","37","=56"
"TIMOTHY","37","=56"
"CALEB","36","59"
"COOPER","35","=60"
"HENRY","35","=60"
"JASON","35","=60"
"SCOTT","35","=60"
"JARROD","33","64"
"HAMISH","32","=65"
"HARRY","32","=65"
"PETER","31","=67"
"SEAN","31","=67"
"EDWARD","30","=69"
"JOHN","30","=69"
"CODY","28","=71"
"KANE","28","=71"
"SAM","28","=71"
"AUSTIN","27","=74"
"RHYS","27","=74"
"LEWIS","26","=76"
"SEBASTIAN","26","=76"
"TRAVIS","26","=76"
"SHAUN","25","=79"
"STEVEN","25","=79"
"LUCAS","24","=81"
"MARK","24","=81"
"MAX","24","=81"
"PAUL","24","=81"
"ASHLEY","23","=85"
"CHARLES","23","=85"
"DECLAN","23","=85"
"JUSTIN","23","=85"
"JAKOB","21","=89"
"JEREMY","21","=89"
"ROBERT","21","=89"
"ZAC","21","=89"
"AIDEN","20","93"
"BILLY","19","=94"
"BRYCE","19","=94"
"JONATHAN","19","=94"
"ADRIAN","18","=97"
"DALE","18","=97"
"GEORGE","18","=97"
"REECE","18","=97"
"BEN","17","=101"
"CHRISTIAN","17","=101"
"TOM","17","=101"
"JAMIE","16","=104"
"NOAH","16","=104"
"STEPHEN","16","=104"
