Given Name,Amount,Position
"SUSAN","343","1"
"JULIE","276","2"
"KAREN","232","3"
"DEBRA","224","4"
"JENNIFER","222","5"
"CHRISTINE","188","6"
"WENDY","175","7"
"SHARON","168","8"
"HELEN","143","9"
"DEBORAH","138","10"
"SANDRA","134","11"
"ELIZABETH","131","12"
"HEATHER","123","13"
"LEANNE","122","14"
"JUDITH","120","=15"
"KERRY","120","=15"
"MARIA","120","=15"
"VICKI","119","18"
"ANNE","114","19"
"ANGELA","113","20"
"CATHERINE","112","=21"
"JOANNE","112","=21"
"DIANNE","111","23"
"MARGARET","110","=24"
"ROBYN","110","=24"
"LYNETTE","104","26"
"JANE","103","=27"
"KATHRYN","103","=27"
"ANNETTE","96","=29"
"UNNAMED","96","=29"
"JANET","94","=31"
"MARY","94","=31"
"MICHELLE","91","33"
"CHERYL","89","34"
"PATRICIA","88","35"
"CAROL","72","=36"
"SUZANNE","72","=36"
"ANNA","70","=38"
"ROSEMARY","70","=38"
"LINDA","65","40"
"AMANDA","62","41"
"BARBARA","58","42"
"LISA","57","43"
"BRONWYN","56","44"
"CAROLYN","55","45"
"JILLIAN","52","46"
"DENISE","51","47"
"ANN","50","48"
"LOUISE","48","49"
"PAMELA","47","50"
"GAIL","46","=51"
"TRACY","46","=51"
"KATHLEEN","45","=53"
"MARIE","45","=53"
"ALISON","44","=55"
"JANINE","44","=55"
"LEONIE","44","=55"
"DEBBIE","43","=58"
"DIANE","43","=58"
"SALLY","41","60"
"TRACEY","39","61"
"PAULINE","37","=62"
"TERESA","37","=62"
"JACQUELINE","36","64"
"FIONA","35","65"
"DIANA","34","=66"
"JOSEPHINE","34","=66"
"MEREDITH","34","=66"
"KAYE","32","=69"
"LESLEY","32","=69"
"SUSANNE","32","=69"
"ANDREA","30","=72"
"LORRAINE","30","=72"
"SHIRLEY","30","=72"
"DONNA","28","=75"
"MICHELE","28","=75"
"BEVERLEY","27","=77"
"COLLEEN","27","=77"
"RUTH","27","=77"
"YVONNE","27","=77"
"JAN","26","=81"
"JO-ANNE","26","=81"
"JULIANNE","26","=81"
"BERNADETTE","25","84"
"BELINDA","24","85"
"JEANETTE","23","=86"
"SHARYN","23","=86"
"SHERYL","23","=86"
"ANITA","22","=89"
"CAROLINE","22","=89"
"JANICE","22","=89"
"KATHERINE","22","=89"
"LEE","22","=89"
"TANYA","22","=89"
"ELAINE","21","95"
"GILLIAN","20","=96"
"INGRID","20","=96"
"IRENE","20","=96"
"JAYNE","20","=96"
"JULIA","20","=96"
"KAY","20","=96"
"LEE-ANNE","20","=96"
"VERONICA","20","=96"
"CHRISTINA","19","=104"
"CYNTHIA","19","=104"
"MANDY","19","=104"
"PENELOPE","19","=104"
"ANTHEA","18","=108"
"KARYN","18","=108"
"PAULA","18","=108"
"CARMEL","17","=111"
"GAYNOR","17","=111"
"KARIN","17","=111"
"ROSALIE","17","=111"
"GAYLE","16","=115"
"JANETTE","16","=115"
"KIM","16","=115"
"LYNN","16","=115"
"LYNNE","16","=115"
"MAUREEN","16","=115"
"MONICA","16","=115"
"BEVERLY","15","=122"
"BRENDA","15","=122"
"CARMELA","15","=122"
"CHARMAINE","15","=122"
"CINDY","15","=122"
"ERICA","15","=122"
"GLENDA","15","=122"
"JENNY","15","=122"
"LEEANNE","15","=122"
"MARINA","15","=122"
"RAELENE","15","=122"
"RITA","15","=122"
"ROSSLYN","15","=122"
"SUE","15","=122"
"THERESE","15","=122"
"VIRGINIA","15","=122"
"DEIDRE","14","=138"
"EVELYN","14","=138"
"KERRIE","14","=138"
"LYNDA","14","=138"
"ROSLYN","14","=138"
"STEPHANIE","14","=138"
"ALLISON","13","=144"
"ANNE-MARIE","13","=144"
"FRANCES","13","=144"
"GINA","13","=144"
"LUCIA","13","=144"
"MAXINE","13","=144"
"SYLVIA","13","=144"
"TRUDY","13","=144"
"BETTY","12","=152"
"CAROLE","12","=152"
"JEAN","12","=152"
"KAYLENE","12","=152"
"KERRYN","12","=152"
"MARION","12","=152"
"SILVANA","12","=152"
"TERRY","12","=152"
"THERESA","12","=152"
"DAWN","11","=161"
"DOROTHY","11","=161"
"JOY","11","=161"
"KATRINA","11","=161"
"LYNNETTE","11","=161"
"MARILYN","11","=161"
"MARLENE","11","=161"
"ROSANNA","11","=161"
"SHELLEY","11","=161"
"SONYA","11","=161"
"VICKY","11","=161"
"JOYLEEN","10","=172"
"JOYLENE","10","=172"
"KERRI","10","=172"
"MARIANNE","10","=172"
"ROSA","10","=172"
"SONIA","10","=172"
"TANIA","10","=172"
"CATERINA","9","=179"
"CATHRYN","9","=179"
"CHERIE","9","=179"
"CLAIRE","9","=179"
"GENEVIEVE","9","=179"
"GLENYS","9","=179"
"JILL","9","=179"
"JOANNA","9","=179"
"KERYN","9","=179"
"LEE-ANN","9","=179"
"LINDY","9","=179"
"NATALIE","9","=179"
"PRUDENCE","9","=179"
"VANESSA","9","=179"
"VICTORIA","9","=179"
"AILEEN","8","=194"
"ALEXANDRA","8","=194"
"ANTONIETTA","8","=194"
"CATHY","8","=194"
"FAYE","8","=194"
"FILOMENA","8","=194"
"GABRIELLE","8","=194"
"GEORGINA","8","=194"
"HELENA","8","=194"
"JUDY","8","=194"
"JUNE","8","=194"
"LOIS","8","=194"
"MARGOT","8","=194"
"MARY-ANNE","8","=194"
"MEGAN","8","=194"
"MOIRA","8","=194"
"NADIA","8","=194"
"ROSE","8","=194"
"SARAH","8","=194"
"SHEREE","8","=194"
"TAMMY","8","=194"
"VICKIE","8","=194"
"ADRIANA","7","=216"
"ADRIENNE","7","=216"
"CARMEN","7","=216"
"GABRIELLA","7","=216"
"KATHY","7","=216"
"KRISTINE","7","=216"
"KYM","7","=216"
"LESLIE","7","=216"
"MARISA","7","=216"
"MELISSA","7","=216"
"PHILIPPA","7","=216"
"RHONDA","7","=216"
"ROXANNE","7","=216"
"SHAUNA","7","=216"
"STELLA","7","=216"
"TINA","7","=216"
"VIVIENNE","7","=216"
"ADELE","6","=233"
"ANASTASIA","6","=233"
"ANGELINA","6","=233"
"ANNABEL","6","=233"
