Given Name,Amount,Position
"MICHELLE","312","1"
"KAREN","252","2"
"SHARON","196","3"
"JULIE","186","4"
"LISA","184","5"
"SUSAN","174","6"
"AMANDA","171","7"
"JOANNE","168","8"
"TANIA","148","9"
"JODIE","139","10"
"MARIA","125","11"
"UNNAMED","120","12"
"TANYA","119","13"
"FIONA","118","=14"
"SANDRA","118","=14"
"ANGELA","117","16"
"CATHERINE","111","17"
"JANE","105","18"
"LEANNE","104","19"
"HELEN","101","20"
"TRACEY","100","21"
"DONNA","96","=22"
"NICOLE","96","=22"
"LINDA","94","=24"
"MELISSA","94","=24"
"KATHRYN","92","26"
"BELINDA","91","27"
"ALISON","90","28"
"KYLIE","88","29"
"JENNIFER","87","30"
"TRACY","86","31"
"SUZANNE","85","32"
"KERRY","81","33"
"REBECCA","79","34"
"JACQUELINE","78","35"
"RACHEL","77","=36"
"WENDY","77","=36"
"CHRISTINE","76","=38"
"DEBORAH","76","=38"
"ELIZABETH","74","40"
"SAMANTHA","73","41"
"HEATHER","70","42"
"DEBRA","69","=43"
"SARAH","69","=43"
"NATALIE","68","45"
"ANNA","64","=46"
"PATRICIA","64","=46"
"VICKI","61","48"
"CAROLYN","59","=49"
"KATRINA","59","=49"
"TINA","59","=49"
"PAULA","57","=52"
"SALLY","57","=52"
"LOUISE","56","=54"
"NATASHA","56","=54"
"ROBYN","56","=54"
"ANNETTE","54","57"
"ANNE","52","=58"
"SONYA","52","=58"
"KATHERINE","51","=60"
"VANESSA","51","=60"
"MARY","46","62"
"ANDREA","45","=63"
"CHERYL","45","=63"
"MICHELE","44","65"
"DIANNE","43","66"
"KELLY","42","67"
"TERESA","41","68"
"TRICIA","39","69"
"MEGAN","38","70"
"KIM","36","71"
"BRONWYN","35","=72"
"MARDI","35","=72"
"MARIE","35","=72"
"EMMA","34","75"
"LEONIE","32","76"
"SONIA","31","=77"
"STEPHANIE","31","=77"
"CAROLINE","30","=79"
"JANET","30","=79"
"JODI","30","=79"
"LEAH","30","=79"
"CINDY","29","=83"
"KERRIE","29","=83"
"MARGARET","29","=83"
"ALEXANDRA","28","86"
"DANIELLE","27","=87"
"JANINE","27","=87"
"PENELOPE","27","=87"
"JUDITH","26","=90"
"NAOMI","26","=90"
"BERNADETTE","25","=92"
"CAROL","25","=92"
"CHARMAINE","25","=92"
"KATHLEEN","25","=92"
"TRUDY","25","=92"
"BARBARA","24","=97"
"TONI","24","=97"
"JILLIAN","23","=99"
"JO-ANNE","23","=99"
"JOSEPHINE","23","=99"
"KERRI","23","=99"
"ANITA","22","=103"
"DENISE","22","=103"
"KARYN","22","=103"
"LYNETTE","22","=103"
"MANDY","22","=103"
"TAMMY","22","=103"
"ANN","21","=109"
"MELINDA","21","=109"
"ROSEMARY","21","=109"
"SIMONE","21","=109"
"JULIANNE","20","=113"
"LEE","20","=113"
"NICOLA","20","=113"
"PAMELA","20","=113"
"CHRISTINA","19","=117"
"PAULINE","19","=117"
"GEORGINA","18","=119"
"KRISTEN","18","=119"
"THERESA","18","=119"
"TIFFANY","18","=119"
"VERONICA","18","=119"
"VICTORIA","18","=119"
"YVONNE","18","=119"
"ALLISON","17","=126"
"CYNTHIA","17","=126"
"KELLIE","17","=126"
"LEE-ANNE","17","=126"
"TAMARA","17","=126"
"DIANE","16","=131"
"JOANNA","16","=131"
"JULIA","16","=131"
"KATE","16","=131"
"SONJA","16","=131"
"ANNE-MARIE","15","=136"
"HEIDI","15","=136"
"KYM","15","=136"
"LESLEY","15","=136"
