Given Name,Amount,Position
"SUSAN","284","1"
"CHRISTINE","262","2"
"JENNIFER","243","3"
"JULIE","239","4"
"HELEN","206","5"
"MARGARET","196","6"
"LYNETTE","188","7"
"JUDITH","170","8"
"HEATHER","162","9"
"DIANNE","160","10"
"ELIZABETH","153","11"
"ANNE","136","12"
"WENDY","133","13"
"ROBYN","127","14"
"KAREN","126","15"
"JANET","111","=16"
"SHARON","111","=16"
"PATRICIA","108","18"
"DEBRA","107","19"
"SANDRA","106","20"
"VICKI","104","21"
"MARY","102","22"
"DEBORAH","98","23"
"BARBARA","95","=24"
"PAMELA","95","=24"
"ROSEMARY","94","26"
"ANN","84","27"
"CHERYL","82","28"
"MARIA","77","29"
"CATHERINE","74","=30"
"DENISE","74","=30"
"JILLIAN","70","=32"
"KATHLEEN","70","=32"
"CAROLYN","68","34"
"SUZANNE","67","35"
"CAROL","65","36"
"LORRAINE","62","37"
"KERRY","60","38"
"JANE","59","39"
"ANNETTE","58","=40"
"DIANE","58","=40"
"MARILYN","58","=40"
"ANNA","57","43"
"LEONIE","54","44"
"KATHRYN","53","45"
"ANGELA","51","46"
"BRONWYN","49","=47"
"COLLEEN","49","=47"
"JANICE","47","49"
"BEVERLEY","46","=50"
"PAULINE","46","=50"
"SHIRLEY","44","52"
"GAIL","43","=53"
"LESLEY","43","=53"
"MARIE","42","=55"
"RAELENE","42","=55"
"SUSANNE","40","57"
"SALLY","38","58"
"JOANNE","37","59"
"JOSEPHINE","36","=60"
"ROSALIE","36","=60"
"RUTH","36","=60"
"KAYE","35","63"
"ALISON","34","=64"
"LINDA","34","=64"
"MICHELLE","34","=64"
"ROSLYN","34","=64"
"YVONNE","33","68"
"MEREDITH","32","69"
"MICHELE","29","=70"
"TERESA","29","=70"
"JANETTE","28","=72"
"JANINE","28","=72"
"MAXINE","28","=72"
"MAUREEN","27","75"
"SHARYN","26","76"
"BRENDA","24","=77"
"IRENE","24","=77"
"LOUISE","24","=77"
"JEANETTE","23","=80"
"VIRGINIA","23","=80"
"ELAINE","22","=82"
"KAY","22","=82"
"ROSSLYN","22","=82"
"DIANA","20","=85"
"JAN","20","=85"
"UNNAMED","20","=85"
"VALERIE","20","=85"
"BEVERLY","19","=89"
"LYNNETTE","19","=89"
"GLENDA","18","=91"
"JACQUELINE","18","=91"
"JOYLEEN","18","=91"
"RHONDA","18","=91"
"SUE","18","=91"
"ANDREA","17","=96"
"CHRISTINA","17","=96"
"JOYLENE","17","=96"
"LYNNE","17","=96"
"AMANDA","16","=100"
"DEIDRE","16","=100"
"FRANCES","16","=100"
"JOY","16","=100"
"JUNE","16","=100"
"MARLENE","16","=100"
"PENELOPE","16","=100"
"VERONICA","16","=100"
"BETTY","15","=108"
"CARMEL","15","=108"
"CLAIRE","15","=108"
"DOROTHY","15","=108"
"GLORIA","15","=108"
"SHERYL","15","=108"
"CHARMAINE","14","=114"
"EVELYN","14","=114"
"FIONA","14","=114"
"GAYLENE","14","=114"
"GLENYS","14","=114"
"JOAN","14","=114"
"LEE","14","=114"
"MARION","14","=114"
"SONIA","14","=114"
"CYNTHIA","13","=123"
"DEIRDRE","13","=123"
"GILLIAN","13","=123"
"KAYLENE","13","=123"
"MONICA","13","=123"
"PAULA","13","=123"
"SYLVIA","13","=123"
"CORALIE","12","=130"
"GAYLE","12","=130"
"GAYNOR","12","=130"
"JENNY","12","=130"
"LEANNE","12","=130"
"VIVIENNE","12","=130"
"CAROLINE","11","=136"
"DONNA","11","=136"
"INGRID","11","=136"
"LYNDA","11","=136"
"RITA","11","=136"
"CATHRYN","10","=141"
"DAWN","10","=141"
"GERALDINE","10","=141"
"LYNN","10","=141"
"MOIRA","10","=141"
"ANITA","9","=146"
"ANTHEA","9","=146"
"BERNADETTE","9","=146"
"ELEANOR","9","=146"
"ERICA","9","=146"
"FAY","9","=146"
"FAYE","9","=146"
"JEAN","9","=146"
"JUDY","9","=146"
"KARIN","9","=146"
"LOIS","9","=146"
"MARIAN","9","=146"
"MARIANNE","9","=146"
"ROSA","9","=146"
"STEPHANIE","9","=146"
"EILEEN","8","=161"
"ELLEN","8","=161"
"JILL","8","=161"
"JO-ANNE","8","=161"
"JULIA","8","=161"
"KATHERINE","8","=161"
"LEE-ANNE","8","=161"
"LESLIE","8","=161"
"NOLA","8","=161"
"ROSALYN","8","=161"
"TERRY","8","=161"
"THERESE","8","=161"
"VICTORIA","8","=161"
"ALICE","7","=174"
"BERNICE","7","=174"
