Given Name,Amount,Position
"CHRISTINE","370","1"
"HELEN","268","=2"
"MARGARET","268","=2"
"JENNIFER","207","4"
"JUDITH","202","5"
"SUSAN","196","6"
"LYNETTE","192","7"
"DIANNE","169","8"
"SANDRA","160","9"
"HEATHER","153","10"
"BARBARA","127","=11"
"JULIE","127","=11"
"PAMELA","126","13"
"ELIZABETH","122","14"
"PATRICIA","117","15"
"ROSEMARY","108","16"
"LORRAINE","104","17"
"MARY","103","18"
"JANET","100","19"
"CHERYL","96","20"
"SUZANNE","90","21"
"JILLIAN","89","=22"
"RAELENE","89","=22"
"MARILYN","86","24"
"SHIRLEY","83","=25"
"WENDY","83","=25"
"BEVERLEY","80","27"
"ANNE","76","=28"
"CAROL","76","=28"
"PAULINE","76","=28"
"ROBYN","75","31"
"JANICE","74","32"
"KATHLEEN","68","33"
"ANN","65","34"
"MARIE","58","35"
"CAROLYN","57","=36"
"DIANE","57","=36"
"LESLEY","54","38"
"JOAN","52","39"
"DENISE","50","40"
"KATHRYN","48","=41"
"LEONIE","48","=41"
"MAUREEN","48","=41"
"VICKI","48","=41"
"ROSLYN","47","45"
"VALERIE","46","46"
"ELAINE","43","47"
"GAIL","41","48"
"COLLEEN","40","=49"
"RHONDA","40","=49"
"ANNETTE","39","=51"
"MAXINE","39","=51"
"KAYE","38","53"
"CYNTHIA","37","=54"
"GLORIA","37","=54"
"BEVERLY","36","=56"
"DIANA","36","=56"
"JOSEPHINE","35","=58"
"YVONNE","35","=58"
"CATHERINE","33","=60"
"SUSANNE","33","=60"
"JEANETTE","30","62"
"FRANCES","29","63"
"BRENDA","28","=64"
"KAREN","28","=64"
"KAY","27","=66"
"MARLENE","27","=66"
"ROSALIE","27","=66"
"BETTY","26","=69"
"CARMEL","26","=69"
"JUNE","26","=69"
"IRENE","25","=72"
"JANE","25","=72"
"MEREDITH","25","=72"
"DOROTHY","23","=75"
"GLENDA","23","=75"
"GLENYS","23","=75"
"ROSSLYN","23","=75"
"RUTH","23","=75"
"FAYE","21","=80"
"JANETTE","21","=80"
"ALISON","20","=82"
"BRONWYN","20","=82"
"GAYNOR","19","=84"
"PENELOPE","19","=84"
"CHARMAINE","18","=86"
"DAWN","18","=86"
"JOY","18","=86"
"SHARYN","18","=86"
"ANGELA","17","=90"
"JOYLENE","17","=90"
"MARIA","17","=90"
"MERILYN","17","=90"
"GILLIAN","16","=94"
"SALLY","16","=94"
"VERONICA","16","=94"
"GERALDINE","15","=97"
"JACQUELINE","15","=97"
"JANINE","15","=97"
"JEAN","15","=97"
"LOIS","15","=97"
"SHARON","15","=97"
"BERYL","14","=103"
"JILL","14","=103"
"KERRY","14","=103"
"MARION","14","=103"
"ANNA","13","=107"
"CLAIRE","13","=107"
"KAYLENE","13","=107"
"PAULA","13","=107"
"ERICA","12","=111"
"EVELYN","12","=111"
"FAY","12","=111"
"JANIS","12","=111"
"JOYCE","12","=111"
"LINDA","12","=111"
"NOLA","12","=111"
"UNNAMED","12","=111"
"CORALIE","11","=119"
"GWENDA","11","=119"
"LYNNETTE","11","=119"
"MIGNON","11","=119"
"ROSALIND","11","=119"
"STEPHANIE","11","=119"
"JOYLEEN","10","=125"
"LEE","10","=125"
"NATALIE","10","=125"
"VALDA","10","=125"
"VIRGINIA","10","=125"
"VIVIENNE","10","=125"
"AILEEN","9","=131"
"CHRISTINA","9","=131"
"DAPHNE","9","=131"
"DEBORAH","9","=131"
"JAN","9","=131"
"JUDY","9","=131"
"MARJORIE","9","=131"
"PEGGY","9","=131"
"ANTHEA","8","=139"
"AUDREY","8","=139"
"CORAL","8","=139"
"DEIDRE","8","=139"
"DONNA","8","=139"
"EILEEN","8","=139"
"GEORGINA","8","=139"
"KATHERINE","8","=139"
"KAYLEEN","8","=139"
"LYNNE","8","=139"
"MICHELLE","8","=139"
"MOIRA","8","=139"
"RAYLENE","8","=139"
"SYLVIA","8","=139"
"TRUDY","8","=139"
"VICTORIA","8","=139"
"VIVIEN","8","=139"
"ADRIENNE","7","=156"
"BRONTE","7","=156"
"CAROLINE","7","=156"
"ELEANOR","7","=156"
"JULIA","7","=156"
"LEONA","7","=156"
"LORNA","7","=156"
"MARIAN","7","=156"
"MERYL","7","=156"
"MONICA","7","=156"
"NANCY","7","=156"
"NORMA","7","=156"
"PHYLLIS","7","=156"
"PRUDENCE","7","=156"
"TERESA","7","=156"
"THERESA","7","=156"
"VALMAI","7","=156"
"BETH","6","=173"
"CHERYLE","6","=173"
"DEIRDRE","6","=173"
"DOREEN","6","=173"
"EVA","6","=173"
"GAYE","6","=173"
"JOCELYN","6","=173"
"KRISTINE","6","=173"
"LARAINE","6","=173"
"LORETTA","6","=173"
"LOUISE","6","=173"
"LYNN","6","=173"
"MELVA","6","=173"
"MIRIAM","6","=173"
"NANETTE","6","=173"
"NAOMI","6","=173"
"ROBIN","6","=173"
"SARAH","6","=173"
"SUE","6","=173"
"THERESE","6","=173"
"ANDREA","5","=193"
"BERNADETTE","5","=193"
"BRONWEN","5","=193"
"CARLENE","5","=193"
"CLAUDIA","5","=193"
"HELENE","5","=193"
"JANNE","5","=193"
"JAYNE","5","=193"
"LORAINE","5","=193"
"LYNDALL","5","=193"
"MARCIA","5","=193"
"MERRILYN","5","=193"
"RITA","5","=193"
"ALICE","4","=206"
"BERNICE","4","=206"
"CAROLE","4","=206"
"DAVINA","4","=206"
"DEANNA","4","=206"
"DESMA","4","=206"
"DIANNA","4","=206"
"GAY","4","=206"
"GAYLE","4","=206"
"IRIS","4","=206"
"ISABEL","4","=206"
"JACQUELYN","4","=206"
"JANNETTE","4","=206"
"JEANNETTE","4","=206"
"JOANNE","4","=206"
"LAUREL","4","=206"
"NADINE","4","=206"
"PAULENE","4","=206"
"PHILIPPA","4","=206"
"RONDA","4","=206"
"SHARRON","4","=206"
"THELMA","4","=206"
"TONI","4","=206"
"VICKY","4","=206"
"ALEXANDRA","3","=230"
"ANITA","3","=230"
"ANTOINETTE","3","=230"
"APRIL","3","=230"
"BELINDA","3","=230"
"CARROL","3","=230"
"CARYL","3","=230"
"CHRISTENE","3","=230"
"DORIS","3","=230"
"ELISABETH","3","=230"
"ELVA","3","=230"
"FELICITY","3","=230"
"GENEVIEVE","3","=230"
"GLADYS","3","=230"
"GRACE","3","=230"
"GWENDOLINE","3","=230"
"GWENNETH","3","=230"
"HELENA","3","=230"
"IRENA","3","=230"
"JEANINE","3","=230"
"JEANNE","3","=230"
"JENYCE","3","=230"
"JOSIE","3","=230"
"JULIANNE","3","=230"
"JULIENNE","3","=230"
"KARIN","3","=230"
"KERRYL","3","=230"
"LARRAINE","3","=230"
