Given Name,Amount,Position
"LACHLAN","218","1"
"MATTHEW","207","2"
"JOSHUA","206","3"
"THOMAS","198","4"
"JACK","196","5"
"JAMES","169","6"
"NICHOLAS","160","7"
"DANIEL","151","8"
"DYLAN","148","9"
"JORDAN","143","10"
"SAMUEL","140","11"
"JACOB","139","12"
"LIAM","136","13"
"RYAN","121","=14"
"WILLIAM","121","=14"
"BENJAMIN","120","16"
"LUKE","117","17"
"MICHAEL","109","18"
"NATHAN","104","19"
"JAKE","99","20"
"MITCHELL","97","21"
"CAMERON","92","22"
"ALEXANDER","91","23"
"CONNOR","89","=24"
"JAYDEN","89","=24"
"KYLE","85","26"
"BRADLEY","84","27"
"BRODIE","82","28"
"ETHAN","76","29"
"HARRISON","72","=30"
"ZACHARY","72","=30"
"TYSON","70","32"
"BRANDON","69","33"
"ADAM","68","34"
"ISAAC","60","35"
"BAILEY","59","36"
"ANDREW","58","37"
"RILEY","57","=38"
"TYLER","57","=38"
"BRAYDEN","56","40"
"PATRICK","55","41"
"BLAKE","54","42"
"JACKSON","52","43"
"ANGUS","51","=44"
"JESSE","51","=44"
"DAVID","50","=46"
"JOSEPH","50","=46"
"CALLUM","49","=48"
"JOEL","49","=48"
"ANTHONY","48","50"
"COOPER","47","51"
"COREY","46","52"
"CHRISTOPHER","44","53"
"ALEX","42","54"
"AARON","41","=55"
"CALEB","41","=55"
"MAX","41","=55"
"HENRY","38","=58"
"JOHN","38","=58"
"HAMISH","35","=60"
"HAYDEN","35","=60"
"HARRY","34","=62"
"LUCAS","34","=62"
"RHYS","34","=62"
"KANE","32","=65"
"PETER","32","=65"
"SCOTT","31","67"
"ROBERT","30","68"
"TIMOTHY","29","69"
"CODY","28","=70"
"JASON","28","=70"
"OLIVER","28","=70"
"AUSTIN","27","=73"
"CHRISTIAN","27","=73"
"EDWARD","27","=73"
"GEORGE","27","=73"
"AIDAN","26","=77"
"SEAN","26","=77"
"ASHLEY","25","79"
"JAMIE","24","=80"
"MARK","24","=80"
"SEBASTIAN","24","=80"
"JARROD","23","=83"
"LEWIS","23","=83"
"DARCY","22","=85"
"TOM","22","=85"
"TRISTAN","22","=85"
"SAM","21","=88"
"SHAUN","21","=88"
"STEVEN","21","=88"
"ZAC","21","=88"
"MARCUS","20","92"
"ADRIAN","19","=93"
"CHARLIE","19","=93"
"AIDEN","18","=95"
"BROCK","18","=95"
"DAMON","18","=95"
"JAY","18","=95"
"OSCAR","18","=95"
"TRENT","18","=95"
"ALEC","17","=101"
"BEN","17","=101"
"DECLAN","17","=101"
"JARED","17","=101"
"JONATHAN","17","=101"
"MAXWELL","17","=101"
"SIMON","17","=101"
"CHARLES","16","=108"
"JARRAD","16","=108"
"JUSTIN","16","=108"
"KALEB","16","=108"
"TRAVIS","16","=108"
"JONATHON","15","=113"
"MATHEW","15","=113"
"REECE","15","=113"
"BILLY","14","=116"
"BRYCE","14","=116"
"JAIDEN","14","=116"
"JAKOB","13","=119"
"MASON","13","=119"
"NOAH","13","=119"
"BRETT","12","=122"
"DEAN","12","=122"
"ELIJAH","12","=122"
"JARRED","12","=122"
"JASPER","12","=122"
"JEREMY","12","=122"
"JOSH","12","=122"
"SHANE","12","=122"
"HARLEY","11","=130"
"JOSIAH","11","=130"
"JULIAN","11","=130"
"KURT","11","=130"
"LOGAN","11","=130"
"LOUIS","11","=130"
"OWEN","11","=130"
"SHANNON","11","=130"
