Given Name,Amount,Position
"JASON","398","1"
"MATTHEW","397","2"
"DAVID","366","3"
"MICHAEL","340","4"
"ANDREW","308","5"
"MARK","306","6"
"PAUL","296","7"
"CHRISTOPHER","242","8"
"SHANE","230","9"
"DANIEL","227","10"
"BENJAMIN","221","11"
"SCOTT","212","12"
"ADAM","208","13"
"SIMON","206","14"
"DARREN","186","15"
"ROBERT","159","16"
"CRAIG","150","17"
"PETER","149","18"
"TIMOTHY","139","19"
"ANTHONY","134","20"
"JAMES","130","=21"
"STEVEN","130","=21"
"BRETT","126","23"
"NICHOLAS","117","24"
"JOHN","111","25"
"DAMIEN","102","=26"
"UNNAMED","102","=26"
"TROY","101","28"
"JUSTIN","100","29"
"JAMIE","95","30"
"NATHAN","94","31"
"GREGORY","84","=32"
"RICHARD","84","=32"
"STEPHEN","83","34"
"DAMIAN","73","35"
"ADRIAN","70","36"
"BRADLEY","69","37"
"THOMAS","64","38"
"BRENTON","63","39"
"WAYNE","61","40"
"SAMUEL","58","41"
"AARON","52","42"
"KYM","51","43"
"NIGEL","49","44"
"MATHEW","48","45"
"JEREMY","47","46"
"SEAN","45","47"
"COREY","43","=48"
"LUKE","43","=48"
"STUART","42","50"
"IAN","40","=51"
"JOSHUA","40","=51"
"MARTIN","40","=51"
"SHAUN","39","54"
"WILLIAM","38","55"
"ASHLEY","36","56"
"GAVIN","35","57"
"CHRISTIAN","34","=58"
"PHILLIP","34","=58"
"RYAN","34","=58"
"GARY","32","=61"
"LEE","32","=61"
"TREVOR","32","=61"
"GRANT","30","=64"
"LEIGH","30","=64"
"BRIAN","28","=66"
"CLINTON","28","=66"
"TONY","28","=66"
"CHAD","27","=69"
"DALE","27","=69"
"DEAN","27","=69"
"HEATH","27","=69"
"RUSSELL","27","=69"
"TRAVIS","27","=69"
"GEORGE","26","=75"
"TODD","26","=75"
"GEOFFREY","25","=77"
"GLENN","25","=77"
"JOSEPH","25","=77"
"KEVIN","25","=77"
"PHILIP","25","=77"
"SHANNON","25","=77"
"ALEXANDER","24","=83"
"GRAHAM","24","=83"
"MICHEAL","24","=83"
"RODNEY","24","=83"
"DANNY","23","=87"
"TRENT","23","=87"
"COLIN","22","=89"
"GLEN","22","=89"
"JEFFREY","22","=89"
"JONATHON","22","=89"
"ALLAN","21","=93"
"DARRYL","21","=93"
"DION","21","=93"
"MARCUS","21","=93"
"JONATHAN","20","=97"
"PATRICK","20","=97"
"BRUCE","19","=99"
"CAMERON","19","=99"
"DARYL","19","=99"
"DEREK","19","=99"
"KENNETH","19","=99"
"RICKY","19","=99"
"BARRY","18","=105"
"KARL","18","=105"
"RAYMOND","18","=105"
"ANTONIO","17","=108"
"BRENDAN","17","=108"
"GARRY","17","=108"
"MARC","17","=108"
"EDWARD","16","=112"
"KIM","16","=112"
"KRISTIAN","16","=112"
"DAMON","15","=115"
"JARROD","15","=115"
"MALCOLM","15","=115"
"ALAN","14","=118"
"LACHLAN","14","=118"
"NEIL","14","=118"
"FRANCESCO","13","=121"
"JULIAN","13","=121"
"KEITH","13","=121"
"ROBERTO","13","=121"
"ROGER","13","=121"
"SHAWN","13","=121"
"STEWART","13","=121"
"ANGUS","12","=128"
"CHARLES","12","=128"
"DUANE","12","=128"
"FRANK","12","=128"
"GIUSEPPE","12","=128"
"LEON","12","=128"
"NEVILLE","12","=128"
"SHAYNE","12","=128"
"BEN","11","=136"
"CORY","11","=136"
"DOUGLAS","11","=136"
"GRAEME","11","=136"
"KANE","11","=136"
"LUCAS","11","=136"
"MARCO","11","=136"
"ROCCO","11","=136"
"SAM","11","=136"
"TOBY","11","=136"
"TYSON","11","=136"
"WARREN","11","=136"
"ANGELO","10","=148"
"BRENDON","10","=148"
"DWAYNE","10","=148"
"GIOVANNI","10","=148"
"HAMISH","10","=148"
"JARRAD","10","=148"
"JOEL","10","=148"
"ROBIN","10","=148"
"ROSS","10","=148"
"WADE","10","=148"
"ANDRE","9","=158"
"CARL","9","=158"
"DARRIN","9","=158"
"DONALD","9","=158"
"DUNCAN","9","=158"
"EVAN","9","=158"
"KAIN","9","=158"
"MARIO","9","=158"
"NICOLAS","9","=158"
"RONALD","9","=158"
"TERRY","9","=158"
"TRISTAN","9","=158"
"BRENT","8","=170"
"DINO","8","=170"
"GREG","8","=170"
"GUY","8","=170"
"KYLE","8","=170"
"TOM","8","=170"
"ANTONY","7","=176"
"BRAD","7","=176"
"BRONTE","7","=176"
"BRYAN","7","=176"
"DENNIS","7","=176"
"DOMENICO","7","=176"
"HAYDEN","7","=176"
"JARED","7","=176"
"KIERAN","7","=176"
"LINCOLN","7","=176"
"RANDALL","7","=176"
"RHYS","7","=176"
"SALVATORE","7","=176"
"STEFAN","7","=176"
"VASILIOS","7","=176"
"VINCENT","7","=176"
"ALLEN","6","=192"
"CLAYTON","6","=192"
"DIMITRIOS","6","=192"
"GORDON","6","=192"
"HENRY","6","=192"
"IVAN","6","=192"
"KENT","6","=192"
"KINGSLEY","6","=192"
"KRISTEN","6","=192"
"MICHELE","6","=192"
"STEVE","6","=192"
"TOBIAS","6","=192"
"TY","6","=192"
"VINCENZO","6","=192"
"ARTHUR","5","=206"
"CHRIS","5","=206"
"CLINT","5","=206"
"DARCY","5","=206"
"DARRYN","5","=206"
"DENIS","5","=206"
"ELTON","5","=206"
"ERIC","5","=206"
"GABRIEL","5","=206"
"GERARD","5","=206"
"GREGG","5","=206"
"KIEREN","5","=206"
"LEITH","5","=206"
"LEROY","5","=206"
"LIAM","5","=206"
"PAOLO","5","=206"
"PASQUALE","5","=206"
"ROHAN","5","=206"
"SHANNAN","5","=206"
"SPENCER","5","=206"
"TYRON","5","=206"
"ALISTAIR","4","=227"
"ANTON","4","=227"
"ARRON","4","=227"
"BERNARD","4","=227"
"BRUNO","4","=227"
"CALLUM","4","=227"
"CARLO","4","=227"
"CARMINE","4","=227"
"CHRISTOS","4","=227"
"CONSTANTINE","4","=227"
"DANIELE","4","=227"
"DARRELL","4","=227"
"DAVIDE","4","=227"
"DOMINIC","4","=227"
"DONOVAN","4","=227"
"EUGENE","4","=227"
"FRANCO","4","=227"
"FREDERICK","4","=227"
"GARETH","4","=227"
"GEORGIOS","4","=227"
"GINO","4","=227"
"ILARIO","4","=227"
"JADE","4","=227"
"JAI","4","=227"
"JAY","4","=227"
"JIMMY","4","=227"
"JODY","4","=227"
"KELVIN","4","=227"
"KIRK","4","=227"
"KURT","4","=227"
"LEONARD","4","=227"
"LUIGI","4","=227"
"MAURIZIO","4","=227"
"NATHANIEL","4","=227"
"NICK","4","=227"
"NICKOLAS","4","=227"
"NIKOLAOS","4","=227"
"NORMAN","4","=227"
"PIETRO","4","=227"
"RENATO","4","=227"
"TERRENCE","4","=227"
"VICTOR","4","=227"
"ADRIANO","3","=269"
"ALDO","3","=269"
"AMANDA","3","=269"
"ANDREA","3","=269"
"BARTHOLOMEW","3","=269"
"BEVAN","3","=269"
"BILL","3","=269"
"BRADY","3","=269"
"BYRON","3","=269"
"CAINE","3","=269"
"CLAUDIO","3","=269"
"CLIVE","3","=269"
"DAMION","3","=269"
"DARREL","3","=269"
"DEON","3","=269"
"DESMOND","3","=269"
"DYLAN","3","=269"
"FABIAN","3","=269"
"FRANCIS","3","=269"
"FRANCISCO","3","=269"
"GARTH","3","=269"
"HAYDN","3","=269"
"JACK","3","=269"
"JACOB","3","=269"
"JAYSEN","3","=269"
"JEROME","3","=269"
"JOSE","3","=269"
"JOSEF","3","=269"
"KELLY","3","=269"
"KERIN","3","=269"
"KERRIN","3","=269"
"KERRY","3","=269"
"LANCE","3","=269"
"LUKAS","3","=269"
"LYNDON","3","=269"
"MARTYN","3","=269"
"NICOLA","3","=269"
"NOEL","3","=269"
"RALPH","3","=269"
"REECE","3","=269"
"REGINALD","3","=269"
"RHETT","3","=269"
"RICCARDO","3","=269"
"RORY","3","=269"
"ROWAN","3","=269"
"SONNY","3","=269"
"THEODOROS","3","=269"
"TYRONE","3","=269"
"UNNAMED","3","=269"
"WALTER","3","=269"
"WESLEY","3","=269"
"ADAMO","2","=320"
"ALAIN","2","=320"
"ALASTAIR","2","=320"
"ALISTER","2","=320"
"ALISTER-JOHN","2","=320"
"AMOS","2","=320"
"ANASTASIA","2","=320"
"ANDERS","2","=320"
"ANDY","2","=320"
"ANGELOS","2","=320"
"ARI","2","=320"
"BARRIE","2","=320"
"BASILIOS","2","=320"
"BEAU","2","=320"
"BENN","2","=320"
"BLAKE","2","=320"
"BOBBY","2","=320"
"BRADEN","2","=320"
"BRET","2","=320"
"BREYTEN","2","=320"
"BRYON","2","=320"
"CAIN","2","=320"
"CALEB","2","=320"
"CARLOS","2","=320"
"CARNEY","2","=320"
"CHRISTIAAN","2","=320"
