Given Name,Amount,Position
"KYLIE","265","1"
"MICHELLE","256","2"
"REBECCA","200","3"
"AMANDA","190","4"
"NICOLE","172","5"
"MELISSA","146","6"
"KAREN","145","7"
"LISA","135","=8"
"SARAH","135","=8"
"JODIE","121","10"
"JOANNE","112","11"
"TANYA","108","12"
"SAMANTHA","107","13"
"TANIA","106","14"
"JULIE","100","=15"
"RACHEL","100","=15"
"KERRY","91","17"
"BELINDA","90","18"
"UNNAMED","89","19"
"DONNA","86","20"
"ANGELA","85","=21"
"SUSAN","85","=21"
"MEGAN","84","23"
"TRACEY","83","24"
"FIONA","82","25"
"MELANIE","81","26"
"LINDA","80","27"
"NATALIE","78","28"
"SHARON","74","=29"
"TRACY","74","=29"
"LEANNE","73","31"
"CATHERINE","71","32"
"HELEN","63","33"
"DANIELLE","62","=34"
"MARIA","62","=34"
"NATASHA","62","=34"
"VANESSA","62","=34"
"ALISON","61","38"
"ELIZABETH","60","=39"
"EMMA","60","=39"
"TAMMY","60","=39"
"JANE","59","42"
"KIRSTY","58","43"
"JENNIFER","57","44"
"SONIA","56","45"
"DEBRA","55","46"
"LOUISE","53","47"
"DEBORAH","52","48"
"KATHERINE","50","=49"
"KATHRYN","50","=49"
"KATRINA","50","=49"
"KELLY","50","=49"
"SANDRA","50","=49"
"JACQUELINE","48","54"
"CHRISTINE","47","55"
"NAOMI","46","56"
"ROBYN","45","57"
"KELLIE","44","=58"
"SALLY","44","=58"
"SUZANNE","42","60"
"PAULA","41","=61"
"RACHAEL","41","=61"
"TAMARA","41","=61"
"WENDY","41","=61"
"HEIDI","39","65"
"ANNA","38","66"
"NARELLE","37","=67"
"TINA","37","=67"
"KATE","36","69"
"LEAH","35","=70"
"SIMONE","35","=70"
"VICKI","34","72"
"JANINE","33","73"
"CINDY","32","=74"
"GEORGINA","32","=74"
"PATRICIA","31","=76"
"TERESA","31","=76"
"ANNE","30","78"
"KIM","29","79"
"CAROLYN","28","=80"
"CHERIE","28","=80"
"JODY","28","=80"
"KARINA","27","=83"
"PENELOPE","27","=83"
"AMY","26","85"
"ANITA","25","=86"
"CAROLINE","25","=86"
"JULIA","25","=86"
"KATHLEEN","25","=86"
"KRISTY","25","=86"
"STACEY","25","=86"
"CASSANDRA","24","=92"
"CHRISTINA","24","=92"
"JODI","24","=92"
"MELINDA","24","=92"
"TRUDY","24","=92"
"ANDREA","23","=97"
"KYM","23","=97"
"DIANNE","22","=99"
"HEATHER","22","=99"
"KIRSTEN","22","=99"
"STEPHANIE","22","=99"
"TRICIA","22","=99"
"JOSEPHINE","21","=104"
"VICTORIA","21","=104"
"BRONWYN","20","=106"
"CHERYL","20","=106"
"KERRIE","20","=106"
"ALLISON","19","=109"
"BIANCA","19","=109"
"CAROL","19","=109"
"DEBBIE","19","=109"
"KRISTEN","19","=109"
"LYNETTE","19","=109"
"RUTH","19","=109"
"SHARYN","19","=109"
"DEANNE","18","=117"
"JAYNE","18","=117"
"JUSTINE","18","=117"
"KERRI","18","=117"
"MANDY","18","=117"
"MICHELE","18","=117"
"PETA","18","=117"
"ANNETTE","17","=124"
"NICOLA","17","=124"
"TRUDI","17","=124"
"CLAIRE","16","=127"
"FELICITY","16","=127"
"JOANNA","16","=127"
"MARGARET","16","=127"
"MARIE","16","=127"
"RENEE","16","=127"
"SHANNON","16","=127"
"SONYA","16","=127"
"TONI","16","=127"
"ALICIA","15","=136"
"JUDITH","15","=136"
"KATIE","15","=136"
"MARY","15","=136"
"TARA","15","=136"
"ALEXANDRA","14","141"
"KARYN","13","=142"
"LUCY","13","=142"
"NADIA","13","=142"
"RITA","13","=142"
"ROSEMARY","13","=142"
"SHELLEY","13","=142"
"SHEREE","13","=142"
"YVETTE","13","=142"
