Given Name,Amount,Position
"SUSAN","317","1"
"KAREN","243","2"
"JULIE","231","3"
"DEBRA","227","4"
"JENNIFER","213","5"
"CHRISTINE","196","6"
"SHARON","170","7"
"HELEN","167","8"
"SANDRA","153","9"
"ELIZABETH","142","10"
"KATHRYN","141","11"
"WENDY","136","12"
"LEANNE","130","13"
"JOANNE","127","14"
"DEBORAH","126","15"
"MARIA","125","16"
"CATHERINE","123","17"
"LYNETTE","114","18"
"KERRY","110","19"
"VICKI","109","20"
"ANGELA","107","=21"
"MARGARET","107","=21"
"ANNE","104","23"
"MICHELLE","101","24"
"HEATHER","100","25"
"ANNETTE","97","=26"
"JANE","97","=26"
"DIANNE","96","28"
"CHERYL","90","=29"
"SUZANNE","90","=29"
"CAROLYN","87","31"
"JUDITH","86","32"
"PATRICIA","85","33"
"UNNAMED","84","34"
"JACQUELINE","81","35"
"AMANDA","77","=36"
"ANN","77","=36"
"MARY","77","=36"
"ROBYN","74","39"
"JANET","70","=40"
"LINDA","70","=40"
"LISA","70","=40"
"BRONWYN","69","43"
"ANNA","68","44"
"TRACY","67","45"
"TRACEY","62","46"
"LEONIE","60","47"
"CAROL","57","48"
"DENISE","56","49"
"DIANE","55","50"
"ANDREA","54","51"
"DEBBIE","52","52"
"BARBARA","51","=53"
"KATHLEEN","51","=53"
"ROSEMARY","51","=53"
"TANYA","51","=53"
"ALISON","49","57"
"FIONA","46","=58"
"LOUISE","46","=58"
"MICHELE","43","60"
"JILLIAN","41","61"
"JANINE","40","62"
"DONNA","39","=63"
"SUSANNE","39","=63"
"MEREDITH","38","=65"
"PAMELA","38","=65"
"LESLEY","37","67"
"SALLY","36","68"
"MARIE","35","69"
"COLLEEN","34","=70"
"LORRAINE","34","=70"
"PAULINE","33","=72"
"SHARYN","33","=72"
"TERESA","33","=72"
"CAROLINE","32","=75"
"JOSEPHINE","32","=75"
"KATHERINE","29","77"
"BEVERLEY","28","78"
"BERNADETTE","27","=79"
"RUTH","27","=79"
"BELINDA","26","=81"
"JO-ANNE","26","=81"
"SHERYL","26","=81"
"TANIA","26","=81"
"GAIL","25","=85"
"KIM","25","=85"
"YVONNE","25","=85"
"DIANA","24","88"
"FRANCES","23","=89"
"RAELENE","23","=89"
"ROSALIE","22","91"
"CATHRYN","21","=92"
"JANICE","21","=92"
"LEE-ANNE","21","=92"
"RITA","21","=92"
"SHIRLEY","21","=92"
"BRENDA","20","=97"
"JENNY","20","=97"
"KAY","20","=97"
"LEE","20","=97"
"VALERIE","20","=97"
"CARMEL","19","=102"
"JAYNE","19","=102"
"PENELOPE","19","=102"
"SARAH","19","=102"
"SONIA","19","=102"
"BEVERLY","18","=107"
"CATHY","18","=107"
"IRENE","18","=107"
"KARIN","18","=107"
"KARYN","18","=107"
"KAYE","18","=107"
"KERRI","18","=107"
"LEEANNE","18","=107"
"MAXINE","18","=107"
"ANITA","17","=116"
"GAYLE","17","=116"
"GILLIAN","17","=116"
"JEANETTE","17","=116"
"JULIANNE","17","=116"
"MAUREEN","17","=116"
"MONICA","17","=116"
"SONYA","17","=116"
"ALEXANDRA","16","=124"
