Given Name,Amount,Position
"EMILY","171","1"
"JESSICA","157","2"
"CHLOE","142","3"
"GEORGIA","140","4"
"SARAH","132","5"
"CHELSEA","100","=6"
"OLIVIA","100","=6"
"EMMA","98","8"
"SOPHIE","93","9"
"HANNAH","92","10"
"TAYLA","88","11"
"AMBER","83","12"
"ISABELLA","78","13"
"CAITLIN","77","14"
"BROOKE","69","15"
"COURTNEY","68","16"
"AMY","67","17"
"LAUREN","66","18"
"JASMINE","63","19"
"KATE","59","=20"
"STEPHANIE","59","=20"
"NATASHA","58","=22"
"SAMANTHA","58","=22"
"REBECCA","53","=24"
"ZOE","53","=24"
"HAYLEY","51","=26"
"LAURA","51","=26"
"MADISON","51","=26"
"BRIANNA","50","29"
"ERIN","48","30"
"AMELIA","47","31"
"ALEXANDRA","46","32"
"KAYLA","45","=33"
"TAHLIA","45","=33"
"RUBY","44","=35"
"TAYLOR","44","=35"
"GRACE","43","=37"
"NICOLE","43","=37"
"PAIGE","43","=37"
"JADE","41","=40"
"MADDISON","41","=40"
"HOLLY","40","=42"
"LUCY","40","=42"
"RACHEL","40","=42"
"BRITTANY","39","=45"
"CLAIRE","39","=45"
"ASHLEIGH","38","=47"
"CHARLOTTE","38","=47"
"EBONY","37","=49"
"KIARA","37","=49"
"MIKAYLA","37","=49"
"BIANCA","35","=52"
"VICTORIA","35","=52"
"SHANIA","34","54"
"DANIELLE","33","=55"
"ELLA","33","=55"
"GEMMA","32","57"
"ALICIA","31","=58"
"MADELINE","31","=58"
"CLAUDIA","30","=60"
"LILY","30","=60"
"BETHANY","29","62"
"ELIZA","28","=63"
"MEGAN","28","=63"
"MOLLY","28","=63"
"ELIZABETH","27","=66"
"GABRIELLE","27","=66"
"JACINTA","27","=66"
"NATALIE","27","=66"
"BRITNEY","26","=70"
"MELISSA","26","=70"
"TAYLAH","26","=70"
"ABBEY","25","73"
"ALICE","24","74"
"ISABELLE","23","=75"
"JULIA","23","=75"
"NICOLA","23","=75"
"RENEE","23","=75"
"CASSANDRA","22","=79"
"IMOGEN","22","=79"
"MIA","22","=79"
"TARA","22","=79"
"PHOEBE","21","=83"
"SHANNON","21","=83"
"ALANA","20","=85"
"KATELYN","20","=85"
"MADELEINE","20","=85"
"SKYE","20","=85"
"ANNA","19","=89"
"ASHLEY","19","=89"
"CASEY","19","=89"
"GEORGINA","19","=89"
"JENNIFER","19","=89"
"KIRA","19","=89"
"MARIA","19","=89"
"MATILDA","19","=89"
"VANESSA","19","=89"
"CRYSTAL","18","=98"
"KAITLYN","18","=98"
"MONIQUE","18","=98"
"ELOISE","17","=101"
"JASMIN","17","=101"
"JORDAN","17","=101"
"KATHERINE","17","=101"
"MICHAELA","17","=101"
"NAOMI","17","=101"
"NIKITA","17","=101"
"PARIS","17","=101"
"CAITLYN","16","=109"
"MEG","16","=109"
"TAMIKA","16","=109"
"ASHLEE","15","=112"
"CLARE","15","=112"
"DANIELLA","15","=112"
"ELLIE","15","=112"
"JAMIE","15","=112"
"KATIE","15","=112"
"KELSEY","15","=112"
"LARA","15","=112"
"RACHAEL","15","=112"
"TIA","15","=112"
"TORI","15","=112"
"AMANDA","14","=123"
"ANASTASIA","14","=123"
"CHANTELLE","14","=123"
"ELISE","14","=123"
"ELLEN","14","=123"
"ISABEL","14","=123"
"ISOBEL","14","=123"
"JEMMA","14","=123"
"JESSE","14","=123"
"JESSIE","14","=123"
"KAITLIN","14","=123"
"KELLY","14","=123"
"KRISTEN","14","=123"
"LISA","14","=123"
"MIKAELA","14","=123"
"SOPHIA","14","=123"
"BONNIE","13","=139"
"BREANNA","13","=139"
"BRIDGET","13","=139"
"KIMBERLEY","13","=139"
"MARY","13","=139"
"MELANIE","13","=139"
"RHIANNON","13","=139"
"TAMARA","13","=139"
"ABBY","12","=147"
"AIMEE","12","=147"
"ALANNAH","12","=147"
"LEAH","12","=147"
"LILLIAN","12","=147"
"MAKAYLA","12","=147"
"MORGAN","12","=147"
"NIKKI","12","=147"
"REBEKAH","12","=147"
"SHARNA","12","=147"
"TEAGAN","12","=147"
"ALYSSA","11","=158"
"ANGEL","11","=158"
"ANGELA","11","=158"
"ANNABEL","11","=158"
"ANNIE","11","=158"
"APRIL","11","=158"
"GEORGIE","11","=158"
"JENNA","11","=158"
"ROSE","11","=158"
"SHAE","11","=158"
"STELLA","11","=158"
"ZARA","11","=158"
"ALISHA","10","=170"
"ANNABELLE","10","=170"
"BRIANA","10","=170"
"BRITTNEY","10","=170"
"CATHERINE","10","=170"
"DEANNA","10","=170"
"DEMI","10","=170"
"JACQUELINE","10","=170"
"KEELY","10","=170"
"MACKENZIE","10","=170"
"NADIA","10","=170"
"RACHELLE","10","=170"
"RENAE","10","=170"
"SABRINA","10","=170"
"SARA","10","=170"
"TIANA","10","=170"
"CHRISTINA","9","=186"
"ESTHER","9","=186"
"KRYSTAL","9","=186"
"LILLY","9","=186"
"LYDIA","9","=186"
"SCARLETT","9","=186"
"SHENAE","9","=186"
"TESSA","9","=186"
"TIARNA","9","=186"
"TIFFANY","9","=186"
"ALEXIA","8","=196"
"ALISON","8","=196"
"BELINDA","8","=196"
"EVA","8","=196"
"GABRIELLA","8","=196"
"GENEVIEVE","8","=196"
"JENNY","8","=196"
"KIANA","8","=196"
"KIRSTEN","8","=196"
"MAGGIE","8","=196"
"MICHELLE","8","=196"
"MILLICENT","8","=196"
"MILLIE","8","=196"
"SERENA","8","=196"
"SHAKIRA","8","=196"
"STACEY","8","=196"
"TALIA","8","=196"
"ZALI","8","=196"
"ABBIE","7","=214"
"ABIGAIL","7","=214"
"BAILEY","7","=214"
"CARA","7","=214"
"CARLA","7","=214"
"CHEYENNE","7","=214"
"EMILIA","7","=214"
"FIONA","7","=214"
"HEIDI","7","=214"
"INDIA","7","=214"
"KARLA","7","=214"
"KATRINA","7","=214"
"KIMBERLY","7","=214"
"KYLIE","7","=214"
"SIMONE","7","=214"
"SIOBHAN","7","=214"
"SOFIA","7","=214"
"TEGAN","7","=214"
"TERESA","7","=214"
"TYLER","7","=214"
"ALYSHA","6","=234"
"BELLA","6","=234"
"BILLIE","6","=234"
"CANDICE","6","=234"
"CARLY","6","=234"
"CHARLIE","6","=234"
"CLOE","6","=234"
"DAISY","6","=234"
"DANA","6","=234"
"DANIKA","6","=234"
"EDEN","6","=234"
"ELEANOR","6","=234"
"EVE","6","=234"
"JAYDE","6","=234"
"JOSEPHINE","6","=234"
"KIRRILY","6","=234"
"KIRSTY","6","=234"
"LINDA","6","=234"
"LUCINDA","6","=234"
"MADELYN","6","=234"
"MIRANDA","6","=234"
"NATALIA","6","=234"
"PETA","6","=234"
"RHIANNA","6","=234"
"ROSIE","6","=234"
"SELINA","6","=234"
"SHARNI","6","=234"
"SHERIDAN","6","=234"
"THI","6","=234"
"TYLA","6","=234"
"YASMIN","6","=234"
"ADELAIDE","5","=265"
"ADRIANA","5","=265"
"ALESSIA","5","=265"
"ANITA","5","=265"
"ANNALIESE","5","=265"
"AYLA","5","=265"
"CASSIDY","5","=265"
"CELESTE","5","=265"
"CHIARA","5","=265"
"CINDY","5","=265"
"DAKOTA","5","=265"
"DANIELA","5","=265"
"ELENA","5","=265"
"ELENI","5","=265"
"ELISHA","5","=265"
"FRANCESCA","5","=265"
"HARRIET","5","=265"
"HAYLEE","5","=265"
"HOPE","5","=265"
"JAIME","5","=265"
"JAIMEE","5","=265"
"JANE","5","=265"
"JASMYN","5","=265"
"JAZMIN","5","=265"
"JOANNA","5","=265"
"KATHLEEN","5","=265"
"KAYLEE","5","=265"
"KIRRA","5","=265"
"KYRA","5","=265"
"LACEY","5","=265"
"MARIAH","5","=265"
"MOLLIE","5","=265"
"MONICA","5","=265"
"NEVE","5","=265"
"NGOC","5","=265"
"SHANAE","5","=265"
"SHANNEN","5","=265"
"SHARI","5","=265"
"SHAYLA","5","=265"
"SONIA","5","=265"
"TALISHA","5","=265"
"TANISHA","5","=265"
"TIEGAN","5","=265"
"TYRA","5","=265"
"ZOEY","5","=265"
"ADELE","4","=310"
"ALANAH","4","=310"
"ALLY","4","=310"
"AN","4","=310"
"ANNALISE","4","=310"
"ANNIKA","4","=310"
"ASHLEA","4","=310"
"ASHLYN","4","=310"
"ATHENA","4","=310"
"BETH","4","=310"
"CARISSA","4","=310"
"CASSIE","4","=310"
"CHANTEL","4","=310"
"CHELSIE","4","=310"
"CHRISTINE","4","=310"
"DARCY","4","=310"
"DOMINIQUE","4","=310"
"EMILEE","4","=310"
"EMILIE","4","=310"
"EMMA-LEE","4","=310"
"GIORGIA","4","=310"
"HALLE","4","=310"
"HEATHER","4","=310"
"IVANA","4","=310"
"JORDYN","4","=310"
"JULIE","4","=310"
"KARA","4","=310"
"KATARINA","4","=310"
"KATHRYN","4","=310"
"KATYA","4","=310"
"KAYLEY","4","=310"
"KELLIE","4","=310"
"KIERA","4","=310"
"KIM","4","=310"
"KODI","4","=310"
"KYLA","4","=310"
"LANA","4","=310"
"LARISSA","4","=310"
"LAURYN","4","=310"
"LETITIA","4","=310"
"LIANA","4","=310"
"LILI","4","=310"
"LINDSEY","4","=310"
"LOREN","4","=310"
"LORI","4","=310"
"LOUISA","4","=310"
"MACEY","4","=310"
"MADALYN","4","=310"
"MADDIE","4","=310"
"MAHALA","4","=310"
"MAYA","4","=310"
"MEAGAN","4","=310"
"MEAGHAN","4","=310"
"NEHA","4","=310"
"NIAMH","4","=310"
"PHILIPPA","4","=310"
"PIPER","4","=310"
"ROCHELLE","4","=310"
"SAVANNAH","4","=310"
"SHANTEL","4","=310"
"SHANTELLE","4","=310"
"SHARON","4","=310"
"SHAY","4","=310"
"SHAYE","4","=310"
"SUMMER","4","=310"
"TAHNEE","4","=310"
"TENILLE","4","=310"
"TIANNA","4","=310"
"TILLY","4","=310"
"TONI","4","=310"
"TRINITY","4","=310"
"WENDY","4","=310"
"AINSLEY","3","=382"
"AISHA","3","=382"
"ALEESHA","3","=382"
"ALESHA","3","=382"
"ALEXANDRIA","3","=382"
"AMIE","3","=382"
"ANDREA","3","=382"
"ARIANA","3","=382"
"ARIEL","3","=382"
"ASHA","3","=382"
"AUDREY","3","=382"
"AYSHA","3","=382"
"BRENDA","3","=382"
"BRIGETTE","3","=382"
"BRIONY","3","=382"
"BRONWYN","3","=382"
"CECILIA","3","=382"
"CHANELLE","3","=382"
"CHARLI","3","=382"
"CHEYANNE","3","=382"
"CIARA","3","=382"
"CLARA","3","=382"
"CODIE","3","=382"
"CODY","3","=382"
"CORDELIA","3","=382"
"DARIA","3","=382"
"DAYNA","3","=382"
"DELILAH","3","=382"
"DESPINA","3","=382"
"DONNA","3","=382"
"DREW","3","=382"
"EBONIE","3","=382"
"ELISABETH","3","=382"
"ELLI","3","=382"
"ELOUISE","3","=382"
"ELSIE","3","=382"
"ESTELLE","3","=382"
"EVELYN","3","=382"
"HAILEY","3","=382"
"HELENA","3","=382"
"HOLLIE","3","=382"
"INDIANNA","3","=382"
"JACKIE","3","=382"
"JADA","3","=382"
"JODIE","3","=382"
"JORJA","3","=382"
"JOSIE","3","=382"
"JUSTINE","3","=382"
"KAREN","3","=382"
"KARINA","3","=382"
"KARLEE","3","=382"
"KARLY","3","=382"
"KATELIN","3","=382"
"KAYLAH","3","=382"
"KELSIE","3","=382"
"KIA","3","=382"
"KIARNA","3","=382"
"KRISTIE","3","=382"
"KRISTINA","3","=382"
"KRISTY","3","=382"
"LIA","3","=382"
"LILIANA","3","=382"
"MARIE","3","=382"
"MICHAELLA","3","=382"
"MICKAYLA","3","=382"
"MIKAYLAH","3","=382"
"MINNIE","3","=382"
"MONIKA","3","=382"
"NARELLE","3","=382"
"PENNY","3","=382"
"PORTIA","3","=382"
"RIANNA","3","=382"
"RILEY","3","=382"
"ROSEMARY","3","=382"
"RUTH","3","=382"
"SAFFRON","3","=382"
"SAMARA","3","=382"
"SASHA","3","=382"
"SHAELIE","3","=382"
"SHAI-LEE","3","=382"
"SHANAYA","3","=382"
"SHANIAH","3","=382"
"SHANNAN","3","=382"
"SHAYLEE","3","=382"
"SHAYNE","3","=382"
"SHELBY","3","=382"
"SIAN","3","=382"
"SIENNA","3","=382"
"SOFIE","3","=382"
"SUSAN","3","=382"
"SUSANNAH","3","=382"
"TALIAH","3","=382"
"TANYA","3","=382"
"TARNI","3","=382"
"TASMA","3","=382"
"TAYA","3","=382"
"TENEISHA","3","=382"
"TESS","3","=382"
"THEODORA","3","=382"
"VIOLET","3","=382"
"WILLOW","3","=382"
"ACACIA","2","=483"
"ADELA","2","=483"
"ADELINE","2","=483"
"AESHA","2","=483"
"AIESHA","2","=483"
"AINE","2","=483"
"AKIRA","2","=483"
"ALANNA","2","=483"
"ALECIA","2","=483"
"ALEISHA","2","=483"
"ALEKSANDRA","2","=483"
"ALESSANDRA","2","=483"
"ALEX","2","=483"
"ALLANA","2","=483"
"ALYSON","2","=483"
"AMY-LEE","2","=483"
"ANGELICA","2","=483"
"ANH","2","=483"
"ANNELIESE","2","=483"
